Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,22,20,-2,37.5,22.9,9.0
tennessee,14,14,0,42.3,29.6,13.1
georgia,40,42,2,29.3,11.4,12.1
kentucky,100,108,8,9.7,-6.9,3.8
south-carolina,74,80,6,17.8,1.5,1.8
vanderbilt,89,62,-27,15.0,5.3,5.7
missouri,76,67,-9,17.5,11.1,4.3
alabama,2,1,-1,59.9,54.3,25.8
louisiana-state,42,53,11,29.0,21.2,13.9
auburn,50,37,-13,25.6,30.2,11.7
texas-am,6,7,1,48.7,38.6,12.4
arkansas,24,31,7,36.9,22.1,11.1
mississippi-state,65,52,-13,19.6,16.1,9.2
mississippi,73,73,0,18.0,12.5,14.2
washington,20,13,-7,38.4,24.2,12.6
washington-state,92,107,15,14.3,3.8,7.7
stanford,9,23,14,47.3,41.4,13.3
california,77,84,7,17.3,0.7,4.2
oregon-state,88,99,11,15.1,0.6,2.8
oregon,46,48,2,27.5,18.6,9.4
colorado,36,16,-20,30.8,24.4,10.7
southern-california,59,40,-19,21.8,21.3,11.1
utah,32,45,13,32.1,15.3,10.3
arizona-state,27,19,-8,34.8,19.2,9.0
ucla,33,47,14,31.5,25.6,9.0
arizona,70,83,13,18.8,3.4,5.2
clemson,5,6,1,49.2,39.3,17.9
louisville,3,3,0,59.2,53.3,16.9
florida-state,44,21,-23,28.0,19.4,14.3
north-carolina-state,45,57,12,27.8,19.1,8.8
wake-forest,31,26,-5,32.1,15.3,9.2
boston-college,80,43,-37,16.6,9.1,10.9
syracuse,97,89,-8,12.2,-1.1,5.4
virginia-tech,39,78,39,29.6,22.3,5.3
miami-fl,7,11,4,48.0,37.6,15.4
north-carolina,55,55,0,23.2,11.1,10.2
pittsburgh,47,49,2,27.0,17.6,7.7
georgia-tech,19,25,6,38.9,24.9,10.6
duke,81,65,-16,16.6,9.1,9.4
virginia,116,122,6,4.2,-14.8,14.9
penn-state,57,88,31,22.0,8.9,7.3
ohio-state,1,2,1,67.6,65.0,26.0
michigan,8,10,2,47.8,37.2,16.3
indiana,37,44,7,29.8,15.1,5.3
maryland,30,36,6,33.6,17.4,7.4
michigan-state,29,59,30,33.9,21.2,11.0
rutgers,63,71,8,20.3,5.9,3.6
