Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,35,35,0,36.1,21.2,9.6
tennessee,38,38,0,35.5,20.4,8.2
georgia,49,49,0,29.2,15.2,7.6
kentucky,56,56,0,24.7,12.2,11.2
south-carolina,82,82,0,15.9,-0.8,6.2
vanderbilt,62,62,0,22.0,12.3,7.7
missouri,83,83,0,15.7,7.3,7.5
alabama,1,1,0,80.5,61.0,16.0
louisiana-state,11,11,0,47.8,42.0,13.4
auburn,14,14,0,45.2,42.3,15.8
texas-am,39,39,0,35.4,25.7,12.2
arkansas,58,58,0,24.1,11.1,6.9
mississippi-state,59,59,0,23.8,16.1,7.6
mississippi,72,72,0,19.7,10.5,9.6
washington,5,5,0,57.8,39.8,12.8
washington-state,44,44,0,31.4,18.8,15.3
stanford,19,19,0,42.0,25.0,9.1
california,89,89,0,14.7,-0.9,6.2
oregon-state,85,85,0,14.9,5.3,9.4
oregon,87,87,0,14.8,4.8,7.4
colorado,23,23,0,40.7,26.6,15.2
southern-california,12,12,0,47.6,32.9,12.4
utah,37,37,0,36.0,21.1,9.9
arizona-state,84,84,0,15.4,0.7,9.1
ucla,88,88,0,14.7,4.7,8.5
arizona,98,98,0,11.3,1.8,5.7
clemson,2,2,0,68.3,46.6,11.9
louisville,9,9,0,50.4,43.4,15.7
florida-state,10,10,0,49.2,35.2,10.0
north-carolina-state,46,46,0,30.0,22.2,7.9
wake-forest,55,55,0,25.4,13.5,8.8
boston-college,61,61,0,22.9,8.7,7.2
syracuse,96,96,0,11.7,-3.3,7.1
virginia-tech,21,21,0,41.3,27.4,11.8
miami-fl,20,20,0,42.0,30.4,10.2
north-carolina,50,50,0,28.4,13.8,7.7
pittsburgh,36,36,0,36.1,26.8,10.5
georgia-tech,32,32,0,37.7,23.7,8.0
duke,78,78,0,17.1,11.0,8.1
virginia,112,113,1,7.4,-5.1,10.2
penn-state,13,13,0,47.3,31.0,15.4
ohio-state,3,3,0,66.6,52.6,15.0
michigan,4,4,0,58.4,48.2,17.5
indiana,68,68,0,20.9,9.9,7.3
maryland,74,74,0,18.5,4.7,8.3
michigan-state,86,86,0,14.8,12.7,7.4
rutgers,121,121,0,5.0,-14.7,8.0
wisconsin,8,8,0,52.0,37.4,12.0
nebraska,43,43,0,31.9,14.7,8.8
iowa,48,48,0,29.8,16.1,9.5
minnesota,40,40,0,34.5,18.9,9.9
northwestern,52,52,0,27.6,17.7,10.5
illinois,106,106,0,8.5,-7.4,8.9
purdue,123,123,0,4.9,-19.0,6.1
oklahoma,6,6,0,53.3,35.1,9.1
oklahoma-state,30,30,0,37.9,19.1,6.5
west-virginia,26,26,0,39.5,21.5,8.9
kansas-state,24,24,0,40.0,27.3,9.7
texas-christian,64,64,0,21.5,11.2,7.3
baylor,54,54,0,26.2,15.0,10.8
texas,67,67,0,21.0,13.6,7.7
texas-tech,91,91,0,14.0,-2.5,6.9
iowa-state,101,101,0,10.5,-0.8,11.1
kansas,125,125,0,4.6,-16.2,7.2
temple,27,27,0,38.9,23.9,13.3
south-florida,16,16,0,44.0,23.0,8.2
central-florida,70,70,0,20.2,8.4,15.4
cincinnati,103,103,0,9.7,-8.7,5.7
connecticut,110,110,0,7.5,-10.4,7.4
