Conference,Score
Southeastern Conference,38.3
Big East Conference,32.6
Big 12 Conference,31.1
Pacific-10 Conference,29.7
Atlantic Coast Conference,28.0
Big Ten Conference,27.3
Mountain West Conference,25.6
Independent,24.7
Western Athletic Conference,19.2
Conference USA,16.6
Sun Belt Conference,14.1
Mid-American Conference,13.7
FCS,0.6
