Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,1,2,1,60.9,55.8,26.2
georgia,59,67,8,25.2,14.7,9.4
tennessee,44,13,-31,27.8,20.0,15.0
kentucky,34,38,4,32.1,17.8,7.8
south-carolina,51,47,-4,26.6,17.6,5.6
vanderbilt,45,16,-29,27.6,19.5,14.0
alabama,4,4,0,50.7,40.5,19.1
louisiana-state,22,49,27,36.7,19.5,4.5
mississippi,16,11,-5,38.4,28.4,16.5
arkansas,61,54,-7,24.2,4.8,2.9
auburn,14,32,18,40.9,25.8,8.6
mississippi-state,73,52,-21,17.8,-0.0,4.0
cincinnati,5,17,12,48.8,37.6,13.9
pittsburgh,17,33,16,38.2,21.6,8.6
west-virginia,46,56,10,27.5,5.7,2.4
rutgers,69,84,15,21.5,7.5,0.8
connecticut,54,28,-26,26.0,16.5,9.5
south-florida,50,48,-2,26.7,4.4,4.6
louisville,67,61,-6,21.9,0.8,1.0
syracuse,85,94,9,13.5,5.0,3.7
clemson,58,37,-21,25.2,14.7,7.9
boston-college,15,18,3,39.9,24.3,13.3
florida-state,70,65,-5,19.0,2.3,10.3
wake-forest,56,70,14,25.4,15.2,5.2
north-carolina-state,53,82,29,26.2,16.9,0.9
maryland,97,85,-12,10.0,-15.5,0.9
georgia-tech,21,35,14,37.1,20.0,8.5
virginia-tech,38,69,31,29.6,23.6,7.4
miami-fl,48,27,-21,27.4,10.0,9.5
north-carolina,25,31,6,35.6,17.7,9.0
duke,96,113,17,10.3,-15.0,11.4
virginia,105,112,7,6.6,-15.7,10.1
nebraska,7,19,12,47.0,34.9,13.2
missouri,10,10,0,43.9,30.2,16.7
kansas-state,82,77,-5,14.2,-7.2,5.5
iowa-state,100,78,-22,8.6,-18.4,5.6
colorado,114,98,-16,3.2,-25.9,5.5
kansas,12,21,9,41.7,27.0,12.6
texas,3,6,3,53.6,44.9,18.4
oklahoma-state,40,9,-31,29.2,22.9,16.7
texas-tech,37,53,16,31.4,11.5,4.0
oklahoma,13,46,33,41.3,47.1,18.9
texas-am,43,43,0,27.8,10.7,6.4
baylor,29,26,-3,34.4,21.8,9.7
oregon,41,57,16,28.9,22.2,13.3
arizona,24,23,-1,35.9,18.3,10.4
oregon-state,36,45,9,31.6,11.8,6.1
stanford,68,42,-26,21.8,8.0,6.6
southern-california,2,1,-1,56.8,49.7,26.6
california,8,8,0,46.1,33.6,17.1
washington,78,100,22,15.0,-5.5,5.8
ucla,42,74,32,28.2,6.7,4.1
arizona-state,35,30,-5,31.8,17.4,9.3
washington-state,121,118,-3,0.0,-35.6,16.3
ohio-state,28,15,-13,34.5,33.5,14.2
iowa,47,63,16,27.4,5.5,0.3
penn-state,6,5,-1,47.2,35.2,18.9
wisconsin,27,39,12,34.7,16.5,7.6
northwestern,57,41,-16,25.2,2.2,6.6
michigan-state,64,34,-30,22.8,9.9,8.5
purdue,49,44,-5,27.3,19.0,6.2
minnesota,32,62,30,33.2,14.2,0.8
illinois,60,72,12,24.2,12.9,4.7
michigan,31,40,9,33.3,14.3,6.8
indiana,77,90,13,15.0,-13.0,8.3
texas-christian,18,20,2,38.0,27.8,19.5
brigham-young,9,24,15,44.2,30.6,10.4
utah,26,29,3,34.8,16.7,9.3
air-force,23,3,-20,36.3,37.0,22.3
wyoming,84,76,-8,14.1,-7.4,5.2
nevada-las-vegas,75,64,-11,17.1,-1.4,0.2
san-diego-state,104,117,13,7.1,-21.4,16.2
new-mexico,109,106,-3,5.7,-18.5,7.1
colorado-state,81,60,-21,14.4,-14.0,1.2
navy,33,59,26,32.3,29.1,12.8
notre-dame,52,22,-30,26.3,17.0,10.4
army,74,55,-19,17.6,-0.4,2.5
boise-state,11,7,-4,43.2,29.3,17.3
nevada,83,83,0,14.2,-0.2,0.9
fresno-state,55,36,-19,25.8,16.1,8.4
idaho,106,109,3,6.0,-23.5,13.0
hawaii,92,92,0,11.9,-17.8,8.5
louisiana-tech,98,96,-2,9.8,-6.3,4.8
utah-state,90,89,-1,12.1,-5.4,2.2
new-mexico-state,118,121,3,1.0,-33.7,20.3
san-jose-state,112,110,-2,5.4,-19.5,9.6
east-carolina,89,73,-16,12.4,-10.7,3.8
central-florida,86,87,1,13.4,-8.8,7.9
southern-mississippi,20,14,-6,37.3,20.4,14.9
marshall,113,93,-20,4.8,-26.1,8.7
alabama-birmingham,76,58,-18,15.3,-5.0,1.9
memphis,102,86,-16,8.0,-11.5,1.1
houston,30,50,20,34.3,15.9,4.3
southern-methodist,94,104,10,11.1,-19.0,11.0
tulsa,19,25,6,37.8,21.1,10.2
texas-el-paso,110,99,-11,5.5,-19.0,5.6
rice,111,97,-14,5.4,-19.5,5.2
tulane,116,114,-2,2.5,-27.9,11.5
temple,103,107,4,7.3,-17.2,8.1
ohio,93,95,2,11.7,-12.1,4.4
bowling-green-state,63,51,-12,23.7,11.7,4.1
kent-state,80,71,-9,14.5,-6.6,3.3
