Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,3,3,0,67.4,49.1,13.8
georgia,40,40,0,32.9,25.7,7.7
tennessee,32,32,0,34.5,28.6,8.5
kentucky,44,44,0,30.1,20.7,7.2
south-carolina,47,47,0,29.4,19.5,5.8
vanderbilt,97,97,0,10.1,7.6,6.7
alabama,1,1,0,73.4,50.4,12.7
louisiana-state,14,14,0,42.0,28.3,9.4
mississippi,21,21,0,39.6,30.7,8.5
arkansas,34,34,0,34.4,28.3,11.8
auburn,31,31,0,34.7,28.9,8.0
mississippi-state,54,54,0,26.6,28.0,11.0
cincinnati,7,7,0,54.4,29.5,9.5
pittsburgh,12,12,0,43.8,30.9,9.9
west-virginia,24,24,0,38.1,22.7,8.1
rutgers,41,41,0,32.3,19.0,8.8
connecticut,43,43,0,31.0,22.4,6.6
south-florida,49,49,0,28.6,18.2,8.1
louisville,86,86,0,13.4,3.0,4.9
syracuse,80,80,0,14.6,6.0,5.8
clemson,39,39,0,33.5,24.2,10.0
boston-college,42,42,0,31.7,18.0,7.4
florida-state,63,63,0,22.1,11.4,6.2
wake-forest,71,71,0,18.5,9.6,4.6
north-carolina-state,74,74,0,18.1,8.5,6.4
maryland,106,106,0,7.5,-2.8,7.0
georgia-tech,8,8,0,53.2,36.8,13.7
virginia-tech,10,10,0,48.7,38.0,11.5
miami-fl,16,16,0,41.2,27.2,8.6
north-carolina,30,30,0,34.9,23.1,8.6
duke,83,83,0,14.3,-0.2,8.9
virginia,94,94,0,11.0,2.3,9.2
nebraska,17,17,0,41.1,30.8,9.3
missouri,36,36,0,34.0,21.7,7.7
kansas-state,58,58,0,24.5,16.2,11.0
iowa-state,66,66,0,20.5,8.2,10.2
colorado,93,93,0,11.0,2.6,9.4
kansas,68,68,0,19.5,11.8,6.9
texas,2,2,0,69.8,46.4,12.6
oklahoma-state,15,15,0,41.6,27.8,9.1
texas-tech,38,38,0,33.8,21.4,7.1
oklahoma,20,20,0,39.7,37.9,11.1
texas-am,57,57,0,24.9,17.1,7.4
baylor,85,85,0,13.7,3.8,5.9
oregon,6,6,0,54.7,40.2,12.3
arizona,26,26,0,36.8,26.1,7.8
oregon-state,28,28,0,36.4,25.5,8.9
stanford,22,22,0,39.1,29.8,10.9
southern-california,27,27,0,36.8,26.1,11.6
california,33,33,0,34.5,22.4,8.6
washington,64,64,0,21.6,16.7,9.5
ucla,59,59,0,24.2,15.6,8.0
arizona-state,70,70,0,18.6,16.9,6.1
washington-state,114,114,0,1.9,-22.7,8.8
ohio-state,9,9,0,51.1,35.4,9.5
iowa,25,25,0,37.0,16.6,7.9
penn-state,11,11,0,46.2,28.8,8.7
wisconsin,19,19,0,40.2,25.7,7.9
northwestern,62,62,0,22.7,3.6,4.9
michigan-state,61,61,0,23.6,14.4,5.2
purdue,75,75,0,17.9,8.2,4.4
minnesota,67,67,0,19.7,6.6,4.3
illinois,87,88,1,13.2,9.4,5.3
michigan,73,73,0,18.1,8.7,4.4
indiana,92,92,0,11.4,-2.4,5.4
texas-christian,4,4,0,67.4,44.2,12.9
brigham-young,18,18,0,40.4,21.2,7.5
utah,35,35,0,34.3,17.1,5.7
air-force,37,37,0,34.0,27.6,9.4
wyoming,88,89,1,13.0,-6.8,5.6
nevada-las-vegas,96,96,0,10.8,-8.1,6.1
san-diego-state,105,105,0,8.2,-11.0,8.5
new-mexico,112,112,0,3.0,-17.0,5.4
colorado-state,100,100,0,9.6,-2.2,5.1
navy,29,29,0,36.1,23.0,7.7
notre-dame,56,56,0,25.0,17.2,6.3
army,89,87,-2,12.7,-3.7,3.7
boise-state,5,5,0,55.5,30.1,8.8
nevada,13,13,0,42.6,35.5,16.5
fresno-state,51,51,0,28.5,12.9,6.1
idaho,72,72,0,18.3,-0.2,10.2
hawaii,102,102,0,9.2,-13.3,6.9
louisiana-tech,77,77,0,16.6,11.4,8.6
utah-state,91,91,0,12.0,-0.8,4.8
new-mexico-state,113,113,0,2.3,-24.9,9.0
san-jose-state,118,118,0,1.2,-27.8,6.2
east-carolina,48,48,0,29.0,12.1,9.7
central-florida,52,52,0,28.0,12.0,10.2
southern-mississippi,55,55,0,26.0,13.5,6.3
marshall,78,78,0,15.4,-2.0,8.5
alabama-birmingham,76,76,0,16.9,5.9,6.1
memphis,107,107,0,6.4,-7.1,5.6
houston,45,45,0,29.9,9.6,5.5
southern-methodist,82,81,-1,14.3,-7.3,8.8
tulsa,79,79,0,14.7,0.9,6.3
texas-el-paso,103,103,0,8.7,-9.5,5.6
rice,115,115,0,1.9,-25.3,6.9
tulane,117,117,0,1.5,-27.9,7.7
temple,50,50,0,28.6,8.9,10.6
ohio,65,65,0,21.3,0.2,5.3
bowling-green-state,84,84,0,14.0,-7.8,6.6
kent-state,101,101,0,9.3,-11.5,5.8
buffalo,81,82,1,14.3,0.0,6.4
akron,109,108,-1,5.6,-14.7,6.1
miami-oh,116,116,0,1.8,-23.0,8.3
central-michigan,23,23,0,38.3,17.4,8.0
northern-illinois,60,60,0,24.0,9.9,5.2
western-michigan,104,104,0,8.6,-13.2,4.4
toledo,98,98,0,9.9,-10.0,4.5
ball-state,110,110,0,5.3,-11.5,6.7
eastern-michigan,121,121,0,0.0,-32.8,7.5
troy,53,53,0,27.6,7.4,5.4
middle-tennessee-state,46,46,0,29.7,10.4,9.2
louisiana-monroe,69,69,0,19.1,5.5,6.9
florida-atlantic,99,99,0,9.8,-10.4,5.0
louisiana-lafayette,95,95,0,10.9,-10.9,3.5
arkansas-state,90,90,0,12.0,-0.7,8.6
florida-international,111,111,0,5.2,-16.2,4.0
north-texas,108,109,1,5.7,-10.1,5.5
western-kentucky,119,119,0,1.1,-23.6,8.0
fcs,120,120,0,0.5,-25.2,7.4
