Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,1,1,0,64.4,49.9,19.0
georgia,49,58,9,24.9,15.0,5.9
tennessee,41,39,-2,27.4,24.1,9.0
kentucky,55,64,9,23.1,15.6,5.5
south-carolina,38,32,-6,27.7,12.9,6.7
vanderbilt,89,77,-12,11.9,2.1,8.7
alabama,2,2,0,61.9,45.0,14.6
louisiana-state,19,20,1,35.8,20.5,7.3
mississippi,30,34,4,31.2,21.4,10.1
arkansas,50,44,-6,24.9,19.1,4.9
auburn,27,19,-8,32.4,20.4,8.5
mississippi-state,63,71,8,19.8,12.9,5.1
cincinnati,5,9,4,48.5,30.0,11.3
pittsburgh,13,16,3,40.9,25.7,8.1
west-virginia,28,33,5,32.0,15.1,4.7
rutgers,40,28,-12,27.4,15.0,5.7
connecticut,36,37,1,29.8,19.1,7.0
south-florida,16,12,-4,36.6,21.7,10.1
louisville,82,80,-2,13.0,1.9,1.7
syracuse,93,90,-3,10.7,-3.9,3.9
clemson,45,61,16,26.1,21.7,6.3
boston-college,32,43,11,30.8,17.7,8.1
florida-state,70,70,0,17.1,12.0,7.7
wake-forest,62,48,-14,19.9,5.8,4.6
north-carolina-state,67,51,-16,18.5,10.0,8.7
maryland,100,99,-1,7.3,-10.4,6.6
georgia-tech,9,17,8,43.2,28.8,7.7
virginia-tech,12,4,-8,41.2,34.2,12.0
miami-fl,20,24,4,35.3,19.8,7.9
north-carolina,51,49,-2,24.8,10.8,6.6
duke,72,67,-5,17.0,3.4,9.5
virginia,68,73,5,17.8,5.0,8.2
nebraska,15,7,-8,37.2,31.3,13.1
missouri,43,26,-17,26.7,13.9,10.1
kansas-state,59,76,17,20.7,7.4,6.5
iowa-state,57,68,11,21.7,9.2,7.5
colorado,86,96,10,12.5,0.6,7.5
kansas,23,14,-9,33.5,17.3,9.1
texas,3,3,0,60.1,44.5,14.6
oklahoma-state,22,29,7,33.5,17.3,9.2
texas-tech,26,41,15,32.6,20.6,5.3
oklahoma,17,13,-4,35.9,41.1,15.9
texas-am,79,59,-20,14.0,-2.5,4.2
baylor,64,47,-17,19.4,8.3,6.7
oregon,8,11,3,44.7,33.3,10.9
arizona,37,40,3,29.4,18.4,7.0
oregon-state,42,42,0,26.9,14.3,4.6
stanford,46,38,-8,25.3,15.9,6.1
southern-california,7,8,1,47.8,37.7,16.1
california,25,36,11,32.8,24.1,11.6
washington,71,66,-5,17.0,6.9,5.9
ucla,65,55,-10,19.0,7.4,7.1
arizona-state,39,46,7,27.7,15.5,6.5
washington-state,112,113,1,2.5,-22.4,11.1
ohio-state,14,10,-4,38.3,29.5,11.7
iowa,10,18,8,41.9,20.6,8.4
penn-state,11,15,4,41.7,26.7,11.5
wisconsin,33,22,-11,30.7,17.7,6.3
northwestern,74,75,1,15.5,-2.2,5.6
michigan-state,48,52,4,25.0,15.1,5.3
purdue,78,92,14,14.2,8.5,5.8
minnesota,60,54,-6,20.6,7.1,4.6
illinois,99,91,-8,8.5,-2.1,4.8
michigan,31,45,14,31.0,18.1,5.1
indiana,80,88,8,14.0,-5.0,6.2
texas-christian,4,5,1,52.1,34.5,11.3
brigham-young,21,23,2,35.1,17.7,8.5
utah,24,25,1,33.4,17.0,6.4
air-force,34,35,1,30.3,25.0,12.9
wyoming,83,86,3,13.0,-6.8,5.2
nevada-las-vegas,108,108,0,4.9,-17.1,7.0
san-diego-state,104,102,-2,5.9,-15.8,9.2
new-mexico,114,114,0,1.8,-21.4,6.6
colorado-state,81,72,-9,13.7,-0.4,5.3
navy,18,21,3,35.8,25.7,9.5
notre-dame,35,27,-8,30.2,19.8,6.3
army,88,81,-7,11.9,-4.4,3.9
boise-state,6,6,0,48.4,29.9,11.5
nevada,54,60,6,23.3,16.1,7.2
fresno-state,47,53,6,25.1,19.6,7.0
idaho,66,65,-1,18.9,-4.6,9.5
hawaii,110,110,0,3.3,-22.4,7.0
louisiana-tech,75,84,9,15.5,0.3,3.6
utah-state,101,95,-6,6.6,-8.6,1.9
new-mexico-state,121,116,-5,0.0,-30.6,12.1
san-jose-state,111,112,1,2.7,-21.8,7.7
east-carolina,76,85,9,15.3,-2.5,3.1
central-florida,84,78,-6,13.0,-4.6,4.6
southern-mississippi,56,57,1,22.0,9.7,8.4
marshall,87,82,-5,12.0,-8.6,7.6
alabama-birmingham,92,83,-9,10.7,-3.8,3.3
memphis,106,106,0,5.6,-15.2,6.6
houston,53,56,3,23.7,3.2,6.3
southern-methodist,96,100,4,9.1,-12.4,6.9
tulsa,44,30,-14,26.6,13.8,6.6
texas-el-paso,103,104,1,6.1,-15.3,6.5
rice,117,115,-2,1.1,-24.4,6.4
tulane,115,118,3,1.4,-27.2,10.9
temple,73,79,6,15.8,-4.2,6.1
ohio,69,74,5,17.7,-2.8,4.2
bowling-green-state,98,98,0,8.7,-11.5,8.0
kent-state,97,101,4,8.9,-11.0,6.6
buffalo,90,94,4,11.0,-6.5,5.9
akron,102,103,1,6.2,-9.9,6.8
miami-oh,116,117,1,1.3,-23.5,10.6
central-michigan,29,31,2,31.7,13.0,6.5
northern-illinois,61,50,-11,20.3,10.1,4.5
western-michigan,95,93,-2,9.8,-9.1,5.4
toledo,91,97,6,10.9,-10.6,5.6
ball-state,113,111,-2,2.3,-17.8,8.0
eastern-michigan,118,120,2,0.6,-27.5,8.8
troy,58,62,4,21.2,4.8,3.1
middle-tennessee-state,94,87,-7,10.3,-10.1,3.5
louisiana-monroe,52,63,11,23.9,9.2,7.5
florida-atlantic,105,109,4,5.7,-13.6,5.5
louisiana-lafayette,85,89,4,12.5,-9.8,3.3
arkansas-state,77,69,-8,14.4,12.5,8.9
florida-international,107,105,-2,5.2,-13.2,4.7
north-texas,109,107,-2,4.8,-14.5,5.8
western-kentucky,119,119,0,0.5,-28.3,11.0
fcs,120,121,1,0.1,-29.6,10.1
