Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,4,4,0,69.3,49.4,12.6
georgia,33,30,-3,35.2,26.0,7.5
tennessee,42,33,-9,31.4,25.5,7.8
kentucky,48,50,2,28.2,19.5,6.7
south-carolina,50,46,-4,27.3,17.8,5.4
vanderbilt,98,97,-1,10.2,7.0,6.2
alabama,1,1,0,73.6,49.6,11.9
louisiana-state,19,14,-5,39.2,26.8,8.9
mississippi,16,18,2,41.7,30.6,7.9
arkansas,34,34,0,35.1,25.9,11.5
auburn,30,32,2,35.6,26.7,7.5
mississippi-state,52,52,0,26.7,27.2,10.8
cincinnati,9,6,-3,50.5,27.5,8.7
pittsburgh,12,12,0,45.6,30.8,9.1
west-virginia,31,22,-9,35.5,21.1,7.8
rutgers,35,35,0,34.9,20.1,8.3
connecticut,37,43,6,33.4,23.0,6.0
south-florida,43,48,5,31.4,19.6,7.4
louisville,86,87,1,13.7,2.7,4.5
syracuse,82,82,0,14.9,5.8,5.5
clemson,29,31,2,35.8,24.8,9.1
boston-college,44,45,1,30.5,18.0,6.8
florida-state,55,63,8,25.0,13.5,5.7
wake-forest,69,70,1,19.1,9.9,4.3
north-carolina-state,71,73,2,18.7,8.9,6.2
maryland,106,106,0,7.9,-2.3,6.5
georgia-tech,6,8,2,54.3,37.1,12.7
virginia-tech,8,10,2,52.6,40.7,10.7
miami-fl,20,16,-4,38.9,26.3,8.1
north-carolina,36,39,3,33.8,23.7,8.2
duke,83,83,0,14.8,0.1,8.1
virginia,94,95,1,11.3,2.5,8.5
nebraska,13,17,4,44.4,32.8,8.5
missouri,45,38,-7,29.9,17.1,7.0
kansas-state,58,56,-2,24.4,15.1,10.5
iowa-state,63,65,2,21.9,7.6,9.4
colorado,96,94,-2,11.1,1.6,8.9
kansas,67,67,0,19.6,10.9,6.9
texas,2,2,0,69.9,45.4,11.6
oklahoma-state,21,15,-6,38.3,25.4,8.4
texas-tech,32,37,5,35.2,20.6,6.7
oklahoma,17,19,2,41.3,36.4,10.2
texas-am,60,61,1,22.7,14.3,7.0
baylor,85,86,1,13.7,2.8,6.1
oregon,10,7,-3,50.2,37.4,11.5
arizona,40,28,-12,32.4,21.2,7.3
oregon-state,38,40,2,32.5,21.4,8.4
stanford,27,21,-6,36.6,28.4,10.4
southern-california,24,24,0,37.5,24.2,11.1
california,41,42,1,31.5,19.7,8.0
washington,65,64,-1,21.0,14.3,9.2
ucla,56,58,2,25.0,13.4,7.5
arizona-state,75,72,-3,18.3,14.9,5.6
washington-state,117,116,-1,1.7,-24.5,8.1
ohio-state,7,9,2,53.1,35.7,8.7
iowa,25,25,0,37.4,16.0,7.2
penn-state,11,11,0,47.9,28.9,7.9
wisconsin,15,20,5,42.2,26.0,7.4
northwestern,62,62,0,22.2,3.9,4.5
michigan-state,61,60,-1,22.4,13.7,4.8
purdue,76,75,-1,18.0,7.3,4.1
minnesota,72,66,-6,18.7,5.9,4.0
illinois,88,88,0,13.1,8.2,4.9
michigan,74,74,0,18.4,8.1,4.3
indiana,92,93,1,11.6,-2.8,5.0
texas-christian,3,3,0,69.4,45.5,12.2
brigham-young,14,13,-1,44.0,23.8,6.9
utah,28,29,1,36.6,18.1,5.2
air-force,23,36,13,38.0,30.8,8.6
wyoming,80,80,0,15.6,-4.3,5.1
nevada-las-vegas,95,96,1,11.2,-8.3,5.6
san-diego-state,104,105,1,8.7,-10.7,7.8
new-mexico,112,112,0,3.2,-16.5,5.0
colorado-state,100,100,0,9.9,-2.1,4.7
navy,18,27,9,40.1,26.4,7.1
notre-dame,57,55,-2,25.0,16.2,5.8
army,87,89,2,13.3,-3.4,3.5
boise-state,5,5,0,54.4,27.9,8.0
nevada,26,26,0,36.6,28.5,16.1
fresno-state,54,54,0,25.1,8.9,6.2
idaho,73,77,4,18.4,-2.5,9.4
hawaii,103,103,0,8.9,-15.0,6.3
louisiana-tech,79,79,0,16.2,9.4,8.3
utah-state,91,91,0,11.6,-2.7,4.4
new-mexico-state,114,114,0,2.1,-26.6,8.3
san-jose-state,119,119,0,1.0,-30.0,6.6
east-carolina,46,47,1,29.0,13.7,9.6
central-florida,53,53,0,26.0,10.4,10.0
southern-mississippi,59,57,-2,24.1,11.7,5.9
marshall,77,76,-1,17.7,-0.3,7.9
alabama-birmingham,78,78,0,17.5,6.1,5.8
memphis,107,107,0,6.6,-7.4,5.1
houston,49,44,-5,27.5,7.4,5.0
southern-methodist,70,71,1,18.7,-1.9,8.2
tulsa,81,81,0,15.2,0.8,7.0
texas-el-paso,102,102,0,9.1,-9.4,5.1
rice,113,113,0,2.2,-25.1,6.8
tulane,115,115,0,1.9,-27.7,7.1
temple,51,49,-2,27.2,8.2,10.2
ohio,68,69,1,19.3,-2.3,5.0
bowling-green-state,89,85,-4,13.1,-9.1,6.2
kent-state,101,101,0,9.3,-12.5,5.4
buffalo,84,84,0,14.3,-1.0,6.0
akron,109,109,0,5.6,-15.8,6.4
miami-oh,116,117,1,1.8,-24.4,7.6
central-michigan,22,23,1,38.0,15.9,7.5
northern-illinois,64,59,-5,21.7,7.2,4.8
western-michigan,105,104,-1,8.5,-14.3,4.2
toledo,99,99,0,10.0,-11.1,4.1
ball-state,111,111,0,5.3,-12.7,6.1
eastern-michigan,121,121,0,0.0,-33.8,7.6
troy,47,51,4,28.3,7.4,4.9
middle-tennessee-state,39,41,2,32.4,12.1,9.5
louisiana-monroe,66,68,2,19.6,5.3,6.4
florida-atlantic,97,98,1,10.4,-10.0,4.6
louisiana-lafayette,93,92,-1,11.5,-10.8,3.5
arkansas-state,90,90,0,12.5,-0.4,9.4
florida-international,110,110,0,5.6,-16.0,4.0
north-texas,108,108,0,5.9,-10.2,5.0
western-kentucky,118,118,0,1.3,-23.3,7.3
fcs,120,120,0,0.6,-25.7,6.7
