Conference,Score
Southeastern Conference,35.6
Big East Conference,32.5
Pacific-10 Conference,30.5
Big 12 Conference,30.4
Independent,27.8
Atlantic Coast Conference,27.3
Big Ten Conference,27.0
Mountain West Conference,23.6
Western Athletic Conference,19.2
Conference USA,13.9
Sun Belt Conference,12.7
Mid-American Conference,12.6
FCS,0.3
