Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,4,4,0,68.0,49.3,12.9
georgia,30,41,11,35.6,27.3,7.6
tennessee,33,32,-1,34.9,28.6,8.0
kentucky,50,45,-5,28.5,20.4,6.9
south-carolina,46,47,1,29.9,19.8,5.6
vanderbilt,97,97,0,10.3,7.8,6.3
alabama,1,1,0,74.0,50.5,12.2
louisiana-state,14,14,0,42.4,28.3,9.0
mississippi,18,21,3,40.1,30.8,8.1
arkansas,34,35,1,34.7,28.3,11.6
auburn,32,31,-1,35.0,28.8,7.7
mississippi-state,52,52,0,26.9,28.2,10.9
cincinnati,6,7,1,54.3,28.7,8.9
pittsburgh,12,12,0,45.1,30.6,9.4
west-virginia,22,24,2,38.6,22.8,7.9
rutgers,35,36,1,34.6,20.2,8.5
connecticut,43,44,1,31.2,22.1,6.2
south-florida,48,48,0,29.0,18.2,7.6
louisville,87,87,0,13.6,2.9,4.7
syracuse,82,80,-2,14.7,5.8,5.6
clemson,31,40,9,35.5,24.8,9.4
boston-college,45,43,-2,30.0,17.6,7.0
florida-state,63,63,0,22.5,11.6,5.9
wake-forest,70,71,1,18.7,9.5,4.4
north-carolina-state,73,72,-1,18.3,8.6,6.3
maryland,106,106,0,7.7,-2.7,6.6
georgia-tech,8,8,0,53.8,37.0,13.0
virginia-tech,10,10,0,49.2,38.2,10.9
miami-fl,16,17,1,41.6,27.2,8.2
north-carolina,39,30,-9,33.3,23.2,8.3
duke,83,82,-1,14.5,-0.2,8.3
virginia,95,96,1,11.1,2.2,8.7
nebraska,17,16,-1,41.4,30.7,8.8
missouri,38,38,0,33.8,20.8,7.2
kansas-state,56,57,1,24.5,15.7,10.7
iowa-state,65,66,1,20.5,7.6,9.6
colorado,94,94,0,11.1,2.3,9.1
kansas,67,68,1,19.6,11.5,6.9
texas,2,2,0,70.1,46.2,11.9
oklahoma-state,15,15,0,41.9,27.6,8.6
texas-tech,37,39,2,34.1,21.2,6.8
oklahoma,19,20,1,40.0,37.8,10.5
texas-am,61,56,-5,22.8,15.2,7.2
baylor,86,86,0,13.8,3.4,6.1
oregon,7,6,-1,54.2,39.0,11.8
arizona,28,26,-2,36.4,24.9,7.4
oregon-state,40,28,-12,32.7,22.3,8.6
stanford,21,22,1,38.6,28.5,10.6
southern-california,24,27,3,37.7,24.9,11.3
california,42,34,-8,31.7,20.5,8.2
washington,64,64,0,21.3,15.3,9.4
ucla,58,58,0,23.9,14.5,7.7
arizona-state,72,70,-2,18.5,16.0,5.7
washington-state,116,114,-2,1.8,-23.6,8.3
ohio-state,9,9,0,50.9,34.6,9.0
iowa,25,25,0,37.0,16.0,7.4
penn-state,11,11,0,46.1,28.1,8.2
wisconsin,20,19,-1,39.8,24.6,7.6
northwestern,62,62,0,22.6,2.9,4.6
michigan-state,60,60,0,23.5,13.6,4.9
purdue,75,75,0,17.8,7.3,4.1
minnesota,66,67,1,19.6,5.9,4.1
illinois,88,88,0,13.0,8.4,5.1
michigan,74,74,0,18.1,7.9,4.4
indiana,93,92,-1,11.3,-3.1,5.1
texas-christian,3,3,0,68.7,45.2,12.4
brigham-young,13,18,5,43.5,23.5,7.1
utah,29,33,4,36.2,18.0,5.4
air-force,36,37,1,34.5,28.1,8.8
wyoming,80,79,-1,15.3,-4.5,5.3
nevada-las-vegas,96,95,-1,10.9,-8.5,5.8
san-diego-state,105,105,0,8.4,-10.9,8.0
new-mexico,112,112,0,3.1,-16.7,5.1
colorado-state,100,100,0,9.7,-2.3,4.8
navy,27,29,2,36.5,23.0,7.2
notre-dame,55,55,0,24.7,16.0,5.9
army,89,89,0,13.0,-3.7,3.6
boise-state,5,5,0,54.3,28.3,8.2
nevada,26,13,-13,36.6,28.8,16.4
fresno-state,54,53,-1,24.9,9.0,6.1
idaho,77,73,-4,17.5,-2.2,9.6
hawaii,103,102,-1,8.6,-15.1,6.5
louisiana-tech,79,77,-2,16.1,9.6,8.5
utah-state,91,91,0,11.5,-2.6,4.5
new-mexico-state,114,113,-1,2.0,-26.6,8.5
san-jose-state,119,119,0,0.9,-29.8,6.4
east-carolina,47,49,2,29.8,12.7,9.7
central-florida,53,54,1,26.0,10.9,10.1
southern-mississippi,57,61,4,24.1,12.2,6.0
marshall,76,78,2,17.6,-0.1,8.1
alabama-birmingham,78,76,-2,17.4,6.4,5.9
memphis,107,107,0,6.6,-6.7,5.3
houston,44,46,2,30.7,10.1,5.1
southern-methodist,71,84,13,18.6,-1.8,8.3
tulsa,81,81,0,15.2,1.4,6.9
texas-el-paso,102,103,1,9.2,-8.8,5.3
rice,113,116,3,2.2,-24.7,6.9
tulane,115,117,2,1.9,-27.1,7.3
temple,49,50,1,28.6,8.3,10.3
ohio,69,65,-4,19.4,-1.7,5.1
bowling-green-state,85,85,0,14.0,-8.4,6.3
kent-state,101,101,0,9.2,-12.2,5.5
buffalo,84,83,-1,14.3,-0.6,6.1
akron,109,109,0,5.6,-15.4,6.3
miami-oh,117,115,-2,1.8,-23.8,7.8
central-michigan,23,23,0,38.2,16.6,7.7
northern-illinois,59,59,0,23.8,9.0,4.9
western-michigan,104,104,0,8.5,-13.9,4.3
toledo,99,99,0,9.9,-10.6,4.2
ball-state,111,111,0,5.3,-12.1,6.3
eastern-michigan,121,121,0,0.0,-33.3,7.6
troy,51,51,0,28.3,7.8,5.1
middle-tennessee-state,41,42,1,32.3,12.4,9.4
louisiana-monroe,68,69,1,19.5,5.7,6.5
