Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,3,4,1,69.3,49.4,12.2
georgia,32,33,1,35.1,26.0,7.5
tennessee,42,42,0,31.4,25.6,7.6
kentucky,48,48,0,28.2,19.5,6.6
south-carolina,50,50,0,27.3,17.8,5.3
vanderbilt,98,98,0,10.2,7.0,6.0
alabama,1,1,0,73.6,49.7,11.6
louisiana-state,19,19,0,39.2,26.9,8.6
mississippi,16,16,0,41.7,30.7,7.7
arkansas,34,34,0,35.1,26.0,11.3
auburn,30,30,0,35.6,26.8,7.3
mississippi-state,52,52,0,26.7,27.2,10.6
cincinnati,9,9,0,50.5,27.6,8.5
pittsburgh,12,12,0,45.6,30.9,8.9
west-virginia,31,31,0,35.5,21.1,7.7
rutgers,35,35,0,34.8,20.1,8.2
connecticut,37,37,0,33.4,23.1,5.9
south-florida,43,43,0,31.4,19.6,7.2
louisville,86,86,0,13.7,2.8,4.4
syracuse,82,82,0,14.8,5.9,5.4
clemson,29,29,0,35.7,24.6,8.9
boston-college,44,44,0,30.4,18.0,6.7
florida-state,57,55,-2,25.0,13.5,5.6
wake-forest,69,69,0,19.1,9.9,4.2
north-carolina-state,70,71,1,18.6,8.9,6.1
maryland,106,106,0,7.8,-2.3,6.3
georgia-tech,6,6,0,54.2,37.1,12.5
virginia-tech,8,8,0,52.5,40.7,10.5
miami-fl,20,20,0,38.8,26.3,7.9
north-carolina,36,36,0,33.8,23.7,8.1
duke,83,83,0,14.8,0.1,7.9
virginia,94,94,0,11.3,2.3,8.2
nebraska,13,13,0,44.4,32.8,8.3
missouri,45,45,0,29.9,17.1,6.9
kansas-state,58,58,0,24.4,15.1,10.3
iowa-state,63,63,0,21.9,7.6,9.1
colorado,95,96,1,11.0,1.6,8.7
kansas,67,67,0,19.5,10.9,6.9
texas,2,2,0,69.8,45.4,11.3
oklahoma-state,21,21,0,38.3,25.4,8.2
texas-tech,33,32,-1,35.1,20.6,6.6
oklahoma,17,17,0,41.3,36.4,9.9
texas-am,60,60,0,22.6,14.3,6.8
baylor,85,85,0,13.7,2.8,6.2
oregon,10,10,0,50.3,37.6,11.2
arizona,40,40,0,32.3,21.3,7.1
