Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,3,1,-2,67.4,49.1,14.2
georgia,40,41,1,32.9,25.7,7.8
tennessee,32,35,3,34.6,28.6,8.7
kentucky,44,44,0,30.1,20.7,7.4
south-carolina,47,48,1,29.4,19.5,6.0
vanderbilt,97,98,1,10.1,7.5,6.9
alabama,1,3,2,73.4,50.4,13.0
louisiana-state,14,16,2,42.0,28.3,9.7
mississippi,21,23,2,39.7,30.7,8.8
arkansas,34,37,3,34.4,28.3,11.9
auburn,31,36,5,34.7,28.9,8.2
mississippi-state,54,54,0,26.6,28.0,11.0
cincinnati,7,7,0,54.5,29.5,9.8
pittsburgh,12,11,-1,43.9,31.0,10.1
west-virginia,24,29,5,38.2,22.7,8.1
rutgers,41,33,-8,32.3,18.9,9.1
connecticut,43,46,3,31.1,22.4,6.8
south-florida,49,47,-2,28.7,18.2,8.4
louisville,86,87,1,13.4,3.0,5.1
syracuse,80,81,1,14.6,6.1,5.9
clemson,39,26,-13,33.6,24.2,10.3
boston-college,42,43,1,31.8,18.0,7.7
florida-state,63,62,-1,22.1,11.4,6.3
wake-forest,71,69,-2,18.6,9.6,4.8
north-carolina-state,74,73,-1,18.1,8.5,6.5
maryland,106,106,0,7.5,-2.8,7.2
georgia-tech,8,6,-2,53.2,36.8,14.0
virginia-tech,10,10,0,48.7,38.0,11.8
miami-fl,16,17,1,41.3,27.2,8.8
north-carolina,30,32,2,34.9,23.1,8.8
duke,83,82,-1,14.3,-0.2,9.2
virginia,94,92,-2,11.0,2.3,9.5
nebraska,17,14,-3,41.2,30.8,9.6
missouri,36,39,3,34.1,21.7,7.9
kansas-state,58,59,1,24.5,16.2,11.1
iowa-state,66,65,-1,20.5,8.1,10.5
colorado,93,96,3,11.1,2.6,9.6
kansas,68,67,-1,19.5,11.8,6.8
texas,2,2,0,69.9,46.4,13.1
oklahoma-state,15,15,0,41.7,27.8,9.3
texas-tech,38,40,2,33.9,21.4,7.2
oklahoma,20,19,-1,39.8,37.9,11.5
texas-am,57,56,-1,25.0,17.1,7.6
baylor,85,85,0,13.7,3.8,5.7
oregon,6,8,2,54.8,40.3,12.6
arizona,26,31,5,36.8,26.1,8.0
oregon-state,28,24,-4,36.4,25.5,9.0
stanford,22,22,0,39.2,29.9,11.0
southern-california,27,20,-7,36.8,26.1,11.8
california,33,21,-12,34.5,22.4,8.9
washington,64,72,8,21.7,16.7,9.5
ucla,59,58,-1,24.2,15.7,8.2
arizona-state,70,70,0,18.7,17.0,6.3
washington-state,114,114,0,1.9,-22.7,9.1
ohio-state,9,9,0,51.2,35.5,9.8
iowa,25,28,3,37.1,16.6,8.2
penn-state,11,12,1,46.2,28.8,9.0
wisconsin,19,27,8,40.2,25.7,8.0
northwestern,62,64,2,22.7,3.6,5.0
michigan-state,61,61,0,23.6,14.4,5.4
purdue,75,75,0,17.9,8.2,4.5
minnesota,67,66,-1,19.7,6.7,4.4
illinois,88,86,-2,13.2,9.4,5.5
michigan,73,74,1,18.2,8.7,4.5
indiana,92,93,1,11.4,-2.4,5.6
texas-christian,4,4,0,67.4,44.2,13.2
brigham-young,18,18,0,40.5,21.2,7.8
utah,35,34,-1,34.4,17.2,5.9
air-force,37,38,1,34.0,27.6,9.7
wyoming,89,89,0,13.0,-6.8,5.8
nevada-las-vegas,96,95,-1,10.8,-8.1,6.3
san-diego-state,105,105,0,8.2,-11.0,8.8
new-mexico,112,112,0,3.0,-16.9,5.6
colorado-state,100,100,0,9.6,-2.1,5.3
navy,29,30,1,35.3,23.6,7.9
notre-dame,56,57,1,25.1,17.3,6.5
army,87,88,1,13.3,-4.3,3.7
boise-state,5,5,0,55.6,30.1,9.1
nevada,13,13,0,42.7,35.5,16.4
fresno-state,51,51,0,28.6,12.9,6.2
idaho,72,71,-1,18.4,-0.2,10.5
hawaii,102,91,-11,9.2,-13.2,7.1
louisiana-tech,77,79,2,16.6,11.5,8.6
utah-state,91,90,-1,12.0,-0.8,5.0
new-mexico-state,113,113,0,2.3,-24.9,9.4
san-jose-state,118,117,-1,1.3,-27.8,6.1
east-carolina,48,53,5,29.1,12.1,9.6
central-florida,52,50,-2,28.0,12.0,10.1
southern-mississippi,55,55,0,26.1,13.6,6.5
marshall,78,77,-1,15.4,-2.0,8.7
alabama-birmingham,76,76,0,16.9,5.9,6.2
memphis,107,107,0,6.4,-7.1,5.7
houston,45,42,-3,30.0,9.7,5.7
southern-methodist,81,80,-1,14.4,-7.2,9.1
tulsa,79,78,-1,14.8,0.9,5.9
texas-el-paso,103,102,-1,8.8,-9.5,5.8
rice,115,115,0,1.9,-25.3,6.9
tulane,117,118,1,1.5,-27.9,7.9
temple,50,49,-1,28.6,8.9,10.7
ohio,65,63,-2,21.3,0.2,5.4
bowling-green-state,84,84,0,14.1,-7.8,6.8
kent-state,101,101,0,9.3,-11.5,6.0
