Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,1,1,0,74.3,56.5,14.7
georgia,41,46,5,33.3,30.8,7.3
tennessee,35,44,9,34.6,33.1,8.8
kentucky,44,40,-4,30.3,25.3,7.3
south-carolina,48,58,10,29.7,24.4,5.7
vanderbilt,98,99,1,10.3,12.6,7.1
alabama,3,3,0,70.7,52.3,13.2
louisiana-state,16,20,4,42.0,32.6,9.6
mississippi,23,15,-8,39.4,34.6,8.8
arkansas,37,32,-5,34.5,32.9,11.4
auburn,36,33,-3,34.6,33.0,8.1
mississippi-state,54,62,8,26.8,32.8,10.4
cincinnati,7,6,-1,54.4,34.2,10.1
pittsburgh,11,9,-2,46.5,35.0,10.2
west-virginia,29,34,5,36.3,26.0,7.9
rutgers,33,39,6,35.0,24.1,8.9
connecticut,46,49,3,30.0,27.9,6.7
south-florida,47,36,-11,29.8,21.1,8.7
louisville,87,80,-7,13.5,7.5,5.2
syracuse,81,77,-4,14.5,10.3,5.7
clemson,26,16,-10,37.8,32.1,10.4
boston-college,43,41,-2,32.3,23.2,7.9
florida-state,62,59,-3,22.7,16.9,6.5
wake-forest,69,75,6,19.1,15.1,4.8
north-carolina-state,73,76,3,18.3,13.3,6.7
maryland,106,105,-1,7.8,2.7,6.9
georgia-tech,6,5,-1,54.8,44.6,13.9
virginia-tech,10,11,1,49.0,42.7,11.8
miami-fl,17,19,2,41.9,32.4,8.7
north-carolina,32,24,-8,35.2,27.8,8.5
duke,82,78,-4,14.4,4.5,9.4
virginia,92,89,-3,11.3,7.6,9.6
nebraska,14,17,3,42.8,33.8,10.0
missouri,39,43,4,34.2,26.2,8.0
kansas-state,59,60,1,24.3,20.2,10.9
iowa-state,65,67,2,20.5,12.5,10.6
colorado,96,92,-4,11.1,7.1,9.4
kansas,67,65,-2,19.6,16.3,7.0
texas,2,2,0,71.0,52.6,13.2
oklahoma-state,15,14,-1,42.0,32.6,9.3
texas-tech,40,38,-2,34.1,26.1,7.0
oklahoma,19,30,11,40.0,42.6,11.9
texas-am,56,56,0,25.2,21.9,7.3
baylor,85,83,-2,13.9,8.6,5.9
oregon,8,8,0,53.8,44.9,12.6
arizona,31,37,6,35.4,30.5,8.0
oregon-state,24,23,-1,39.3,30.5,8.6
stanford,22,26,4,39.6,34.8,10.6
southern-california,20,25,5,39.8,31.2,12.1
california,21,21,0,39.7,31.0,9.1
washington,72,79,7,18.5,17.7,9.4
ucla,58,57,-1,24.4,20.4,8.1
arizona-state,70,69,-1,18.8,21.8,6.4
washington-state,114,115,1,2.0,-17.7,9.4
ohio-state,9,10,1,50.9,39.4,10.0
iowa,28,29,1,36.8,20.6,8.4
penn-state,12,12,0,46.0,32.8,9.2
wisconsin,27,28,1,37.1,27.1,8.1
northwestern,64,63,-1,22.4,7.4,5.0
michigan-state,61,61,0,23.4,18.3,5.5
purdue,75,74,-1,17.7,12.0,4.6
minnesota,66,70,4,19.7,10.8,4.6
illinois,86,85,-1,13.8,12.9,5.4
michigan,74,73,-1,17.9,12.5,4.6
indiana,93,93,0,11.2,1.5,5.7
texas-christian,4,4,0,68.1,49.4,13.1
brigham-young,18,18,0,41.0,26.1,7.9
utah,34,27,-7,34.8,22.2,6.0
air-force,38,35,-3,34.2,32.4,10.0
wyoming,89,90,1,13.3,-1.9,5.8
nevada-las-vegas,95,97,2,11.2,-3.0,6.5
san-diego-state,105,103,-2,8.4,-6.2,9.0
new-mexico,112,112,0,3.1,-12.1,5.7
colorado-state,100,95,-5,9.8,2.7,5.4
navy,30,22,-8,35.4,28.2,8.2
notre-dame,57,51,-6,25.1,21.7,6.7
army,88,86,-2,13.4,0.3,3.9
boise-state,5,7,2,56.9,36.5,9.3
nevada,13,13,0,43.3,40.8,15.6
fresno-state,51,48,-3,28.2,18.5,6.4
idaho,71,68,-3,18.7,4.8,10.5
hawaii,91,100,9,11.4,-5.6,7.0
louisiana-tech,79,82,3,14.7,15.7,8.1
utah-state,90,96,6,12.3,4.5,4.9
new-mexico-state,113,114,1,2.4,-20.9,9.6
san-jose-state,117,118,1,1.8,-21.6,6.3
east-carolina,53,53,0,27.7,15.9,9.1
central-florida,50,52,2,28.3,16.7,9.4
southern-mississippi,55,47,-8,26.3,18.2,6.7
marshall,77,72,-5,15.5,2.5,8.7
alabama-birmingham,76,71,-5,17.0,10.4,6.0
memphis,107,107,0,6.5,-2.5,5.6
houston,42,45,3,32.7,15.2,5.6
southern-methodist,80,81,1,14.6,-2.5,9.2
tulsa,78,84,6,15.0,5.7,5.8
texas-el-paso,102,106,4,8.9,-4.7,5.8
rice,115,113,-2,2.0,-20.5,7.1
tulane,118,117,-1,1.7,-23.2,8.2
temple,49,42,-7,28.7,13.2,10.3
