Conference,Score
Southeastern Conference,33.3
Big East Conference,31.1
Big 12 Conference,29.7
Pacific-10 Conference,28.6
Independent,27.8
Big Ten Conference,26.5
Atlantic Coast Conference,25.9
Mountain West Conference,22.0
Western Athletic Conference,17.2
Conference USA,13.5
Mid-American Conference,12.1
Sun Belt Conference,11.7
FCS,0.2
