Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,1,1,0,65.6,55.1,20.2
georgia,58,45,-13,20.3,11.4,6.3
tennessee,39,47,8,27.0,24.8,9.6
kentucky,64,62,-2,18.7,12.9,5.9
south-carolina,32,34,2,29.0,12.1,7.2
vanderbilt,77,66,-11,13.8,5.3,8.9
alabama,2,3,1,59.8,45.5,15.1
louisiana-state,20,16,-4,35.2,21.0,7.5
mississippi,34,23,-11,28.4,21.8,10.9
arkansas,44,54,10,24.7,15.2,3.3
auburn,19,10,-9,35.9,22.0,9.1
mississippi-state,71,65,-6,16.2,11.1,5.3
cincinnati,9,9,0,44.8,28.3,12.2
pittsburgh,16,21,5,38.0,25.0,8.3
west-virginia,33,42,9,29.0,14.2,4.4
rutgers,28,51,23,31.1,17.4,3.7
connecticut,37,29,-8,27.5,20.3,7.4
south-florida,12,11,-1,41.6,24.3,10.2
louisville,80,89,9,13.5,1.2,1.8
syracuse,90,84,-6,10.1,-4.0,4.1
clemson,61,56,-5,19.8,15.4,6.8
boston-college,43,30,-13,24.9,12.2,8.6
florida-state,70,59,-11,16.3,11.4,8.3
wake-forest,48,44,-4,23.6,10.1,5.0
north-carolina-state,51,37,-14,22.8,16.3,9.4
maryland,99,97,-2,7.1,-11.5,7.1
georgia-tech,17,22,5,38.0,25.0,7.7
virginia-tech,4,13,9,46.6,37.3,11.6
miami-fl,24,25,1,32.9,20.1,8.4
north-carolina,49,64,15,23.6,10.0,7.1
duke,67,78,11,17.4,5.5,8.8
virginia,73,91,18,15.3,5.1,6.8
nebraska,7,12,5,45.1,38.4,13.7
missouri,26,20,-6,31.5,17.9,10.9
kansas-state,76,60,-16,13.9,-1.5,7.0
iowa-state,68,68,0,17.2,5.1,7.0
colorado,96,100,4,7.7,-6.3,7.6
kansas,14,8,-6,40.1,22.3,9.8
texas,3,2,-1,53.2,39.1,15.7
oklahoma-state,29,35,6,30.5,16.4,9.9
texas-tech,41,52,11,26.3,14.6,5.5
oklahoma,13,19,6,41.2,44.9,16.9
texas-am,59,48,-11,20.0,6.8,4.5
baylor,47,38,-9,23.6,13.2,7.2
oregon,11,14,3,43.2,32.4,11.1
arizona,40,26,-14,26.5,18.3,7.5
oregon-state,42,46,4,25.8,13.7,4.8
stanford,38,24,-14,27.1,16.0,6.3
southern-california,8,4,-4,45.0,38.2,17.4
california,36,39,3,27.8,20.8,12.5
washington,66,76,10,18.1,6.9,5.5
ucla,55,41,-14,21.3,9.1,7.6
arizona-state,46,53,7,24.1,14.1,7.0
washington-state,113,114,1,1.8,-23.3,12.0
ohio-state,10,7,-3,44.2,33.9,12.4
iowa,18,15,-3,38.0,18.2,8.6
penn-state,15,18,3,38.3,25.4,12.4
wisconsin,22,17,-5,34.8,20.5,6.2
northwestern,75,71,-4,15.0,-4.3,5.6
michigan-state,52,58,6,22.7,16.2,5.4
purdue,92,83,-9,9.9,3.9,5.7
minnesota,54,61,7,22.0,7.5,4.9
illinois,91,86,-5,10.0,0.7,4.7
michigan,45,43,-2,24.5,11.6,5.6
indiana,88,74,-14,11.2,-6.9,6.7
texas-christian,5,6,1,46.5,30.5,12.0
brigham-young,23,32,9,34.4,19.9,9.1
utah,25,33,8,31.7,18.3,6.8
air-force,35,28,-7,28.1,26.9,13.9
wyoming,86,94,8,11.4,-10.2,5.6
nevada-las-vegas,108,103,-5,4.4,-18.2,5.3
san-diego-state,102,104,2,6.1,-15.4,9.9
new-mexico,114,113,-1,1.8,-20.3,6.8
colorado-state,72,70,-2,15.4,1.6,5.4
navy,21,36,15,35.1,29.2,9.7
notre-dame,27,31,4,31.1,17.4,6.7
army,81,93,12,12.6,-4.1,4.1
boise-state,6,5,-1,45.8,29.7,12.4
nevada,60,73,13,19.9,15.6,5.4
fresno-state,53,63,10,22.5,21.5,7.2
idaho,65,72,7,18.1,-3.4,9.5
hawaii,110,107,-3,2.8,-22.9,6.7
louisiana-tech,84,75,-9,11.8,-2.8,3.8
utah-state,95,92,-3,8.0,-5.3,1.9
new-mexico-state,116,116,0,1.5,-26.3,13.0
san-jose-state,112,112,0,2.1,-22.9,8.1
east-carolina,85,85,0,11.7,-5.9,3.3
central-florida,78,80,2,13.7,-4.6,4.8
southern-mississippi,57,49,-8,20.4,11.5,8.9
marshall,82,90,8,12.2,-8.9,8.1
alabama-birmingham,83,82,-1,12.2,-1.9,3.6
memphis,106,111,5,5.4,-15.7,6.8
houston,56,57,1,21.0,2.2,6.2
southern-methodist,100,101,1,7.1,-16.5,7.5
tulsa,30,27,-3,30.1,15.9,7.1
texas-el-paso,104,95,-9,5.8,-14.9,7.0
rice,115,110,-5,1.6,-21.3,5.9
tulane,118,118,0,1.1,-26.7,11.7
temple,79,79,0,13.7,-4.7,6.3
ohio,74,81,7,15.1,-4.1,4.2
bowling-green-state,98,102,4,7.5,-10.6,7.6
kent-state,101,98,-3,6.7,-12.5,7.1
buffalo,94,99,5,9.4,-5.7,6.3
akron,103,96,-7,5.9,-11.5,6.3
miami-oh,117,119,2,1.2,-23.3,11.4
central-michigan,31,40,9,29.5,12.9,6.4
northern-illinois,50,50,0,23.3,12.6,4.6
western-michigan,93,105,12,9.5,-10.3,5.8
toledo,97,88,-9,7.5,-14.2,5.8
ball-state,111,115,4,2.1,-18.6,8.6
eastern-michigan,120,117,-3,0.3,-27.8,8.9
troy,62,69,7,19.5,5.9,2.7
middle-tennessee-state,87,77,-10,11.3,-8.9,3.7
louisiana-monroe,63,55,-8,19.5,5.9,8.0
florida-atlantic,109,108,-1,3.7,-14.3,5.8
louisiana-lafayette,89,87,-2,10.9,-9.7,3.0
arkansas-state,69,67,-2,17.1,16.4,9.6
florida-international,105,109,4,5.5,-12.6,4.9
north-texas,107,106,-1,5.1,-14.1,6.3
western-kentucky,119,120,1,0.5,-27.2,11.9
fcs,121,121,0,0.0,-29.3,10.7
