Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,9,9,0,57.9,36.0,11.1
florida,6,8,2,63.8,43.1,15.3
south-carolina,15,20,5,49.9,31.1,10.0
vanderbilt,37,46,9,37.6,24.9,8.4
missouri,68,64,-4,24.8,21.3,7.5
tennessee,75,79,4,22.1,15.1,7.6
kentucky,105,105,0,9.7,3.3,6.9
alabama,2,1,-1,75.8,58.0,16.1
texas-am,5,6,1,63.8,49.8,15.2
louisiana-state,11,13,2,54.4,37.2,12.1
mississippi-state,43,32,-11,35.6,21.6,8.5
mississippi,61,63,2,29.1,22.9,11.3
arkansas,81,80,-1,18.2,13.1,9.5
auburn,93,92,-1,13.3,7.4,6.3
kansas-state,4,4,0,66.3,47.6,15.6
oklahoma,13,15,2,53.9,38.1,12.8
texas,22,19,-3,43.9,30.5,8.6
oklahoma-state,14,12,-2,50.0,48.0,12.7
baylor,45,50,5,35.1,30.5,9.1
texas-tech,46,39,-7,34.3,25.6,11.1
texas-christian,25,36,11,42.0,34.7,9.8
west-virginia,52,56,4,32.0,24.6,6.9
iowa-state,54,48,-6,30.4,25.4,9.1
kansas,104,106,2,9.7,13.2,13.3
stanford,10,10,0,57.9,41.9,10.3
oregon,1,2,1,77.3,59.8,15.9
oregon-state,20,16,-4,45.2,32.5,15.5
washington,57,49,-8,29.9,17.8,8.1
california,86,88,2,15.4,14.1,6.7
washington-state,109,113,4,9.3,-5.7,8.5
ucla,19,17,-2,45.4,30.6,11.1
arizona-state,41,47,6,36.5,29.5,8.0
southern-california,33,30,-3,37.9,32.0,8.5
arizona,42,35,-7,35.8,28.4,10.1
utah,71,72,1,23.6,18.5,9.2
colorado,119,119,0,3.3,-17.7,10.4
wisconsin,39,29,-10,37.3,31.0,12.0
ohio-state,7,7,0,62.7,36.3,10.9
penn-state,38,43,5,37.5,24.7,9.6
purdue,72,75,3,22.7,10.0,5.7
indiana,95,94,-1,12.4,-2.3,10.2
illinois,112,108,-4,7.4,-5.6,6.0
nebraska,12,11,-1,54.4,37.1,11.0
michigan,23,22,-1,42.6,32.7,10.9
northwestern,21,26,5,44.3,29.1,9.8
michigan-state,53,62,9,30.4,25.5,8.5
minnesota,77,70,-7,21.1,6.9,7.8
iowa,83,85,2,16.1,7.6,5.6
notre-dame,3,3,0,70.4,45.1,12.8
brigham-young,40,45,5,36.7,29.8,10.9
navy,51,52,1,32.4,18.6,11.0
army,102,102,0,10.2,3.0,7.3
florida-state,8,5,-3,58.8,43.0,12.5
clemson,17,14,-3,48.5,29.3,11.0
north-carolina-state,69,71,2,24.2,7.6,6.3
wake-forest,94,93,-1,12.6,-6.5,7.5
maryland,91,91,0,13.9,1.8,7.9
boston-college,110,110,0,7.8,-4.3,6.0
north-carolina,44,44,0,35.2,21.0,7.8
miami-fl,63,65,2,26.3,11.5,7.1
georgia-tech,47,41,-6,33.3,31.2,9.6
virginia-tech,64,66,2,26.0,16.7,6.9
duke,80,74,-6,19.1,2.8,6.6
virginia,88,86,-2,14.7,3.7,6.8
louisville,50,38,-12,33.0,9.6,5.0
cincinnati,32,37,5,38.7,22.7,7.4
rutgers,35,24,-11,37.9,16.3,6.7
syracuse,58,60,2,29.8,17.6,9.2
pittsburgh,70,76,6,23.8,15.6,13.5
connecticut,82,89,7,17.6,2.3,3.9
temple,87,83,-4,15.1,2.3,3.8
south-florida,89,87,-2,14.2,7.4,5.1
utah-state,18,18,0,47.5,27.9,11.3
san-jose-state,27,34,7,41.7,20.3,8.1
louisiana-tech,36,25,-11,37.7,19.4,9.2
texas-san-antonio,66,68,2,25.8,5.9,7.5
texas-state,107,101,-6,9.3,-7.4,13.6
idaho,123,124,1,1.7,-26.2,10.3
new-mexico-state,122,122,0,2.5,-22.7,7.7
arkansas-state,29,31,2,40.3,25.1,11.6
louisiana-lafayette,48,53,5,33.1,19.8,7.8
middle-tennessee-state,56,55,-1,30.0,9.6,18.7
louisiana-monroe,49,51,2,33.0,17.4,10.2
western-kentucky,60,59,-1,29.2,16.5,8.4
troy,79,77,-2,19.1,8.3,12.2
north-texas,84,84,0,15.8,6.9,7.5
florida-atlantic,101,100,-1,10.9,-2.7,15.6
florida-international,99,96,-3,11.8,2.4,7.7
south-alabama,111,109,-2,7.7,-4.5,6.4
boise-state,26,27,1,41.9,21.8,7.3
fresno-state,28,33,5,41.5,25.0,10.7
san-diego-state,31,40,9,39.1,21.6,7.9
air-force,67,61,-6,25.5,15.6,6.3
nevada,62,58,-4,28.8,12.7,4.8
colorado-state,106,112,6,9.5,-9.9,10.9
