Conference,Score
Big 12 Conference,39.8
Southeastern Conference,39.7
Independent,36.3
Pac-12 Conference,34.8
Big Ten Conference,31.9
Atlantic Coast Conference,26.8
Big East Conference,25.2
Western Athletic Conference,23.7
Sun Belt Conference,22.4
Mountain West Conference,21.5
Mid-American Conference,18.4
Conference USA,16.3
FCS,1.3
