Conference,Score
Big 12 Conference,39.8
Southeastern Conference,39.5
Independent,37.6
Pac-12 Conference,34.6
Big Ten Conference,31.8
Atlantic Coast Conference,26.7
Big East Conference,26.5
Western Athletic Conference,24.5
Mountain West Conference,22.9
Sun Belt Conference,22.7
Mid-American Conference,18.9
Conference USA,16.6
FCS,1.5
