Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,4,5,1,59.6,29.5,10.9
florida,7,9,2,56.4,28.1,10.2
south-carolina,6,7,1,58.9,28.6,9.9
vanderbilt,78,74,-4,20.5,7.6,5.5
missouri,38,45,7,35.9,17.4,9.0
tennessee,57,49,-8,29.4,5.7,2.1
kentucky,96,95,-1,14.1,-4.8,5.2
alabama,1,2,1,68.6,41.0,18.6
texas-am,13,18,5,52.1,36.2,12.4
louisiana-state,9,4,-5,55.2,23.8,16.1
mississippi-state,22,21,-1,42.6,9.6,4.2
mississippi,61,54,-7,27.4,2.1,4.8
arkansas,100,100,0,12.3,-10.4,4.6
auburn,84,87,3,17.9,0.6,3.8
kansas-state,8,6,-2,55.9,27.4,11.2
oklahoma,32,31,-1,39.1,21.3,9.7
texas,5,12,7,59.3,32.0,10.8
oklahoma-state,19,14,-5,43.5,39.9,17.8
baylor,37,25,-12,36.3,10.9,10.6
texas-tech,12,13,1,52.3,22.6,9.8
texas-christian,16,16,0,46.7,15.1,9.5
west-virginia,23,32,9,42.0,8.8,7.6
iowa-state,39,28,-11,35.5,9.7,4.5
kansas,101,104,3,11.7,-15.9,6.9
stanford,21,11,-10,42.9,21.5,10.7
oregon,2,3,1,67.9,40.2,14.5
oregon-state,20,34,14,43.5,13.8,6.2
washington,48,59,11,31.0,2.5,0.7
california,86,88,2,16.9,3.5,1.9
washington-state,102,106,4,11.5,-21.2,8.8
ucla,24,30,6,41.8,15.5,7.0
arizona-state,17,19,2,45.6,21.3,9.7
southern-california,26,20,-6,41.5,19.2,9.4
arizona,43,29,-14,34.1,14.3,10.3
utah,66,68,2,25.7,4.2,3.8
colorado,119,119,0,5.3,-31.2,14.4
wisconsin,53,46,-7,30.1,7.1,1.7
ohio-state,15,17,2,50.2,17.4,10.4
penn-state,52,65,13,30.6,8.0,1.8
purdue,36,40,4,36.4,11.0,6.4
indiana,88,83,-5,16.3,-14.5,8.9
illinois,82,70,-12,18.4,-5.7,4.1
nebraska,14,15,1,50.4,28.5,10.2
michigan,47,50,3,31.9,16.6,6.4
northwestern,18,22,4,44.6,10.2,4.2
michigan-state,49,36,-13,31.0,8.7,9.4
minnesota,67,44,-23,25.6,-8.7,4.3
iowa,69,76,7,23.8,-4.3,5.4
notre-dame,10,8,-2,54.2,25.1,11.9
brigham-young,41,57,16,34.9,15.7,4.6
navy,87,73,-14,16.6,-2.8,4.1
army,113,103,-10,8.2,-14.3,4.4
florida-state,3,1,-2,67.8,40.0,17.1
clemson,33,39,6,38.5,10.6,3.4
north-carolina-state,62,51,-11,27.2,1.9,3.8
wake-forest,89,79,-10,16.2,-18.1,7.6
maryland,80,85,5,18.9,-9.3,8.6
boston-college,99,94,-5,12.4,-14.2,4.8
north-carolina,44,58,14,33.8,13.7,7.0
miami-fl,56,52,-4,29.4,-3.0,5.1
georgia-tech,60,38,-22,27.5,14.6,10.7
virginia-tech,55,43,-12,29.6,6.1,5.5
duke,64,61,-3,26.0,-8.1,4.4
virginia,85,81,-4,16.9,-9.2,4.3
louisville,28,26,-2,41.3,6.0,2.7
cincinnati,25,27,2,41.6,11.2,5.5
rutgers,35,35,0,37.1,2.3,1.9
syracuse,95,97,2,14.2,-9.2,3.2
pittsburgh,65,63,-2,25.7,4.2,12.7
connecticut,68,72,4,24.0,-3.9,4.0
temple,83,89,6,18.4,-4.3,5.2
south-florida,77,71,-6,21.6,1.5,2.1
utah-state,40,42,2,35.3,5.9,4.0
san-jose-state,46,53,7,32.3,1.3,1.2
louisiana-tech,27,23,-4,41.5,8.1,3.8
texas-san-antonio,11,10,-1,52.9,20.9,9.1
texas-state,90,80,-10,16.0,-15.1,18.2
idaho,122,121,-1,1.9,-38.6,14.9
new-mexico-state,116,115,-1,7.3,-25.2,9.8
arkansas-state,75,62,-13,21.8,1.9,6.1
louisiana-lafayette,45,56,11,33.1,5.8,0.9
middle-tennessee-state,70,102,32,23.1,-10.2,16.0
louisiana-monroe,63,77,14,26.1,5.1,3.5
western-kentucky,31,41,10,39.8,12.5,3.5
troy,73,86,13,22.3,-7.0,9.2
north-texas,81,90,9,18.5,-5.6,5.2
florida-atlantic,112,114,2,8.2,-22.5,15.4
florida-international,103,99,-4,11.3,-13.2,7.0
south-alabama,105,101,-4,10.4,-16.1,5.3
boise-state,42,47,5,34.4,8.0,7.5
fresno-state,51,55,4,30.8,8.3,5.6
san-diego-state,71,64,-7,22.6,3.8,2.7
air-force,54,69,15,30.0,12.8,6.9
nevada,29,33,4,41.0,14.4,6.0
colorado-state,118,118,0,5.7,-30.0,13.5
wyoming,110,113,3,8.8,-23.6,9.0
nevada-las-vegas,111,111,0,8.6,-21.2,10.2
new-mexico,79,82,3,19.0,-4.5,4.4
hawaii,109,96,-13,9.2,-22.5,6.5
central-florida,59,48,-11,27.5,7.8,3.6
east-carolina,74,84,10,22.1,-7.3,5.8
marshall,94,91,-3,14.7,-14.1,7.1
memphis,121,122,1,3.3,-34.0,15.3
alabama-birmingham,117,117,0,6.5,-21.0,15.1
southern-mississippi,106,109,3,10.2,-6.4,5.0
tulsa,34,37,3,38.0,9.9,5.5
southern-methodist,92,92,0,15.1,-6.9,4.8
rice,114,108,-6,8.1,-22.7,7.9
houston,97,112,15,13.8,-10.4,10.1
texas-el-paso,104,107,3,10.7,-15.1,6.7
tulane,125,123,-2,0.0,-47.1,14.7
kent-state,72,78,6,22.6,-11.0,8.3
bowling-green-state,91,105,14,16.0,-11.2,6.1
ohio,30,24,-6,40.3,4.7,5.4
buffalo,98,98,0,13.3,-11.8,4.7
miami-oh,107,116,9,10.0,-29.1,11.8
massachusetts,124,125,1,0.9,-43.0,23.0
akron,115,110,-5,7.6,-24.3,15.9
northern-illinois,58,67,9,28.9,-3.7,4.7
ball-state,76,66,-10,21.8,-8.0,4.6
toledo,50,60,10,30.8,-0.9,5.6
central-michigan,108,93,-15,9.6,-28.0,8.6
western-michigan,93,75,-18,14.9,-13.6,3.4
eastern-michigan,120,120,0,3.8,-31.9,13.4
fcs,123,124,1,1.5,-34.6,14.1
