Conference,Score
Big 12 Conference,28.9
Southeastern Conference,28.5
Independent,27.9
Big Ten Conference,26.4
Pac-12 Conference,26.3
Big East Conference,26.1
Atlantic Coast Conference,22.8
Western Athletic Conference,18.6
Mountain West Conference,18.3
Conference USA,17.9
Mid-American Conference,17.6
Sun Belt Conference,14.8
FCS,3.9
