Conference,Score
Big 12 Conference,45.4
Southeastern Conference,41.7
Pac-12 Conference,36.9
Big Ten Conference,35.4
Atlantic Coast Conference,32.3
Independent,31.1
Big East Conference,30.0
Western Athletic Conference,29.3
Mountain West Conference,22.7
Sun Belt Conference,21.1
Mid-American Conference,18.8
Conference USA,16.0
FCS,1.8
