Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,12,12,0,54.3,26.3,10.6
florida,6,6,0,63.7,33.7,14.7
south-carolina,14,14,0,49.7,21.6,9.5
vanderbilt,37,37,0,37.6,15.4,8.5
missouri,69,69,0,24.7,11.7,7.2
tennessee,75,75,0,22.0,5.5,7.3
kentucky,106,106,0,9.6,-6.2,6.7
alabama,2,2,0,76.7,48.4,15.2
texas-am,5,5,0,64.3,41.1,14.6
louisiana-state,11,11,0,54.3,27.7,11.4
mississippi-state,45,44,-1,35.1,11.5,8.2
mississippi,59,59,0,29.1,13.4,11.4
arkansas,81,81,0,18.1,3.6,9.2
auburn,92,92,0,13.2,-2.3,6.1
kansas-state,4,4,0,67.7,38.6,15.0
oklahoma,10,10,0,56.0,29.9,12.1
texas,27,27,0,41.2,21.2,8.2
oklahoma-state,19,19,0,45.7,36.6,12.1
baylor,34,34,0,38.3,23.5,9.3
texas-tech,47,46,-1,34.6,16.8,10.4
texas-christian,33,32,-1,39.0,24.6,9.6
west-virginia,42,42,0,35.6,18.6,7.1
iowa-state,53,53,0,30.4,16.2,8.8
kansas,109,109,0,8.6,1.0,13.1
stanford,9,9,0,56.5,29.2,10.3
oregon,1,1,0,77.4,50.5,15.6
oregon-state,16,16,0,48.3,25.5,15.3
washington,57,57,0,29.9,8.4,8.1
california,86,86,0,15.4,4.6,6.5
washington-state,107,107,0,9.2,-15.2,8.2
ucla,26,26,0,41.7,19.7,10.7
arizona-state,40,40,0,36.5,20.2,7.7
southern-california,36,36,0,37.8,22.6,8.2
arizona,41,41,0,35.7,18.7,9.6
utah,71,71,0,23.6,9.3,8.8
colorado,119,119,0,3.3,-27.3,9.9
wisconsin,30,30,0,40.5,24.1,12.2
ohio-state,7,7,0,62.0,26.1,10.6
penn-state,38,38,0,37.0,14.5,9.5
purdue,72,72,0,22.6,0.6,5.6
indiana,95,95,0,12.3,-11.9,9.6
illinois,112,112,0,7.4,-15.0,6.8
nebraska,18,18,0,46.2,20.7,10.7
michigan,24,25,1,42.0,22.5,10.4
northwestern,20,20,0,43.7,18.9,9.9
michigan-state,55,55,0,30.1,15.5,8.3
minnesota,77,77,0,20.9,-3.0,7.6
iowa,84,84,0,15.8,-2.5,5.6
notre-dame,3,3,0,70.3,35.6,12.3
brigham-young,39,39,0,37.0,21.0,10.6
navy,51,51,0,32.4,7.1,10.9
army,102,102,0,10.2,-3.8,7.0
florida-state,8,8,0,60.2,34.0,11.7
clemson,15,15,0,48.6,20.2,11.0
north-carolina-state,70,70,0,24.1,-1.8,6.1
wake-forest,94,94,0,12.8,-15.5,7.1
maryland,89,90,1,14.1,-7.1,7.7
boston-college,110,110,0,7.8,-13.3,5.9
north-carolina,43,43,0,35.4,11.9,7.5
miami-fl,64,64,0,26.4,2.2,7.0
georgia-tech,52,52,0,31.4,22.1,9.2
virginia-tech,65,65,0,26.3,7.9,6.7
duke,79,79,0,19.0,-6.7,6.4
virginia,88,88,0,14.7,-5.5,6.6
louisville,46,47,1,34.7,1.5,5.0
cincinnati,29,29,0,41.0,14.9,7.1
rutgers,44,45,1,35.2,6.4,6.7
syracuse,56,56,0,30.0,8.6,9.7
pittsburgh,62,63,1,27.2,9.7,13.3
connecticut,82,82,0,16.6,-6.9,4.0
temple,87,87,0,15.3,-6.4,3.9
south-florida,93,93,0,12.8,-3.7,5.2
utah-state,17,17,0,48.1,19.4,11.0
san-jose-state,25,23,-2,41.9,11.1,8.4
louisiana-tech,35,35,0,38.0,10.6,8.7
texas-san-antonio,63,62,-1,27.2,-1.2,7.5
texas-state,99,99,0,11.8,-13.1,12.7
idaho,123,123,0,1.8,-35.0,9.7
new-mexico-state,122,122,0,1.9,-34.8,7.9
arkansas-state,22,22,0,42.8,17.6,11.9
louisiana-lafayette,48,48,0,34.3,10.1,8.0
middle-tennessee-state,68,68,0,25.6,-3.8,18.2
louisiana-monroe,50,50,0,32.5,7.4,9.8
western-kentucky,60,60,0,28.7,6.4,8.0
troy,80,80,0,18.6,-2.2,11.8
north-texas,85,85,0,15.5,-3.2,7.3
florida-atlantic,105,105,0,9.7,-13.7,15.1
florida-international,100,100,0,11.5,-7.9,7.7
south-alabama,114,114,0,6.5,-17.1,6.4
boise-state,21,21,0,43.4,13.2,7.1
fresno-state,23,24,1,42.1,16.5,10.7
san-diego-state,31,31,0,39.9,13.3,7.9
air-force,66,66,0,25.9,7.0,6.1
nevada,61,61,0,27.6,4.3,4.8
colorado-state,104,104,0,9.9,-18.4,10.6
wyoming,103,103,0,10.1,-17.8,7.1
nevada-las-vegas,115,115,0,6.1,-18.6,9.9
new-mexico,83,83,0,16.0,0.7,9.8
hawaii,111,111,0,7.7,-20.2,8.1
central-florida,49,49,0,34.1,8.0,7.3
east-carolina,76,76,0,21.4,-10.4,6.4
marshall,90,89,-1,14.0,-12.6,6.5
memphis,101,101,0,11.1,-15.2,13.6
alabama-birmingham,113,113,0,7.2,-21.7,12.3
southern-mississippi,120,121,1,2.4,-25.2,6.8
tulsa,28,28,0,41.1,13.5,7.6
southern-methodist,73,73,0,22.3,-0.2,7.3
rice,78,78,0,19.7,-5.2,11.2
houston,91,91,0,13.4,-14.2,7.6
texas-el-paso,108,108,0,9.2,-15.4,6.4
tulane,121,120,-1,2.4,-35.0,11.5
kent-state,32,33,1,39.0,6.2,13.8
bowling-green-state,67,67,0,25.8,-3.4,8.5
ohio,74,74,0,22.2,-9.1,6.3
buffalo,96,97,1,12.2,-12.2,5.3
miami-oh,116,116,0,5.0,-31.3,8.3
massachusetts,125,125,0,0.0,-44.7,14.2
akron,118,118,0,3.3,-27.0,10.2
northern-illinois,13,13,0,50.7,16.8,11.9
ball-state,58,58,0,29.6,-1.7,8.1
toledo,54,54,0,30.3,-0.6,5.7
central-michigan,97,96,-1,12.2,-20.3,7.9
western-michigan,98,98,0,12.1,-12.5,5.2
eastern-michigan,117,117,0,4.1,-28.5,9.7
fcs,124,124,0,1.5,-30.8,9.7
