Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,11,0,53.5,25.0,9.4
florida,6,6,0,62.9,32.5,13.1
south-carolina,16,15,-1,49.0,20.4,8.8
vanderbilt,31,34,3,38.2,14.2,7.7
missouri,69,69,0,24.5,11.0,6.8
tennessee,76,76,0,21.5,4.2,6.7
kentucky,103,103,0,9.3,-7.7,6.1
alabama,1,1,0,75.4,46.6,13.5
texas-am,5,5,0,63.8,40.2,13.1
louisiana-state,13,12,-1,49.7,25.5,10.3
mississippi-state,44,45,1,34.1,9.7,7.4
mississippi,53,54,1,28.4,12.0,10.3
arkansas,81,80,-1,17.6,1.9,8.2
auburn,93,93,0,12.7,-4.1,5.6
kansas-state,4,4,0,65.2,35.4,13.4
oklahoma,10,10,0,53.8,26.8,10.7
texas,26,22,-4,41.0,18.4,7.5
oklahoma-state,18,18,0,43.8,33.0,10.8
baylor,29,28,-1,40.1,23.2,8.7
texas-tech,47,46,-1,33.5,12.1,9.6
texas-christian,41,40,-1,34.9,21.1,8.6
west-virginia,52,52,0,30.1,11.9,6.5
iowa-state,64,53,-11,25.8,9.9,7.8
kansas,109,109,0,8.1,-1.9,11.8
stanford,9,9,0,54.4,26.2,9.1
oregon,2,2,0,74.8,47.1,14.2
oregon-state,20,19,-1,43.4,22.1,14.1
washington,58,56,-2,26.9,6.0,7.2
california,86,86,0,14.6,1.9,6.0
washington-state,108,108,0,8.4,-17.9,7.3
ucla,36,37,1,36.4,14.6,9.6
arizona-state,33,31,-2,37.6,19.1,7.0
southern-california,49,35,-14,33.2,17.9,7.4
arizona,43,43,0,34.3,13.4,8.7
utah,71,72,1,22.5,6.5,7.9
colorado,119,119,0,2.6,-30.8,8.9
wisconsin,28,29,1,40.2,23.4,11.5
ohio-state,7,7,0,61.5,25.4,9.4
penn-state,35,36,1,36.7,13.8,8.5
purdue,72,73,1,22.3,-0.2,5.7
indiana,97,97,0,12.0,-13.0,8.7
illinois,111,111,0,7.3,-15.8,8.2
nebraska,17,17,0,45.6,19.7,9.9
michigan,24,23,-1,41.4,21.4,9.3
northwestern,19,20,1,43.5,18.4,9.0
michigan-state,51,50,-1,32.0,15.5,7.4
minnesota,77,77,0,20.1,-2.1,6.8
iowa,83,83,0,15.5,-3.6,5.3
notre-dame,3,3,0,68.8,33.8,11.0
brigham-young,32,32,0,37.9,19.5,9.5
navy,54,55,1,28.3,3.2,9.7
army,102,102,0,9.8,-5.6,6.3
florida-state,8,8,0,59.8,33.3,10.6
clemson,14,16,2,49.4,19.7,10.0
north-carolina-state,73,71,-2,22.3,-2.8,5.8
wake-forest,95,95,0,12.4,-16.6,6.6
maryland,90,90,0,13.7,-8.2,6.9
boston-college,110,110,0,7.7,-14.2,5.3
north-carolina,40,42,2,35.0,11.1,6.9
miami-fl,62,64,2,25.9,1.2,6.2
georgia-tech,45,51,6,33.9,23.0,8.2
virginia-tech,55,57,2,27.5,7.1,6.0
duke,79,81,2,17.7,-7.3,5.9
virginia,88,88,0,14.4,-6.6,5.9
louisville,42,44,2,34.4,1.0,5.1
cincinnati,23,24,1,41.6,14.0,6.3
rutgers,50,49,-1,33.1,6.2,5.9
syracuse,48,48,0,33.2,11.6,9.1
pittsburgh,56,59,3,27.1,9.3,12.2
connecticut,82,82,0,16.5,-7.1,3.8
temple,84,84,0,15.2,-6.8,4.1
south-florida,94,94,0,12.7,-4.2,5.2
utah-state,15,14,-1,49.1,19.4,10.0
san-jose-state,27,27,0,40.6,8.2,7.7
louisiana-tech,34,33,-1,37.4,9.6,7.8
texas-san-antonio,59,61,2,26.8,-2.1,7.8
texas-state,99,99,0,11.2,-15.0,11.6
idaho,123,123,0,1.6,-36.4,8.8
new-mexico-state,122,122,0,1.7,-35.9,8.6
arkansas-state,25,25,0,41.1,14.9,11.1
louisiana-lafayette,46,47,1,33.8,7.4,7.2
middle-tennessee-state,70,70,0,24.1,-6.3,16.3
louisiana-monroe,57,58,1,27.0,1.1,8.8
western-kentucky,67,67,0,24.7,1.8,7.5
