Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,10,10,0,55.0,25.6,9.0
florida,8,8,0,57.7,30.3,12.5
south-carolina,12,12,0,50.3,20.6,8.5
vanderbilt,29,29,0,38.6,14.4,7.3
missouri,67,67,0,24.8,11.5,6.7
tennessee,75,75,0,21.7,4.4,6.4
kentucky,103,103,0,9.5,-7.3,5.9
alabama,1,1,0,79.0,49.6,12.9
texas-am,3,3,0,67.4,43.0,12.5
louisiana-state,11,11,0,50.4,26.2,9.9
mississippi-state,50,50,0,32.7,10.4,7.1
mississippi,51,51,0,31.8,14.9,9.9
arkansas,79,79,0,18.0,2.9,7.8
auburn,93,93,0,13.1,-3.1,5.4
kansas-state,7,7,0,60.4,33.9,12.7
oklahoma,15,15,0,48.8,23.9,10.3
texas,25,25,0,40.9,18.1,7.4
oklahoma-state,17,17,0,46.2,33.4,10.4
baylor,27,27,0,39.9,22.6,8.4
texas-tech,48,48,0,33.3,11.5,9.5
texas-christian,42,42,0,34.7,20.5,8.2
west-virginia,53,53,0,29.9,11.4,6.3
iowa-state,64,64,0,25.6,9.3,7.7
kansas,109,109,0,8.0,-2.6,11.2
stanford,9,9,0,55.4,26.1,8.7
oregon,2,2,0,76.7,48.0,13.5
oregon-state,19,19,0,43.5,22.1,13.4
washington,57,57,0,27.1,6.1,6.9
california,86,86,0,14.7,1.9,6.0
washington-state,108,108,0,8.5,-17.9,7.1
ucla,37,37,0,36.5,14.5,9.2
arizona-state,32,32,0,37.8,19.1,6.7
southern-california,49,49,0,33.3,17.7,7.2
arizona,43,43,0,34.4,13.4,8.4
utah,71,71,0,22.6,6.4,7.6
colorado,119,119,0,2.7,-30.8,8.6
wisconsin,31,31,0,37.9,23.0,11.0
ohio-state,6,6,0,61.4,25.0,8.9
penn-state,36,36,0,36.6,13.4,8.1
purdue,76,76,0,20.3,-1.9,5.9
indiana,97,97,0,11.9,-13.4,8.3
illinois,111,111,0,7.3,-16.1,8.5
nebraska,20,20,0,42.9,19.3,9.6
michigan,28,28,0,38.9,21.0,8.9
northwestern,18,18,0,44.9,18.4,8.6
michigan-state,52,52,0,31.8,14.9,7.0
minnesota,77,77,0,20.0,-2.5,6.5
iowa,83,83,0,15.4,-4.1,5.2
notre-dame,4,4,0,62.4,30.6,10.5
brigham-young,30,30,0,37.9,19.2,9.0
navy,54,54,0,28.3,2.9,9.2
army,102,102,0,9.8,-5.8,6.1
florida-state,5,5,0,61.7,34.2,10.1
clemson,13,13,0,49.7,19.9,9.5
