Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,4,-7,50.0,25.9,10.7
florida,5,7,2,58.6,29.9,10.7
south-carolina,3,6,3,64.0,34.5,9.7
vanderbilt,65,78,13,24.5,9.6,5.1
missouri,49,38,-11,31.0,16.5,8.2
tennessee,57,57,0,28.3,5.4,2.2
kentucky,98,96,-2,12.4,-4.3,4.9
alabama,1,1,0,69.1,43.3,17.0
texas-am,9,13,4,53.9,35.3,12.5
louisiana-state,13,9,-4,47.0,21.6,15.0
mississippi-state,19,22,3,43.5,10.4,3.9
mississippi,64,61,-3,24.9,4.2,5.0
arkansas,88,100,12,16.3,-4.8,4.9
auburn,94,84,-10,13.5,-5.1,3.8
kansas-state,6,8,2,56.7,27.4,10.5
oklahoma,17,32,15,44.5,25.8,8.9
texas,12,5,-7,49.3,28.4,10.6
oklahoma-state,22,19,-3,42.0,38.6,16.4
baylor,39,37,-2,36.4,12.8,9.8
texas-tech,21,12,-9,42.2,17.8,9.8
texas-christian,33,16,-17,38.0,11.5,8.7
west-virginia,14,23,9,46.5,14.2,7.0
iowa-state,31,39,8,38.4,12.1,4.1
kansas,105,101,-4,9.3,-17.6,6.3
stanford,15,21,6,45.9,23.4,9.7
oregon,2,2,0,68.2,39.7,14.1
oregon-state,24,20,-4,40.3,8.2,7.9
washington,59,48,-11,27.1,3.3,1.1
california,75,86,11,21.6,8.4,1.8
washington-state,101,102,1,10.3,-19.7,8.4
ucla,44,24,-20,32.4,8.5,6.5
arizona-state,16,17,1,44.8,21.8,8.9
southern-california,18,26,8,44.0,20.4,8.6
arizona,55,43,-12,29.1,12.8,9.4
utah,71,66,-5,22.0,4.0,3.5
colorado,120,119,-1,4.5,-32.1,13.3
wisconsin,51,53,2,30.8,5.7,2.3
ohio-state,8,15,7,56.4,24.9,9.5
penn-state,42,52,10,33.0,9.5,2.7
purdue,58,36,-22,27.3,3.7,5.8
indiana,93,88,-5,13.7,-14.7,8.2
illinois,90,82,-8,15.8,-6.1,5.7
nebraska,25,14,-11,40.3,21.6,10.0
michigan,29,47,18,38.8,24.3,6.1
northwestern,35,18,-17,37.6,8.3,4.1
michigan-state,43,49,6,32.6,8.8,9.0
