Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,14,11,-3,48.1,22.9,10.1
florida,4,5,1,61.8,31.4,11.0
south-carolina,10,3,-7,53.9,28.2,10.2
vanderbilt,79,65,-14,20.6,5.5,4.8
missouri,63,49,-14,25.5,10.2,7.6
tennessee,61,57,-4,25.9,5.9,2.2
kentucky,101,98,-3,9.8,-10.1,4.7
alabama,1,1,0,76.5,49.8,15.9
texas-am,7,9,2,56.9,35.4,12.3
louisiana-state,11,13,2,51.2,24.5,14.2
mississippi-state,20,19,-1,43.9,9.0,3.7
mississippi,53,64,11,28.4,6.3,5.3
arkansas,77,88,11,21.3,1.1,4.6
auburn,97,94,-3,12.0,-5.9,3.6
kansas-state,3,6,3,62.5,32.3,9.9
oklahoma,9,17,8,55.6,37.6,8.5
texas,33,12,-21,39.0,19.1,10.0
oklahoma-state,23,22,-1,42.0,29.7,15.2
baylor,55,39,-16,28.3,5.1,9.1
texas-tech,12,21,9,49.6,25.0,9.1
texas-christian,18,33,15,45.2,18.6,8.3
west-virginia,37,14,-23,37.8,8.2,6.6
iowa-state,40,31,-9,36.5,15.0,4.0
kansas,99,105,6,11.6,-7.1,6.0
stanford,27,15,-12,40.9,22.3,9.1
oregon,2,2,0,67.7,38.7,13.5
oregon-state,15,24,9,47.2,14.9,7.7
washington,67,59,-8,24.1,2.4,1.5
california,62,75,13,25.5,10.3,2.7
washington-state,103,101,-2,9.3,-20.4,7.8
ucla,39,44,5,37.5,13.1,6.2
arizona-state,17,16,-1,46.7,20.9,8.2
southern-california,16,18,2,46.9,21.1,7.9
arizona,51,55,4,28.8,11.7,8.7
utah,82,71,-11,20.0,4.1,3.3
colorado,120,120,0,4.2,-31.9,12.5
wisconsin,38,51,13,37.7,13.4,2.3
ohio-state,8,8,0,56.0,22.6,9.2
penn-state,43,42,-1,33.0,9.2,3.4
purdue,74,58,-16,21.9,-2.1,5.8
indiana,94,93,-1,13.1,-13.1,7.6
illinois,93,90,-3,13.7,-8.2,6.4
nebraska,24,25,1,41.3,23.0,9.2
michigan,19,29,10,44.3,28.0,6.9
northwestern,32,35,3,39.4,8.3,3.9
michigan-state,50,43,-7,29.2,7.7,8.7
minnesota,71,63,-8,23.4,-6.9,3.9
iowa,56,67,11,27.9,0.7,4.9
notre-dame,5,4,-1,60.2,29.4,10.4
brigham-young,46,40,-6,31.9,12.6,5.2
navy,70,76,6,23.6,1.3,4.1
army,100,99,-1,10.6,-10.4,6.5
florida-state,6,7,1,58.7,34.9,14.7
clemson,36,36,0,37.9,8.3,3.5
north-carolina-state,49,53,4,30.4,4.8,4.3
wake-forest,92,91,-1,14.5,-16.8,6.6
maryland,78,79,1,20.9,-11.0,7.4
boston-college,107,107,0,8.2,-18.4,5.4
north-carolina,29,32,3,40.0,17.0,6.6
miami-fl,73,69,-4,22.0,-5.5,5.1
georgia-tech,69,70,1,23.6,13.2,9.6
virginia-tech,52,66,14,28.7,6.8,4.8
duke,68,56,-12,23.8,-8.5,3.8
virginia,95,95,0,12.9,-10.5,4.5
louisville,22,26,4,42.4,7.2,2.4
cincinnati,13,20,7,49.1,17.3,4.7
rutgers,26,28,2,40.9,5.3,2.0
syracuse,87,86,-1,16.1,-5.6,3.2
pittsburgh,84,77,-7,18.6,0.7,12.6
connecticut,85,78,-7,17.7,-6.9,3.3
temple,64,72,8,25.4,-0.1,4.5
south-florida,86,84,-2,17.7,-1.7,2.0
utah-state,41,52,11,36.2,11.1,3.4
san-jose-state,60,46,-14,25.9,-2.7,1.4
louisiana-tech,25,23,-2,41.1,12.9,3.5
texas-san-antonio,34,10,-24,38.4,9.0,9.5
texas-state,88,103,15,15.7,-14.6,17.7
idaho,122,121,-1,2.1,-38.1,13.2
new-mexico-state,117,117,0,4.9,-29.6,9.1
arkansas-state,66,68,2,24.7,-0.6,5.3
louisiana-lafayette,44,41,-3,32.8,3.3,2.4
middle-tennessee-state,76,82,6,21.6,-9.9,15.5
louisiana-monroe,45,54,9,32.4,8.1,5.1
western-kentucky,30,30,0,40.0,11.2,5.2
troy,81,73,-8,20.2,-5.4,8.8
north-texas,90,92,2,15.4,-7.5,5.4
florida-atlantic,113,112,-1,7.1,-22.3,13.3
florida-international,109,104,-5,8.1,-16.3,6.0
south-alabama,104,102,-2,9.2,-15.0,5.5
boise-state,28,38,10,40.1,11.5,6.6
fresno-state,54,45,-9,28.4,6.2,6.1
san-diego-state,57,60,3,27.5,4.5,2.6
air-force,59,62,3,27.2,8.5,5.9
nevada,31,34,3,39.7,8.7,5.4
colorado-state,119,118,-1,4.4,-29.7,11.8
wyoming,106,106,0,8.6,-17.3,8.9
nevada-las-vegas,112,113,1,7.1,-19.8,8.6
new-mexico,65,74,9,24.9,-0.3,4.3
hawaii,116,114,-2,5.4,-27.8,9.3
central-florida,47,50,3,31.3,6.3,3.2
east-carolina,80,80,0,20.5,-8.3,5.1
marshall,96,97,1,12.5,-14.5,6.0
memphis,118,119,1,4.5,-30.7,13.0
alabama-birmingham,105,100,-5,9.1,-15.5,13.9
southern-mississippi,110,110,0,7.8,-6.7,4.9
tulsa,21,27,6,42.5,12.5,4.7
southern-methodist,91,83,-8,15.2,-7.9,4.2
rice,98,115,17,11.7,-13.7,7.9
houston,72,89,17,22.4,-1.1,8.6
texas-el-paso,108,108,0,8.2,-15.9,6.1
tulane,123,124,1,1.4,-41.1,14.8
kent-state,58,61,3,27.4,-6.8,7.5
bowling-green-state,75,81,6,21.9,-5.8,5.2
ohio,42,37,-5,35.5,-2.4,5.6
buffalo,102,96,-6,9.5,-14.3,4.2
miami-oh,114,111,-3,6.5,-31.6,10.5
massachusetts,125,125,0,0.0,-45.9,19.5
akron,115,116,1,5.5,-25.8,13.4
northern-illinois,35,47,12,38.2,6.6,4.2
ball-state,83,87,4,19.0,-11.1,4.3
toledo,48,48,0,30.6,-3.7,5.0
central-michigan,111,109,-2,7.6,-26.8,8.6
western-michigan,89,85,-4,15.5,-11.7,4.1
eastern-michigan,121,122,1,2.3,-34.3,12.7
fcs,124,123,-1,1.3,-34.9,12.3
