Conference,Score
Big Ten Conference,29.9
Southeastern Conference,29.8
Mid-American Conference,29.2
Big 12 Conference,29.1
Atlantic Coast Conference,25.2
American Athletic Conference,24.4
Mountain West Conference,24.4
Pac-12 Conference,23.2
Sun Belt Conference,22.6
Independent,21.8
Conference USA,18.0
FCS,8.0
