Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,2,3,1,59.0,36.0,19.2
ohio-state,3,4,1,57.5,35.5,17.7
michigan-state,12,12,0,45.1,19.2,16.8
penn-state,46,44,-2,28.1,13.3,12.9
maryland,56,57,1,23.5,4.6,11.4
rutgers,89,89,0,15.7,-1.7,13.0
indiana,106,106,0,8.3,-6.5,11.6
iowa,27,28,1,36.5,14.9,12.9
minnesota,18,19,1,40.0,22.0,16.0
purdue,32,32,0,33.1,11.4,14.3
wisconsin,11,11,0,46.3,31.8,18.1
illinois,72,73,1,20.4,6.8,13.9
nebraska,77,77,0,18.5,19.4,15.6
northwestern,105,105,0,8.8,-11.5,12.2
georgia,1,1,0,71.3,44.9,18.7
kentucky,19,18,-1,39.6,16.3,14.0
tennessee,37,37,0,31.0,18.8,15.0
south-carolina,66,65,-1,21.5,0.7,11.2
missouri,81,81,0,17.6,-2.4,10.7
florida,55,55,0,23.9,10.9,14.6
vanderbilt,123,122,-1,3.5,-25.6,13.3
alabama,4,2,-2,55.7,30.8,15.6
mississippi,17,15,-2,40.7,17.8,15.5
arkansas,22,20,-2,38.9,20.3,15.3
texas-am,29,27,-2,36.0,17.8,13.8
mississippi-state,58,58,0,22.6,3.0,14.5
auburn,50,48,-2,26.3,16.2,14.3
louisiana-state,69,56,-13,21.1,5.0,13.1
baylor,7,7,0,49.5,23.8,17.7
oklahoma-state,6,6,0,50.8,25.5,19.5
oklahoma,8,9,1,47.4,22.2,13.2
iowa-state,38,39,1,30.9,18.7,14.8
kansas-state,40,46,6,29.6,10.6,13.1
west-virginia,65,67,2,21.6,6.2,13.0
texas-tech,57,59,2,23.3,4.2,11.6
texas,60,63,3,22.3,11.1,13.9
texas-christian,87,88,1,16.0,-3.2,12.7
kansas,122,123,1,3.8,-24.8,12.9
wake-forest,24,24,0,37.7,12.4,14.9
clemson,14,14,0,43.9,22.4,12.8
north-carolina-state,26,25,-1,37.2,14.3,15.8
louisville,53,52,-1,24.9,13.1,16.1
florida-state,73,72,-1,20.4,6.7,16.6
