Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,2,2,0,57.8,41.8,15.8
ohio-state,6,5,-1,49.9,40.8,14.1
michigan-state,7,8,1,46.1,25.9,9.7
penn-state,13,14,1,40.3,27.2,10.1
maryland,51,48,-3,24.4,10.3,9.9
rutgers,70,59,-11,18.3,9.9,6.5
indiana,79,75,-4,17.4,13.1,6.1
iowa,10,4,-6,43.6,29.5,12.3
minnesota,30,41,11,32.4,23.5,7.8
purdue,42,55,13,28.9,17.8,4.4
wisconsin,39,45,6,30.7,31.0,11.1
illinois,93,95,2,13.2,5.8,3.1
nebraska,49,39,-10,25.3,30.2,10.7
northwestern,85,97,12,16.0,1.6,9.6
georgia,1,1,0,68.8,53.6,16.3
kentucky,22,17,-5,35.9,18.9,6.4
tennessee,34,21,-13,31.9,28.0,9.8
south-carolina,68,69,1,19.0,4.3,6.2
missouri,103,96,-7,10.3,-7.7,8.1
florida,25,13,-12,33.7,31.3,12.5
vanderbilt,120,122,2,3.6,-20.5,11.1
alabama,5,7,2,52.0,41.1,16.1
mississippi,12,16,4,41.9,29.5,10.9
arkansas,37,23,-14,31.2,26.7,11.0
texas-am,27,33,6,33.1,21.6,11.7
mississippi-state,81,66,-15,17.1,3.7,3.2
auburn,17,29,12,38.3,29.8,11.8
louisiana-state,54,78,24,22.7,11.1,3.5
baylor,15,25,10,39.5,23.8,9.3
oklahoma-state,14,28,14,39.7,19.2,8.1
oklahoma,4,3,-1,52.4,33.7,12.5
iowa-state,26,37,11,33.4,25.2,9.0
kansas-state,58,50,-8,21.3,12.3,4.4
west-virginia,72,76,4,18.2,15.0,9.1
texas-tech,57,65,8,21.8,3.8,4.1
texas,36,22,-14,31.2,26.8,12.0
texas-christian,55,47,-8,22.6,14.8,7.8
kansas,128,126,-2,0.9,-27.3,8.5
wake-forest,18,18,0,38.1,17.2,6.1
clemson,29,34,5,32.7,24.1,9.8
north-carolina-state,24,35,11,34.0,18.1,6.3
louisville,59,61,2,21.3,12.1,4.2
florida-state,89,86,-3,14.5,5.9,5.0
boston-college,53,40,-13,22.8,7.6,5.3
syracuse,61,54,-7,20.9,15.5,8.6
pittsburgh,9,12,3,43.7,32.0,9.7
miami-fl,75,64,-11,18.1,14.7,6.3
virginia,47,60,13,25.7,9.9,6.7
virginia-tech,71,62,-9,18.2,6.0,7.3
north-carolina,50,53,3,25.2,15.8,9.3
georgia-tech,67,73,6,19.1,7.8,6.2
duke,102,89,-13,10.5,-7.3,4.1
oregon,33,32,-1,31.9,15.1,8.9
washington-state,95,103,8,13.0,-6.5,4.8
oregon-state,43,44,1,28.0,16.2,8.0
california,109,109,0,8.1,-3.6,3.2
washington,101,93,-8,11.5,-1.8,7.7
stanford,98,90,-8,12.0,-4.1,3.9
utah,45,51,6,26.7,14.1,3.3
ucla,35,38,3,31.6,19.2,8.2
arizona-state,38,26,-12,30.9,18.1,6.4
colorado,100,108,8,11.5,-1.7,8.3
southern-california,78,81,3,17.6,4.7,5.9
arizona,125,121,-4,1.8,-21.3,7.4
cincinnati,3,6,3,53.9,36.9,11.8
houston,31,31,0,32.2,15.5,6.2
central-florida,62,46,-16,20.6,10.8,8.8
east-carolina,83,77,-6,16.2,2.1,2.9
tulsa,92,104,12,13.4,-1.0,6.3
southern-methodist,23,20,-3,35.7,14.2,5.6
memphis,82,88,6,16.7,0.2,4.6
navy,105,98,-7,9.7,1.8,5.8
temple,111,113,2,7.2,-16.1,7.7
south-florida,114,114,0,5.2,-13.1,8.8
tulane,106,107,1,9.6,1.5,10.3
utah-state,88,85,-3,14.9,-5.6,5.2
air-force,8,9,1,44.5,30.7,9.9
boise-state,80,68,-12,17.3,7.6,5.1
wyoming,60,49,-11,20.9,4.4,5.1
colorado-state,76,87,11,17.9,5.4,12.6
new-mexico,113,111,-2,5.5,-15.3,4.8
san-diego-state,21,19,-2,36.8,15.6,5.9
fresno-state,46,58,12,25.7,10.0,5.4
nevada,52,56,4,23.0,2.4,3.8
hawaii,96,92,-4,12.4,-3.3,3.9
san-jose-state,97,100,3,12.3,-3.4,5.8
nevada-las-vegas,121,120,-1,3.4,-13.3,8.2
notre-dame,20,24,4,37.2,22.7,8.1
new-mexico-state,127,127,0,1.3,-25.7,9.7
liberty,28,15,-13,32.8,21.1,8.2
massachusetts,131,130,-1,0.0,-30.4,12.8
connecticut,126,129,3,1.5,-24.3,10.4
army,19,11,-8,37.8,32.6,11.0
brigham-young,48,36,-12,25.4,9.4,9.2
appalachian-state,44,27,-17,26.9,14.4,6.8
coastal-carolina,11,10,-1,43.0,23.3,7.6
georgia-state,94,91,-3,13.2,2.5,5.0
troy,84,83,-1,16.0,-1.0,5.8
georgia-southern,104,94,-10,10.2,-2.5,7.0
louisiana-lafayette,40,52,12,29.6,11.9,7.9
texas-state,116,116,0,5.1,-17.7,7.8
south-alabama,86,101,15,16.0,-3.8,3.3
louisiana-monroe,118,125,7,4.4,-21.5,10.5
arkansas-state,130,131,1,0.0,-30.3,11.8
western-kentucky,91,106,15,13.9,4.4,3.6
marshall,64,70,6,20.0,6.3,5.7
old-dominion,108,105,-3,8.2,-0.3,3.8
middle-tennessee-state,110,110,0,7.8,-11.0,5.8
charlotte,99,99,0,11.6,-11.1,6.1
florida-atlantic,73,74,1,18.2,5.9,6.4
florida-international,124,123,-1,2.3,-22.9,10.0
texas-san-antonio,16,30,14,38.5,16.6,6.1
alabama-birmingham,41,43,2,29.3,15.6,4.9
north-texas,115,115,0,5.2,-13.1,5.8
texas-el-paso,65,72,7,19.8,-3.2,3.7
rice,119,112,-7,4.4,-19.4,6.8
louisiana-tech,107,102,-5,9.4,-6.9,3.8
southern-mississippi,122,118,-4,3.4,-18.0,6.2
kent-state,87,67,-20,15.6,3.9,5.9
miami-oh,74,82,8,18.1,9.4,5.9
ohio,112,119,7,5.6,-9.9,12.8
bowling-green-state,117,117,0,4.9,-17.1,10.2
buffalo,66,71,5,19.4,12.3,13.9
akron,123,124,1,2.7,-22.9,9.8
northern-illinois,56,57,1,22.5,4.9,4.5
central-michigan,77,84,7,17.8,2.2,10.3
toledo,69,63,-6,18.8,10.9,9.4
western-michigan,32,42,10,32.2,20.1,8.7
eastern-michigan,90,80,-10,14.5,-3.9,5.7
