Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,14,77,63,42.7,27.2,2.0
ohio-state,4,2,-2,52.3,43.1,25.5
michigan-state,19,88,69,39.9,22.6,0.2
penn-state,17,33,16,40.5,23.5,10.4
maryland,52,84,32,32.5,10.1,0.7
rutgers,45,81,36,34.1,12.8,1.5
indiana,79,29,-50,24.1,16.2,11.0
iowa,6,8,2,51.0,41.0,17.6
minnesota,77,62,-15,24.6,17.4,4.8
purdue,62,68,6,29.7,5.5,3.7
wisconsin,64,15,-49,28.3,26.7,14.7
illinois,72,38,-34,25.3,6.6,3.8
nebraska,57,93,36,30.8,17.6,4.7
northwestern,94,19,-75,20.1,6.1,14.1
georgia,5,4,-1,52.2,43.0,19.4
kentucky,47,50,3,33.4,11.6,7.0
tennessee,40,61,21,35.3,14.8,5.1
south-carolina,27,87,60,38.0,19.4,0.4
missouri,31,69,38,36.9,17.4,3.5
florida,13,27,14,43.4,28.3,11.7
vanderbilt,130,114,-16,3.5,-35.4,8.1
alabama,1,1,0,59.2,54.6,27.7
mississippi,23,45,22,38.9,20.7,7.8
arkansas,37,64,27,35.7,15.5,4.7
texas-am,7,12,5,49.9,39.1,17.2
mississippi-state,78,76,-2,24.4,-3.4,2.5
auburn,11,34,23,45.0,30.9,10.2
louisiana-state,90,65,-25,20.6,7.6,4.3
baylor,60,82,22,30.1,6.2,1.2
oklahoma-state,68,28,-40,26.3,-0.2,11.6
oklahoma,12,7,-5,44.3,29.9,17.9
iowa-state,55,14,-41,31.7,8.9,15.4
kansas-state,48,75,27,33.1,11.2,2.8
west-virginia,93,44,-49,20.3,6.8,7.8
texas-tech,49,83,34,33.0,11.1,1.1
texas,10,13,3,47.3,34.9,15.6
texas-christian,16,24,8,41.3,24.9,12.4
kansas,118,123,5,10.3,-26.8,11.6
wake-forest,33,57,24,36.5,16.9,5.3
clemson,61,11,-50,29.7,30.3,17.3
north-carolina-state,35,80,45,35.9,15.8,1.5
louisville,95,63,-32,19.3,4.2,4.7
florida-state,89,100,11,21.3,9.3,2.5
boston-college,34,86,52,35.9,15.8,0.5
syracuse,59,111,52,30.6,7.1,7.2
pittsburgh,46,54,8,33.6,12.0,5.7
miami-fl,76,41,-35,24.7,17.8,8.5
virginia,30,60,30,37.2,18.0,5.1
virginia-tech,29,49,20,37.4,18.3,7.4
north-carolina,70,25,-45,25.7,20.4,11.9
georgia-tech,98,101,3,17.9,0.7,2.9
duke,110,109,-1,13.9,-9.2,6.7
oregon,51,72,21,32.6,10.2,3.1
washington-state,115,105,-10,11.2,-15.9,4.4
oregon-state,100,97,-3,16.7,-2.2,2.0
california,103,103,0,16.4,-3.0,3.9
washington,119,92,-27,9.9,-19.4,0.4
stanford,114,104,-10,12.2,-13.6,3.9
utah,56,59,3,31.7,8.8,5.2
ucla,9,5,-4,48.1,28.1,12.2
arizona-state,32,30,-2,36.6,17.0,10.9
colorado,41,73,32,35.2,14.7,3.1
southern-california,26,70,44,38.1,19.6,3.1
arizona,109,124,15,14.1,-8.7,11.6
cincinnati,3,6,3,52.5,43.5,18.0
houston,102,71,-31,16.5,-2.7,3.1
central-florida,18,39,21,40.1,22.8,8.7
east-carolina,101,91,-10,16.6,-2.4,0.4
tulsa,99,42,-57,17.8,0.4,8.1
southern-methodist,36,74,38,35.9,15.8,3.0
memphis,53,79,26,32.4,10.1,1.6
navy,106,98,-8,15.3,-5.8,2.1
temple,123,119,-4,5.9,-29.3,9.7
south-florida,121,113,-8,6.3,-28.2,7.7
tulane,69,47,-22,26.1,21.2,7.7
utah-state,92,115,23,20.4,-10.0,8.6
air-force,15,16,1,41.7,25.5,14.7
boise-state,91,52,-39,20.6,7.5,6.5
wyoming,81,53,-28,23.8,-4.3,6.4
colorado-state,124,95,-29,5.9,-29.3,1.5
new-mexico,75,90,15,25.0,-2.3,0.1
san-diego-state,50,37,-13,32.7,10.5,9.1
fresno-state,84,32,-52,23.1,2.1,5.0
nevada,65,66,1,28.2,3.0,3.9
hawaii,96,117,21,19.1,-5.9,6.2
san-jose-state,73,26,-47,25.1,6.2,6.2
nevada-las-vegas,120,122,2,9.1,-21.2,11.1
notre-dame,42,18,-24,34.8,14.0,14.2
new-mexico-state,125,130,5,4.9,-29.3,17.4
liberty,22,43,21,38.9,20.8,7.9
massachusetts,131,131,0,0.0,-44.0,21.7
connecticut,129,125,-4,3.8,-32.6,10.3
army,8,21,13,49.7,38.8,13.6
brigham-young,24,9,-15,38.7,20.5,17.5
appalachian-state,21,35,14,39.4,21.6,10.0
coastal-carolina,25,23,-2,38.4,19.9,12.6
georgia-state,104,67,-37,16.0,-4.1,3.8
troy,39,94,55,35.6,15.3,0.8
georgia-southern,54,46,-8,32.4,10.0,7.8
louisiana-lafayette,82,36,-46,23.4,14.6,9.1
texas-state,116,108,-8,11.0,-16.5,6.4
south-alabama,88,106,18,21.5,-8.2,5.4
louisiana-monroe,126,129,3,4.6,-32.4,17.4
arkansas-state,71,102,31,25.7,-1.2,3.8
western-kentucky,80,107,27,23.9,-4.1,5.9
marshall,28,40,12,37.7,18.8,8.6
old-dominion,107,89,-18,15.1,-6.3,0.0
middle-tennessee-state,86,121,35,22.5,-6.5,11.0
charlotte,113,116,3,12.9,-22.6,9.2
florida-atlantic,112,99,-13,13.7,-9.7,2.4
florida-international,66,126,60,27.6,1.9,13.1
texas-san-antonio,43,78,35,34.4,13.3,1.7
alabama-birmingham,44,56,12,34.2,13.0,5.5
north-texas,83,120,37,23.4,-5.0,10.2
texas-el-paso,67,85,18,27.3,-3.1,3.1
rice,111,96,-15,13.8,-9.4,1.6
louisiana-tech,105,110,5,15.3,-5.8,7.1
southern-mississippi,117,112,-5,10.6,-17.5,7.4
kent-state,87,48,-39,21.7,10.2,7.4
miami-oh,85,31,-54,23.0,13.5,10.5
ohio,108,51,-57,14.3,-8.2,6.6
bowling-green-state,127,128,1,4.2,-33.6,14.5
buffalo,2,3,1,56.2,49.7,19.8
akron,122,118,-4,5.9,-29.2,9.4
northern-illinois,63,58,-5,28.7,3.8,5.2
central-michigan,74,17,-57,25.1,18.7,14.5
toledo,20,20,0,39.9,22.5,14.0
western-michigan,97,22,-75,18.9,3.3,13.3
eastern-michigan,58,55,-3,30.7,7.2,5.7
ball-state,38,10,-28,35.6,15.3,17.4
fcs,128,127,-1,4.0,-22.7,11.7
