Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,2,2,0,64.5,43.7,21.5
ohio-state,4,4,0,58.4,43.2,19.7
michigan-state,13,13,0,44.6,24.8,18.5
penn-state,37,37,0,31.8,22.0,13.7
maryland,70,70,0,20.9,7.2,11.5
rutgers,82,82,0,17.8,6.1,12.9
indiana,106,106,0,8.6,-0.3,10.0
iowa,21,20,-1,39.1,20.8,12.5
minnesota,22,22,0,38.5,27.0,17.9
purdue,35,35,0,33.1,18.3,15.9
wisconsin,10,10,0,46.3,39.4,20.2
illinois,71,71,0,20.9,13.1,15.3
nebraska,79,79,0,18.8,25.5,17.0
northwestern,105,105,0,9.2,-5.1,11.7
georgia,1,1,0,70.0,50.4,20.7
kentucky,20,21,1,39.2,22.3,15.6
tennessee,34,34,0,33.1,24.2,16.5
south-carolina,77,78,1,19.0,3.4,11.3
missouri,81,81,0,18.1,1.6,11.6
florida,50,50,0,26.7,18.8,14.1
vanderbilt,122,122,0,3.7,-19.7,14.7
alabama,3,3,0,60.9,39.3,17.0
mississippi,12,12,0,45.3,25.8,16.8
arkansas,24,25,1,36.9,24.5,16.7
texas-am,27,28,1,36.6,24.0,14.7
mississippi-state,49,49,0,26.8,13.0,16.0
auburn,42,42,0,28.9,23.1,14.9
louisiana-state,58,58,0,23.8,13.1,14.4
baylor,11,11,0,45.8,25.3,19.7
oklahoma-state,8,8,0,47.4,27.4,21.7
oklahoma,14,14,0,44.3,24.5,13.5
iowa-state,36,36,0,32.1,22.5,16.3
kansas-state,51,51,0,26.6,12.6,14.3
west-virginia,63,62,-1,22.5,10.4,13.0
texas-tech,76,76,0,19.3,3.9,12.2
texas,67,67,0,21.3,14.0,13.3
texas-christian,90,91,1,15.1,-0.0,11.0
kansas,123,123,0,3.3,-21.4,13.9
wake-forest,26,24,-2,36.9,17.6,16.2
clemson,15,16,1,42.6,27.3,14.1
north-carolina-state,23,23,0,38.1,20.8,17.5
louisville,52,52,0,26.3,18.1,17.9
florida-state,69,69,0,20.9,13.3,18.5
boston-college,74,74,0,19.8,5.1,11.5
syracuse,66,66,0,21.8,15.2,19.5
pittsburgh,7,7,0,48.8,29.2,17.9
miami-fl,45,45,0,27.6,14.5,14.2
virginia,78,77,-1,19.0,3.3,12.5
virginia-tech,65,65,0,22.1,9.7,11.6
north-carolina,54,54,0,25.4,16.2,12.7
georgia-tech,98,98,0,11.0,0.7,13.8
duke,118,118,0,5.6,-16.7,10.9
oregon,32,32,0,35.2,15.2,15.9
washington-state,68,68,0,21.2,3.0,16.8
oregon-state,46,46,0,27.5,14.3,16.5
california,89,88,-1,16.2,2.3,15.4
washington,102,102,0,9.9,-8.2,14.2
stanford,116,116,0,5.9,-15.9,10.7
utah,17,18,1,42.2,25.2,18.6
ucla,33,33,0,34.0,19.7,12.4
arizona-state,41,41,0,30.4,14.0,12.7
