Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,3,2,-1,52.6,37.7,15.8
ohio-state,15,20,5,39.7,31.1,17.4
michigan-state,13,19,6,41.8,23.3,9.8
penn-state,21,7,-14,37.6,17.7,12.5
maryland,11,16,5,42.8,24.7,11.3
rutgers,31,31,0,33.5,21.2,6.4
indiana,65,73,8,22.6,12.8,7.4
iowa,8,3,-5,47.0,30.3,15.3
minnesota,57,23,-34,24.9,17.5,9.2
purdue,44,62,18,28.2,12.7,5.1
wisconsin,61,25,-36,24.0,23.6,13.7
illinois,93,89,-4,14.0,9.7,3.0
nebraska,52,44,-8,26.1,26.4,10.2
northwestern,80,93,13,18.1,3.7,10.7
georgia,1,1,0,60.0,47.6,17.7
kentucky,32,56,24,33.1,11.8,7.5
tennessee,47,38,-9,27.4,22.4,7.2
south-carolina,70,51,-19,20.1,7.8,7.8
missouri,84,77,-7,16.1,-0.2,6.8
florida,9,17,8,46.3,41.7,12.5
vanderbilt,126,126,0,1.6,-28.2,13.7
alabama,2,6,4,54.6,40.4,20.2
mississippi,7,5,-2,47.9,34.7,11.7
arkansas,6,11,5,49.9,34.1,9.9
texas-am,26,10,-16,35.6,24.5,14.3
mississippi-state,74,71,-3,19.1,5.9,3.2
auburn,19,14,-5,38.3,28.9,14.9
louisiana-state,50,59,9,26.6,10.2,3.9
baylor,17,15,-2,39.1,19.7,10.8
oklahoma-state,36,49,13,31.6,9.7,9.3
oklahoma,5,4,-1,50.5,34.9,15.6
iowa-state,53,45,-8,26.1,19.9,10.2
kansas-state,55,33,-22,25.7,8.8,4.6
west-virginia,42,27,-15,29.1,25.8,10.5
texas-tech,62,37,-25,23.9,5.8,4.7
texas,12,26,14,42.3,35.3,13.1
texas-christian,60,30,-30,24.0,9.6,9.1
kansas,124,121,-3,2.7,-25.2,10.0
wake-forest,14,28,14,40.2,21.2,5.9
clemson,43,32,-11,28.6,24.8,12.4
north-carolina-state,35,53,18,31.9,18.6,6.0
louisville,49,55,6,26.8,10.5,4.4
florida-state,114,113,-1,7.8,-1.2,5.8
boston-college,28,40,12,34.3,13.4,6.0
syracuse,46,68,22,27.9,12.2,7.8
pittsburgh,27,46,19,35.3,24.1,6.6
miami-fl,56,86,30,25.1,17.8,7.1
virginia,75,54,-21,18.9,5.4,7.4
virginia-tech,54,36,-18,25.9,9.0,8.1
north-carolina,51,18,-33,26.2,19.9,11.5
georgia-tech,63,92,29,23.0,13.7,2.7
duke,73,82,9,19.2,-1.7,4.7
oregon,20,13,-7,38.0,18.3,11.0
washington-state,119,111,-8,6.4,-15.4,5.5
oregon-state,38,64,26,31.2,17.5,5.5
california,106,97,-9,10.6,-4.2,3.3
washington,91,96,5,14.3,-3.7,9.1
stanford,97,84,-13,13.1,-6.2,4.6
utah,77,83,6,18.7,5.1,3.5
ucla,29,35,6,34.0,22.0,10.3
arizona-state,41,57,16,29.2,14.3,7.3
colorado,99,85,-14,12.7,1.3,7.4
southern-california,85,67,-18,16.1,-0.2,6.5
arizona,122,123,1,3.4,-18.9,8.9
cincinnati,10,8,-2,43.6,28.6,14.8
houston,58,65,7,24.2,6.4,4.3
central-florida,33,34,1,32.3,24.1,10.7
east-carolina,92,87,-5,14.2,-4.0,1.9
tulsa,101,107,6,12.0,-0.4,7.0
southern-methodist,24,42,18,36.4,16.2,5.8
memphis,64,50,-14,22.8,4.1,4.0
navy,115,115,0,7.8,-5.1,3.8
temple,108,117,9,8.8,-14.7,9.6
south-florida,111,116,5,8.3,-10.2,10.1
tulane,82,70,-12,16.7,12.2,10.3
utah-state,78,69,-9,18.7,-2.5,6.4
air-force,22,41,19,37.3,27.3,10.4
boise-state,68,80,12,21.4,10.3,6.1
wyoming,59,52,-7,24.2,-0.1,6.2
colorado-state,105,112,7,10.7,-4.0,13.3
new-mexico,102,94,-8,11.5,-9.4,3.7
san-diego-state,25,24,-1,36.3,16.1,6.8
fresno-state,45,39,-6,27.9,9.5,6.7
nevada,86,81,-5,16.1,-4.3,3.9
hawaii,103,109,6,11.2,-7.1,4.6
san-jose-state,90,79,-11,14.4,-3.7,5.3
nevada-las-vegas,123,127,4,2.9,-20.8,10.2
notre-dame,18,43,25,38.9,19.5,9.2
new-mexico-state,128,124,-4,1.3,-28.6,12.1
liberty,30,12,-18,33.8,21.6,9.4
