Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
michigan,2,2,0,64.5,43.7,22.2
ohio-state,4,3,-1,58.4,43.2,20.3
michigan-state,13,14,1,44.6,24.8,19.0
penn-state,37,37,0,31.9,22.0,13.9
maryland,70,68,-2,20.9,7.2,11.3
rutgers,82,82,0,17.8,6.1,12.8
indiana,106,106,0,8.6,-0.3,9.1
iowa,20,16,-4,39.2,20.8,12.1
minnesota,22,26,4,38.5,27.0,18.4
purdue,35,34,-1,33.1,18.3,16.3
wisconsin,10,11,1,46.4,39.6,20.8
illinois,71,70,-1,20.9,13.1,15.7
nebraska,79,80,1,18.8,25.5,17.4
northwestern,105,105,0,9.2,-5.1,11.4
georgia,1,1,0,70.0,50.4,21.3
kentucky,21,25,4,39.2,22.3,16.1
tennessee,34,36,2,33.1,24.2,16.9
south-carolina,78,78,0,19.0,3.3,11.2
missouri,81,81,0,18.1,1.5,11.8
florida,50,50,0,26.7,18.7,13.7
vanderbilt,122,122,0,3.7,-19.8,15.1
alabama,3,4,1,60.9,39.2,17.4
mississippi,12,13,1,45.3,25.7,17.1
arkansas,25,30,5,36.9,24.4,17.1
texas-am,28,31,3,36.6,24.0,15.0
mississippi-state,49,51,2,26.8,12.9,16.5
auburn,42,42,0,28.9,23.1,15.0
louisiana-state,58,59,1,23.8,13.0,14.8
baylor,11,8,-3,45.8,25.3,20.3
oklahoma-state,8,6,-2,47.3,27.2,22.4
oklahoma,14,12,-2,44.2,24.3,13.4
iowa-state,36,35,-1,32.1,22.4,16.7
kansas-state,51,47,-4,26.5,12.5,14.7
west-virginia,62,60,-2,22.5,10.4,12.9
texas-tech,76,75,-1,19.2,3.8,12.3
texas,67,65,-2,21.3,13.9,12.9
texas-christian,91,88,-3,15.1,-0.2,10.0
kansas,123,123,0,3.3,-21.5,14.2
wake-forest,24,23,-1,37.0,17.8,16.5
clemson,16,18,2,42.6,27.3,14.4
north-carolina-state,23,27,4,38.1,20.8,18.0
louisville,52,52,0,26.3,18.0,18.5
florida-state,69,71,2,21.0,13.3,19.1
boston-college,74,76,2,19.8,5.0,11.4
syracuse,66,66,0,21.8,15.2,20.1
pittsburgh,7,9,2,48.8,29.2,18.5
miami-fl,45,46,1,27.7,14.5,14.5
virginia,77,79,2,19.0,3.3,12.3
virginia-tech,65,64,-1,22.1,9.6,11.7
north-carolina,54,54,0,25.4,16.1,12.8
georgia-tech,98,99,1,11.0,0.7,13.9
duke,118,118,0,5.6,-16.7,10.2
oregon,32,21,-11,35.1,15.1,16.2
washington-state,68,67,-1,21.2,3.0,17.3
oregon-state,46,45,-1,27.5,14.3,17.0
california,88,89,1,16.2,2.3,15.8
washington,102,102,0,9.9,-8.2,14.3
stanford,116,114,-2,5.9,-15.9,10.0
