Conference,Score
Southeastern Conference,34.7
Big Ten Conference,34.5
Big 12 Conference,31.1
Atlantic Coast Conference,28.5
American Athletic Conference,23.3
Independent,23.0
Mountain West Conference,22.1
Pac-12 Conference,21.9
Sun Belt Conference,18.8
Conference USA,18.5
Mid-American Conference,16.4
FCS,0.9
