Conference,Score
Pacific-10 Conference,35.6
Big 12 Conference,35.5
Atlantic Coast Conference,32.7
Southeastern Conference,30.8
Big Ten Conference,29.9
Mountain West Conference,26.6
Conference USA,22.4
Big East Conference,22.0
Independent,22.0
Western Athletic Conference,21.9
Mid-American Conference,13.7
Sun Belt Conference,10.1
FCS,1.9
