Division,Score
Big 12 Conference - South,40.8
Pacific-10 Conference,32.8
Atlantic Coast Conference,30.2
Southeastern Conference - West,29.1
Big Ten Conference,27.7
Southeastern Conference - East,25.2
Mountain West Conference,24.2
Big 12 Conference - North,22.0
Independent,21.4
Big East Conference,20.4
Western Athletic Conference,19.7
Conference USA,19.7
Mid-American Conference - West,13.1
Mid-American Conference - East,9.4
Sun Belt Conference,7.8
FCS,1.5
