Division,Score
Big 12 Conference - South,50.7
Southeastern Conference - West,44.9
Big Ten Conference,43.2
Pacific-10 Conference,42.4
Big 12 Conference - North,41.5
Atlantic Coast Conference,41.3
Southeastern Conference - East,38.5
Big East Conference,36.7
Independent,31.1
Mountain West Conference,30.8
Western Athletic Conference,29.9
Conference USA,28.8
Sun Belt Conference,20.9
Mid-American Conference - West,18.8
Mid-American Conference - East,16.3
FCS,2.9
