Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,77.2,72.0,18.5
california,6,6,0,63.9,69.8,20.6
arizona-state,15,16,1,42.1,45.7,16.6
oregon-state,30,30,0,31.7,41.0,12.1
ucla,38,40,2,26.9,38.4,16.4
oregon,46,46,0,24.3,36.6,14.5
washington-state,60,62,2,21.0,29.6,9.8
stanford,66,67,1,19.5,33.2,13.5
arizona,77,77,0,14.6,28.3,14.9
washington,101,101,0,6.5,17.1,10.0
virginia-tech,9,9,0,49.0,54.0,14.5
florida-state,11,11,0,45.0,50.0,14.3
miami-fl,10,10,0,45.6,50.9,14.0
virginia,14,14,0,42.8,53.1,15.7
north-carolina,52,52,0,22.7,30.0,15.2
georgia-tech,31,31,0,30.8,39.3,13.6
clemson,43,43,0,25.0,31.5,12.1
maryland,62,60,-2,20.9,29.3,9.4
north-carolina-state,42,42,0,25.2,38.5,11.9
wake-forest,72,72,0,18.1,29.9,10.4
duke,99,100,1,6.9,10.3,6.9
colorado,40,39,-1,26.6,29.7,11.4
iowa-state,49,49,0,23.5,26.3,13.9
missouri,57,57,0,21.4,30.3,10.4
nebraska,55,54,-1,21.8,31.2,9.2
kansas,65,64,-1,20.1,34.8,12.6
kansas-state,68,66,-2,18.9,31.8,12.9
oklahoma,3,2,-1,65.8,64.5,17.6
texas,2,3,1,67.0,67.0,17.8
texas-tech,22,22,0,35.7,41.7,14.9
texas-am,27,26,-1,33.8,44.6,19.9
oklahoma-state,24,24,0,34.5,45.9,15.0
baylor,95,95,0,7.8,8.0,17.1
iowa,16,15,-1,41.7,40.1,12.3
michigan,18,18,0,40.3,43.2,12.2
wisconsin,21,21,0,36.7,37.9,12.8
northwestern,50,50,0,23.1,30.7,10.5
ohio-state,23,23,0,35.2,40.8,10.7
purdue,25,27,2,34.2,45.3,12.0
michigan-state,56,56,0,21.6,34.0,15.5
minnesota,28,28,0,33.2,43.5,11.6
penn-state,73,73,0,18.1,29.9,9.9
illinois,88,88,0,10.3,15.4,10.3
indiana,85,85,0,10.9,17.2,10.1
tennessee,19,19,0,38.3,38.8,12.0
georgia,12,12,0,44.6,44.0,15.3
florida,32,32,0,30.1,38.1,10.4
south-carolina,44,44,0,24.9,31.3,11.5
kentucky,104,104,0,5.8,6.1,6.3
vanderbilt,96,96,0,7.8,13.6,9.9
auburn,7,7,0,57.9,50.1,15.3
louisiana-state,13,13,0,43.4,47.7,12.0
alabama,41,41,0,26.0,36.6,11.6
arkansas,48,47,-1,24.1,36.1,11.4
mississippi,78,78,0,14.2,20.0,8.8
mississippi-state,91,91,0,8.8,11.0,12.4
utah,5,5,0,64.0,57.7,18.0
new-mexico,34,34,0,29.2,36.5,11.1
brigham-young,59,61,2,21.0,29.6,13.4
wyoming,58,58,0,21.3,22.5,10.9
air-force,54,55,1,21.9,31.5,11.4
colorado-state,82,82,0,12.9,16.8,10.2
san-diego-state,76,76,0,14.9,21.7,8.7
nevada-las-vegas,94,94,0,8.2,15.3,9.8
boston-college,33,33,0,29.9,28.0,8.9
pittsburgh,51,51,0,22.9,21.2,8.4
west-virginia,29,29,0,32.7,36.8,11.4
syracuse,71,71,0,18.8,22.2,10.0
