Division,Score
Big 12 Conference - South,40.2
Southeastern Conference - East,31.0
Pacific-10 Conference,31.0
Big Ten Conference,30.6
Atlantic Coast Conference,29.8
Southeastern Conference - West,28.1
Big 12 Conference - North,26.4
Mountain West Conference,22.3
Independent,22.2
Big East Conference,21.4
Conference USA,19.8
Western Athletic Conference,17.6
Mid-American Conference - West,12.0
Mid-American Conference - East,9.1
Sun Belt Conference,8.9
FCS,0.7
