Division,Score
Big 12 Conference - South,43.0
Southeastern Conference - West,31.5
Pacific-10 Conference,30.7
Big Ten Conference,30.7
Atlantic Coast Conference,30.3
Southeastern Conference - East,28.1
Big 12 Conference - North,24.2
Independent,23.7
Mountain West Conference,23.0
Big East Conference,21.9
Conference USA,20.0
Western Athletic Conference,18.1
Mid-American Conference - West,13.0
Sun Belt Conference,10.1
Mid-American Conference - East,9.7
FCS,1.2
