Division,Score
Big 12 Conference - South,46.4
Pacific-10 Conference,35.2
Southeastern Conference - West,33.2
Atlantic Coast Conference,32.2
Big Ten Conference,31.2
Southeastern Conference - East,29.1
Mountain West Conference,25.6
Big 12 Conference - North,24.2
Independent,23.7
Big East Conference,22.8
Conference USA,21.5
Western Athletic Conference,20.3
Mid-American Conference - West,15.4
Mid-American Conference - East,11.0
Sun Belt Conference,10.1
FCS,1.3
