Division,Score
Southeastern Conference - West,27.6
Big Ten Conference,25.4
Atlantic Coast Conference,24.5
Big 12 Conference - South,23.4
Southeastern Conference - East,23.0
Big 12 Conference - North,22.6
Pacific-10 Conference,22.4
Mountain West Conference,21.2
Independent,20.2
Big East Conference,19.5
Conference USA,14.1
Mid-American Conference - East,13.3
Western Athletic Conference,12.5
Mid-American Conference - West,12.2
Sun Belt Conference,11.7
FCS,0.1
