Division,Score
Big Ten Conference,49.4
Southeastern Conference - West,49.1
Big 12 Conference - North,47.2
Big 12 Conference - South,44.8
Atlantic Coast Conference,42.1
Pacific-10 Conference,41.4
Southeastern Conference - East,38.5
Big East Conference,37.6
Mountain West Conference,36.6
Conference USA,32.1
Western Athletic Conference,29.3
Independent,26.4
Sun Belt Conference,25.6
Mid-American Conference - West,25.4
Mid-American Conference - East,25.3
FCS,3.6
