Division,Score
Big 12 Conference - South,46.4
Pacific-10 Conference,35.6
Southeastern Conference - West,33.4
Atlantic Coast Conference,32.7
Big Ten Conference,29.9
Southeastern Conference - East,28.2
Mountain West Conference,26.6
Big 12 Conference - North,24.6
Conference USA,22.4
Big East Conference,22.0
Independent,22.0
Western Athletic Conference,21.9
Mid-American Conference - West,14.8
Mid-American Conference - East,12.5
Sun Belt Conference,10.1
FCS,1.9
