Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,2,1,-1,69.5,52.2,21.7
california,4,5,1,60.7,50.5,19.5
arizona-state,12,13,1,56.6,34.9,11.2
oregon-state,66,57,-9,25.3,26.9,12.8
ucla,46,51,5,33.7,18.5,5.4
oregon,69,86,17,24.1,15.8,7.2
washington-state,42,39,-3,36.9,18.6,10.6
stanford,38,32,-6,38.8,27.4,8.0
arizona,85,82,-3,17.8,6.9,2.9
washington,102,96,-6,11.1,-1.6,5.4
virginia-tech,41,18,-23,37.5,34.4,16.8
florida-state,22,30,8,46.7,41.3,15.3
miami-fl,8,8,0,59.2,42.3,15.8
virginia,7,7,0,59.4,38.7,14.1
north-carolina,73,59,-14,21.5,2.5,3.5
georgia-tech,58,58,0,27.7,8.0,8.9
clemson,84,78,-6,18.8,9.5,9.2
maryland,27,43,16,43.0,28.3,11.0
north-carolina-state,33,52,19,40.2,29.8,8.7
wake-forest,40,48,8,37.5,19.5,8.6
duke,108,95,-13,9.7,-1.6,3.1
colorado,32,25,-7,40.7,16.5,8.3
iowa-state,59,64,5,27.7,8.0,6.1
missouri,37,35,-2,39.4,28.5,10.6
nebraska,30,27,-3,41.3,31.8,14.5
kansas,53,45,-8,30.2,19.9,8.2
kansas-state,52,55,3,30.5,12.8,15.5
oklahoma,3,3,0,64.0,49.2,20.1
texas,1,2,1,71.0,58.9,26.2
texas-tech,35,46,11,40.1,23.6,6.8
texas-am,36,34,-2,39.7,28.9,11.1
oklahoma-state,9,10,1,57.5,40.0,13.6
baylor,98,114,16,12.2,-19.1,11.9
iowa,51,41,-10,30.5,20.5,14.6
michigan,21,31,10,47.0,34.7,18.0
wisconsin,20,26,6,48.0,23.5,10.5
northwestern,71,67,-4,22.9,20.5,8.5
ohio-state,19,16,-3,50.8,30.6,13.5
purdue,6,4,-2,60.2,43.8,20.1
michigan-state,67,81,14,25.3,10.0,8.5
minnesota,5,11,6,60.6,40.3,18.3
penn-state,56,42,-14,29.3,18.1,9.9
illinois,70,73,3,23.0,5.5,2.0
indiana,78,65,-13,20.7,0.9,4.9
tennessee,15,24,9,52.7,33.3,12.2
georgia,24,22,-2,46.2,24.2,11.7
florida,34,50,16,40.1,29.7,11.0
south-carolina,26,36,10,43.5,29.1,10.2
kentucky,76,69,-7,21.2,8.9,6.0
vanderbilt,94,99,5,12.7,3.9,6.1
auburn,14,12,-2,53.0,30.2,14.1
louisiana-state,17,23,6,51.6,42.0,17.0
alabama,23,14,-9,46.6,34.0,12.6
arkansas,16,15,-1,52.1,42.8,19.0
mississippi,83,77,-6,19.0,10.2,11.5
mississippi-state,105,93,-12,10.1,-13.6,4.3
utah,11,9,-2,57.1,35.6,12.4
new-mexico,43,61,18,36.1,31.6,11.5
brigham-young,80,79,-1,20.0,12.9,4.2
wyoming,60,71,11,27.6,7.8,7.2
air-force,54,49,-5,30.0,19.6,8.8
colorado-state,89,101,12,15.6,1.0,7.9
san-diego-state,48,63,15,33.0,17.2,5.0
nevada-las-vegas,109,103,-6,9.7,-1.7,5.1
boston-college,31,19,-12,40.9,24.9,9.5
pittsburgh,63,60,-3,26.2,5.3,6.6
west-virginia,18,17,-1,51.4,28.1,12.0
syracuse,68,56,-12,24.6,8.7,6.6
connecticut,49,54,5,32.3,11.2,5.4
rutgers,77,75,-2,20.9,-4.0,8.4
temple,99,91,-8,11.9,-8.8,4.3
boise-state,10,6,-4,57.1,35.7,16.8
texas-el-paso,81,80,-1,19.4,4.7,9.9
fresno-state,29,28,-1,41.5,17.6,10.0
louisiana-tech,74,62,-12,21.4,2.2,6.9
hawaii,106,107,1,9.8,-11.0,4.7
nevada,75,66,-9,21.3,2.1,7.9
tulsa,87,105,18,16.5,3.4,3.8
southern-methodist,103,116,13,11.0,-11.3,6.9
rice,45,33,-12,34.9,20.6,5.7
san-jose-state,107,92,-15,9.8,-17.7,7.6
louisville,13,20,7,54.6,35.9,10.5
memphis,44,29,-15,35.4,16.2,9.5
cincinnati,61,72,11,26.9,13.3,7.3
southern-mississippi,39,38,-1,38.0,16.4,7.3
alabama-birmingham,50,70,20,31.5,14.6,7.5
texas-christian,57,47,-10,28.9,17.3,9.1
tulane,111,106,-5,8.8,-20.0,8.7
south-florida,64,76,12,26.0,5.0,3.1
houston,90,87,-3,15.4,0.7,2.4
army,117,115,-2,5.8,-20.2,9.8
east-carolina,115,111,-4,7.0,-15.9,7.9
navy,25,21,-4,45.2,19.7,9.3
notre-dame,28,40,12,42.0,26.7,8.9
florida-am,121,121,0,0.0,-40.5,26.2
miami-oh,62,68,6,26.6,12.8,11.7
akron,112,118,6,7.6,-20.3,8.9
marshall,86,90,4,16.6,17.5,7.8
kent-state,104,94,-10,10.5,-12.6,3.6
ohio,82,88,6,19.1,-2.3,3.2
buffalo,119,119,0,4.2,-23.9,8.0
central-florida,114,113,-1,7.5,-14.1,6.1
toledo,88,102,14,16.1,-8.3,10.6
northern-illinois,65,85,20,25.6,10.7,6.7
bowling-green-state,72,53,-19,22.7,12.4,8.4
eastern-michigan,113,108,-5,7.6,-20.3,7.4
central-michigan,97,97,0,12.2,-12.0,7.1
ball-state,95,110,15,12.4,-7.4,4.4
western-michigan,100,89,-11,11.3,-10.2,4.0
north-texas,116,109,-7,5.9,-16.8,9.3
troy,55,44,-11,29.6,18.6,8.6
new-mexico-state,92,83,-9,13.3,-4.9,3.1
louisiana-monroe,110,98,-12,9.0,-9.0,6.5
florida-atlantic,47,37,-10,33.0,5.7,7.8
middle-tennessee-state,96,84,-12,12.3,-11.8,1.9
arkansas-state,101,112,11,11.2,-10.7,6.0
louisiana-lafayette,93,104,11,12.8,-14.9,7.2
utah-state,91,100,9,14.0,-12.5,5.1
idaho,118,117,-1,4.5,-22.6,6.9
florida-international,79,74,-5,20.2,-6.9,3.7
fcs,120,120,0,2.1,-21.3,9.4
