Division,Score
Big 12 Conference - South,45.7
Pacific-10 Conference,35.1
Southeastern Conference - West,32.3
Atlantic Coast Conference,31.6
Big Ten Conference,30.7
Southeastern Conference - East,28.6
Mountain West Conference,25.8
Big 12 Conference - North,24.0
Big East Conference,22.5
Independent,21.9
Conference USA,21.4
Western Athletic Conference,20.1
Mid-American Conference - West,15.3
Mid-American Conference - East,10.9
Sun Belt Conference,9.9
FCS,1.2
