Division,Score
Big 12 Conference - South,47.9
Southeastern Conference - West,45.9
Big Ten Conference,44.5
Pacific-10 Conference,41.0
Big 12 Conference - North,40.8
Atlantic Coast Conference,40.3
Big East Conference,37.1
Southeastern Conference - East,35.8
Conference USA,32.9
Mountain West Conference,32.5
Western Athletic Conference,32.4
Independent,27.6
Sun Belt Conference,24.3
Mid-American Conference - West,20.7
Mid-American Conference - East,19.9
FCS,2.7
