Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,75.6,77.8,19.9
california,3,3,0,68.4,79.6,21.8
arizona-state,14,19,5,46.9,56.2,17.3
oregon-state,51,47,-4,25.7,44.2,11.6
ucla,35,27,-8,30.9,45.8,15.4
oregon,31,32,1,33.0,49.8,12.8
washington-state,63,75,12,22.9,38.0,9.3
stanford,53,49,-4,25.5,43.8,14.2
arizona,81,89,8,14.0,33.9,12.9
washington,103,100,-3,7.9,22.5,9.0
virginia-tech,15,20,5,45.5,54.1,14.6
florida-state,12,12,0,49.3,59.6,16.5
miami-fl,20,11,-9,42.4,52.0,16.1
virginia,9,10,1,54.2,60.7,15.5
north-carolina,69,63,-6,20.3,32.5,11.4
georgia-tech,37,50,13,29.9,39.7,11.0
clemson,48,61,13,26.1,36.9,10.4
maryland,60,52,-8,23.5,39.3,10.6
north-carolina-state,57,43,-14,24.7,41.8,12.3
wake-forest,55,53,-2,25.2,38.8,11.0
duke,105,105,0,6.5,16.6,6.2
colorado,50,62,12,25.9,36.5,10.1
iowa-state,61,67,6,23.5,32.0,11.8
missouri,56,44,-12,24.8,42.1,12.1
nebraska,45,39,-6,26.6,37.9,10.9
kansas,72,66,-6,19.2,38.2,11.8
kansas-state,58,68,10,24.0,40.5,13.6
oklahoma,2,2,0,74.3,76.2,19.1
texas,4,4,0,67.9,76.7,20.2
texas-tech,28,34,6,34.4,44.4,13.6
texas-am,18,17,-1,43.2,58.6,19.8
oklahoma-state,17,14,-3,43.8,59.7,16.2
baylor,91,86,-5,10.8,16.6,15.0
iowa,22,24,2,39.4,45.3,12.9
michigan,13,13,0,48.0,50.8,14.6
wisconsin,8,9,1,55.4,53.9,13.3
northwestern,40,51,11,28.9,42.1,10.4
ohio-state,32,38,6,32.9,41.9,11.1
purdue,27,22,-5,35.4,54.3,15.2
michigan-state,59,46,-13,23.8,40.1,14.1
minnesota,30,23,-7,33.7,47.4,14.6
penn-state,79,78,-1,14.3,35.1,10.3
illinois,87,92,5,11.9,21.9,9.5
indiana,80,77,-3,14.2,25.3,9.2
tennessee,19,15,-4,42.9,50.4,13.2
georgia,11,16,5,50.0,53.4,15.6
florida,42,48,6,28.3,40.9,10.6
south-carolina,26,30,4,35.8,46.6,13.3
kentucky,107,104,-3,5.2,11.1,7.5
vanderbilt,92,91,-1,9.7,19.9,9.4
auburn,7,6,-1,60.2,59.6,15.7
louisiana-state,21,21,0,42.1,51.6,13.5
alabama,24,25,1,37.5,49.3,13.3
arkansas,52,45,-7,25.7,50.0,13.9
mississippi,76,76,0,16.8,28.7,10.2
mississippi-state,89,85,-4,11.4,18.1,10.4
utah,5,5,0,63.2,63.1,17.9
new-mexico,38,40,2,29.4,43.1,10.9
brigham-young,41,54,13,28.3,41.0,12.1
wyoming,49,55,6,25.9,30.6,10.3
air-force,65,72,7,22.0,36.1,11.7
colorado-state,82,79,-3,13.7,24.1,10.1
san-diego-state,88,80,-8,11.9,27.2,8.5
nevada-las-vegas,84,83,-1,12.3,28.3,10.1
boston-college,34,36,2,31.1,35.1,9.8
pittsburgh,71,65,-6,19.5,21.8,8.0
west-virginia,16,18,2,44.7,46.6,12.8
syracuse,64,69,5,22.5,30.2,9.1
connecticut,66,64,-2,21.9,26.0,7.6
rutgers,83,84,1,12.6,15.8,8.3
temple,110,111,1,5.0,10.3,7.3
boise-state,6,7,1,60.4,61.0,15.2
texas-el-paso,29,31,2,33.8,39.1,18.2
fresno-state,33,42,9,31.6,42.7,12.1
louisiana-tech,77,74,-3,16.5,24.2,10.3
hawaii,96,99,3,9.3,7.1,7.2
nevada,78,81,3,14.6,15.5,9.2
tulsa,98,88,-10,9.0,17.7,8.2
southern-methodist,111,114,3,4.6,3.3,7.8
rice,75,73,-2,16.9,32.4,11.4
san-jose-state,113,110,-3,4.0,0.4,9.2
louisville,10,8,-2,53.4,61.9,18.9
memphis,44,41,-3,27.2,35.1,9.1
cincinnati,47,60,13,26.4,37.5,11.1
southern-mississippi,43,33,-10,28.2,32.8,10.1
alabama-birmingham,54,35,-19,25.3,31.8,11.9
texas-christian,67,70,3,21.2,30.8,8.7
tulane,99,108,9,8.8,9.5,10.3
south-florida,74,82,8,18.6,29.3,7.9
houston,85,90,5,12.2,20.2,8.8
army,97,95,-2,9.3,16.2,15.5
east-carolina,109,109,0,5.1,3.8,9.0
navy,39,26,-13,29.0,30.4,10.0
notre-dame,25,29,4,36.6,47.9,12.9
florida-am,121,121,0,0.0,-11.6,19.8
miami-oh,62,58,-4,23.3,26.3,9.8
akron,101,103,2,8.2,3.7,9.7
marshall,68,56,-12,21.0,27.5,8.7
kent-state,90,98,8,11.4,18.0,8.8
ohio,93,96,3,9.6,10.9,6.6
buffalo,119,116,-3,1.2,-6.2,8.8
central-florida,117,119,2,1.5,-1.7,7.1
toledo,73,71,-2,19.1,19.4,11.9
northern-illinois,36,37,1,30.6,32.6,11.1
bowling-green-state,23,28,5,37.8,43.0,11.2
eastern-michigan,104,106,2,7.5,4.8,9.3
central-michigan,100,94,-6,8.5,10.6,10.7
ball-state,116,117,1,2.4,-1.3,6.0
western-michigan,118,118,0,1.4,-5.5,7.2
north-texas,86,93,7,12.2,11.0,10.2
troy,46,57,11,26.6,37.8,10.8
new-mexico-state,95,107,12,9.5,9.0,6.6
louisiana-monroe,94,97,3,9.5,9.0,8.9
florida-atlantic,70,59,-11,20.0,18.5,7.0
middle-tennessee-state,102,87,-15,7.9,5.5,7.4
arkansas-state,108,102,-6,5.2,5.4,9.1
louisiana-lafayette,106,101,-5,6.2,1.8,8.5
