Division,Score
Big 12 Conference - South,47.4
Southeastern Conference - West,38.7
Big Ten Conference,38.0
Pacific-10 Conference,37.5
Atlantic Coast Conference,36.5
Southeastern Conference - East,36.1
Big 12 Conference - North,35.0
Big East Conference,29.7
Independent,29.1
Mountain West Conference,28.6
Conference USA,25.3
Western Athletic Conference,24.3
Mid-American Conference - West,15.4
Sun Belt Conference,15.1
Mid-American Conference - East,13.2
FCS,2.1
