Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,73.5,68.5,18.9
california,6,6,0,63.4,69.1,21.1
arizona-state,16,15,-1,41.6,45.0,17.0
oregon-state,30,30,0,31.3,40.2,12.3
ucla,40,40,0,26.6,37.7,16.8
oregon,46,46,0,24.2,36.3,14.8
washington-state,62,62,0,20.7,28.8,10.0
stanford,67,67,0,19.1,32.3,13.9
arizona,77,77,0,14.3,27.5,15.1
washington,101,101,0,6.4,16.3,10.2
virginia-tech,9,9,0,48.8,53.7,14.7
florida-state,11,11,0,45.0,50.0,14.7
miami-fl,10,10,0,45.6,50.9,14.3
virginia,14,14,0,42.8,53.0,16.0
north-carolina,52,52,0,22.7,29.9,15.4
georgia-tech,31,31,0,30.8,39.2,13.7
clemson,43,43,0,25.1,31.5,12.3
maryland,60,59,-1,20.9,29.3,9.7
north-carolina-state,42,42,0,25.2,38.5,12.1
wake-forest,72,72,0,18.1,29.9,10.7
duke,100,99,-1,6.9,10.2,7.0
colorado,39,39,0,26.9,30.2,11.7
iowa-state,49,49,0,23.8,26.7,14.1
missouri,57,57,0,21.6,30.7,10.7
nebraska,54,54,0,22.1,31.9,9.5
kansas,64,64,0,20.4,35.5,12.8
kansas-state,66,66,0,19.2,32.4,13.2
oklahoma,2,2,0,72.9,67.8,18.0
texas,3,3,0,67.5,67.6,18.2
texas-tech,22,22,0,36.1,42.2,15.1
texas-am,26,26,0,34.1,45.2,20.4
oklahoma-state,24,24,0,34.8,46.4,15.4
baylor,95,95,0,8.1,8.7,17.5
iowa,15,16,1,41.6,40.0,12.5
michigan,18,18,0,40.3,43.1,12.5
wisconsin,21,21,0,36.6,37.7,13.1
northwestern,50,50,0,23.1,30.7,10.7
ohio-state,23,23,0,35.2,40.8,10.9
purdue,27,27,0,34.1,45.1,12.4
michigan-state,56,56,0,21.6,33.9,15.7
minnesota,28,28,0,33.1,43.4,11.9
penn-state,73,73,0,18.1,29.8,10.2
illinois,88,88,0,10.2,15.2,10.5
indiana,85,85,0,10.9,17.1,10.3
tennessee,19,19,0,38.3,38.7,12.3
georgia,12,12,0,44.6,44.0,15.6
florida,32,32,0,30.1,38.0,10.6
south-carolina,44,44,0,25.0,31.3,11.8
kentucky,104,104,0,5.8,6.1,6.5
vanderbilt,96,96,0,7.8,13.6,10.1
auburn,7,7,0,57.9,50.1,15.6
louisiana-state,13,13,0,43.4,47.6,12.3
alabama,41,41,0,26.0,36.6,11.9
arkansas,47,48,1,24.1,36.2,11.6
mississippi,78,78,0,14.2,20.0,9.0
mississippi-state,91,91,0,8.8,11.0,12.7
utah,5,5,0,63.8,57.4,18.4
new-mexico,34,34,0,29.1,36.2,11.4
brigham-young,61,61,0,20.7,29.0,13.7
wyoming,58,58,0,21.2,22.3,11.1
air-force,55,55,0,21.8,31.2,11.6
colorado-state,82,82,0,12.7,16.3,10.5
san-diego-state,76,76,0,14.8,21.4,8.9
nevada-las-vegas,94,94,0,8.1,15.0,10.0
boston-college,33,33,0,29.9,27.9,9.1
pittsburgh,51,51,0,22.9,21.2,8.6
west-virginia,29,29,0,32.7,36.8,11.7
syracuse,71,71,0,18.8,22.1,10.2
connecticut,48,47,-1,24.1,23.1,7.8
rutgers,92,92,0,8.4,5.6,8.3
temple,103,102,-1,5.8,6.3,9.8
boise-state,8,8,0,55.4,52.7,15.5
texas-el-paso,35,35,0,27.6,28.7,19.1
fresno-state,17,17,0,41.1,44.2,16.4
louisiana-tech,68,69,1,19.0,22.5,11.6
hawaii,84,84,0,11.5,4.0,6.0
nevada,90,90,0,9.3,5.8,8.6
tulsa,86,86,0,10.6,12.7,8.5
southern-methodist,106,106,0,5.6,1.2,9.6
rice,80,80,0,13.8,25.9,10.8
san-jose-state,110,109,-1,3.7,-1.7,10.2
louisville,4,4,0,64.4,63.7,20.6
memphis,38,38,0,26.9,27.6,9.3
cincinnati,45,45,0,24.6,28.2,13.2
southern-mississippi,59,60,1,21.0,21.9,9.5
alabama-birmingham,63,63,0,20.6,21.1,11.2
texas-christian,69,68,-1,19.0,25.1,8.8
tulane,87,87,0,10.4,6.8,14.0
south-florida,81,81,0,12.9,16.8,10.8
houston,89,89,0,9.4,12.6,9.9
army,105,105,0,5.6,5.6,15.8
east-carolina,112,112,0,2.9,-4.4,9.6
navy,20,20,0,36.8,33.6,9.5
notre-dame,37,37,0,27.0,38.4,13.2
florida-am,121,121,0,0.0,-15.5,16.8
miami-oh,70,70,0,18.9,16.7,9.0
akron,99,100,1,6.9,-2.6,10.0
marshall,75,75,0,16.2,16.8,8.0
kent-state,79,79,0,13.9,14.3,13.5
ohio,97,97,0,7.5,3.3,6.2
buffalo,114,114,0,1.5,-9.7,8.6
central-florida,118,118,0,0.8,-9.9,7.0
toledo,65,65,0,20.3,15.9,13.2
northern-illinois,36,36,0,27.0,23.8,11.2
bowling-green-state,25,25,0,34.3,34.4,12.0
