Division,Score
Big 12 Conference - South,46.0
Pacific-10 Conference,34.5
Atlantic Coast Conference,32.5
Southeastern Conference - West,31.7
Big Ten Conference,30.9
Southeastern Conference - East,29.4
Mountain West Conference,25.3
Big 12 Conference - North,24.5
Independent,23.3
Big East Conference,22.2
Conference USA,21.0
Western Athletic Conference,19.7
Mid-American Conference - West,14.5
Mid-American Conference - East,10.4
Sun Belt Conference,8.8
FCS,1.2
