Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,77.0,79.6,20.3
california,3,3,0,70.0,80.7,22.3
arizona-state,12,14,2,47.8,56.7,18.1
oregon-state,44,51,7,28.4,46.6,12.0
ucla,27,35,8,34.0,49.3,16.4
oregon,39,31,-8,29.4,48.5,14.6
washington-state,66,63,-3,21.4,39.7,10.0
stanford,60,53,-7,23.3,44.1,14.9
arizona,85,81,-4,12.9,34.7,14.1
washington,102,103,1,7.6,25.0,9.7
virginia-tech,17,15,-2,45.8,55.8,14.8
florida-state,9,12,3,50.8,60.8,16.7
miami-fl,14,20,6,46.1,56.3,15.8
virginia,11,9,-2,49.2,60.7,16.3
north-carolina,62,69,7,23.0,35.7,12.7
georgia-tech,33,37,4,32.9,43.1,12.1
clemson,55,48,-7,23.9,37.5,11.4
maryland,58,60,2,23.5,40.7,10.9
north-carolina-state,59,57,-2,23.5,44.4,12.6
wake-forest,63,55,-8,23.0,39.5,11.5
duke,98,105,7,8.4,18.9,6.8
colorado,43,50,7,28.5,39.6,10.9
iowa-state,56,61,5,23.8,33.9,12.9
missouri,54,56,2,25.1,44.1,12.2
nebraska,47,45,-2,26.5,42.7,10.7
kansas,74,72,-2,18.5,41.4,12.2
kansas-state,64,58,-6,22.7,42.8,14.0
oklahoma,2,2,0,73.8,75.8,19.5
texas,4,4,0,69.7,78.4,20.3
texas-tech,31,28,-3,33.1,47.5,14.4
texas-am,19,18,-1,45.0,59.7,20.8
oklahoma-state,15,17,2,46.1,61.4,16.6
baylor,92,91,-1,10.6,19.5,16.4
iowa,22,22,0,40.3,46.2,13.3
michigan,10,13,3,50.7,54.2,14.5
wisconsin,13,8,-5,46.8,49.2,14.5
northwestern,49,40,-9,26.2,42.1,11.3
ohio-state,37,32,-5,31.2,44.2,11.3
purdue,25,27,2,36.5,53.6,14.9
michigan-state,42,59,17,28.8,47.3,15.0
minnesota,32,30,-2,32.9,51.4,14.2
penn-state,77,79,2,16.6,36.2,10.6
illinois,88,87,-1,12.1,23.6,10.2
indiana,84,80,-4,13.4,27.3,10.1
tennessee,20,19,-1,42.3,50.9,13.7
georgia,16,11,-5,45.8,53.8,16.4
florida,35,42,7,31.8,45.3,10.7
south-carolina,36,26,-10,31.4,44.6,13.7
kentucky,106,107,1,6.7,13.1,7.3
vanderbilt,97,92,-5,9.0,21.2,10.1
auburn,6,7,1,62.6,62.8,16.3
louisiana-state,18,21,3,45.4,55.3,13.4
alabama,29,24,-5,33.6,48.5,13.6
arkansas,41,52,11,29.2,53.0,13.6
mississippi,80,76,-4,14.7,28.0,10.3
mississippi-state,89,89,0,11.9,20.6,11.5
utah,5,5,0,63.8,64.1,18.5
new-mexico,34,38,4,32.2,46.1,11.3
brigham-young,53,41,-12,25.3,40.3,13.6
wyoming,57,49,-8,23.8,31.4,11.2
air-force,71,65,-6,19.8,36.0,12.0
colorado-state,75,82,7,16.7,28.7,10.6
san-diego-state,82,88,6,14.3,29.7,8.9
nevada-las-vegas,94,84,-10,10.2,25.4,11.0
boston-college,26,34,8,34.2,39.1,9.9
pittsburgh,61,71,10,23.0,27.1,8.1
west-virginia,21,16,-5,40.6,46.5,13.1
syracuse,70,64,-6,19.9,29.5,10.0
connecticut,68,66,-2,20.1,27.0,7.9
rutgers,83,83,0,13.6,19.2,8.8
temple,103,110,7,7.3,15.1,8.3
boise-state,7,6,-1,57.6,57.8,16.0
texas-el-paso,28,29,1,33.9,38.7,19.4
fresno-state,24,33,9,36.8,49.5,13.2
louisiana-tech,73,77,4,18.8,27.3,10.9
hawaii,109,96,-13,6.0,2.8,7.1
nevada,86,78,-8,12.4,14.4,9.6
tulsa,99,98,-1,8.0,17.7,8.6
southern-methodist,104,111,7,6.8,8.8,8.3
rice,76,75,-1,16.7,36.4,11.5
san-jose-state,111,113,2,4.9,5.6,9.5
louisville,8,10,2,55.6,63.8,19.6
memphis,38,44,6,29.7,38.0,9.5
cincinnati,48,47,-1,26.4,38.8,12.5
southern-mississippi,52,43,-9,25.7,33.7,10.5
alabama-birmingham,45,54,9,27.3,34.0,12.2
texas-christian,72,67,-5,19.8,32.6,8.9
tulane,91,99,8,11.3,14.2,11.6
south-florida,67,74,7,20.8,31.3,9.7
houston,90,85,-5,11.6,22.2,9.6
army,100,97,-3,7.6,14.5,16.5
east-carolina,112,109,-3,4.4,4.0,9.7
navy,40,39,-1,29.2,31.9,9.8
notre-dame,30,25,-5,33.1,47.6,13.8
florida-am,121,121,0,0.0,-10.3,19.4
miami-oh,50,62,12,26.0,30.1,9.8
akron,93,101,8,10.4,8.0,10.1
marshall,69,68,-1,20.0,29.7,8.8
kent-state,79,90,11,15.0,24.6,10.5
ohio,96,93,-3,9.3,12.9,6.7
buffalo,113,119,6,3.2,0.8,8.8
central-florida,118,117,-1,1.5,0.2,7.4
toledo,65,73,8,22.5,24.7,12.4
northern-illinois,51,36,-15,26.0,30.1,11.9
bowling-green-state,23,23,0,38.8,44.0,12.1
eastern-michigan,110,104,-6,5.5,2.6,10.0
central-michigan,107,100,-7,6.4,7.7,11.3
ball-state,115,116,1,2.8,-0.5,6.1
western-michigan,119,118,-1,1.1,-5.1,6.9
north-texas,81,86,5,14.4,14.9,10.6
troy,46,46,0,26.7,36.4,11.6
new-mexico-state,87,95,8,12.2,14.1,7.1
louisiana-monroe,101,94,-7,7.6,7.5,9.3
florida-atlantic,78,70,-8,15.3,14.6,7.1
middle-tennessee-state,95,102,7,9.6,8.9,7.4
arkansas-state,108,108,0,6.4,7.6,9.3
louisiana-lafayette,105,106,1,6.8,5.5,8.7
utah-state,116,115,-1,2.8,-0.7,6.5
idaho,114,112,-2,3.0,-1.3,8.9
florida-international,120,114,-6,1.0,-7.7,4.8
fcs,117,120,3,1.5,0.4,9.9
