Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,2,1,77.7,59.0,22.2
california,5,5,0,68.1,52.4,19.7
arizona-state,13,27,14,58.8,32.5,7.9
oregon-state,57,72,15,34.3,30.3,14.0
ucla,51,63,12,37.4,15.6,4.4
oregon,86,77,-9,21.4,14.3,8.1
washington-state,39,56,17,41.1,22.1,11.7
stanford,32,31,-1,45.6,18.6,7.4
arizona,82,80,-2,22.8,3.5,1.8
washington,96,82,-14,16.4,-0.8,5.1
virginia-tech,18,28,10,54.1,44.9,17.2
florida-state,30,60,30,47.1,44.3,14.9
miami-fl,8,20,12,65.3,48.1,14.2
virginia,7,12,5,65.5,41.8,12.7
north-carolina,59,81,22,33.3,8.5,1.1
georgia-tech,58,32,-26,33.4,8.6,9.4
clemson,78,59,-19,24.4,7.1,9.6
maryland,43,35,-8,40.1,20.3,12.2
north-carolina-state,52,37,-15,36.2,22.6,9.2
wake-forest,48,58,10,38.5,17.5,9.6
duke,95,97,2,16.6,8.2,3.0
colorado,25,29,4,50.2,20.5,8.6
iowa-state,64,67,3,31.5,5.3,6.4
missouri,35,53,18,43.9,26.9,11.3
nebraska,27,41,14,48.6,35.2,15.8
kansas,45,26,-19,39.6,19.5,8.4
kansas-state,55,62,7,35.2,11.7,16.7
oklahoma,3,3,0,71.5,50.3,21.7
texas,2,1,-1,77.5,66.4,27.6
texas-tech,46,65,19,39.0,18.5,6.2
texas-am,34,55,21,44.9,28.7,7.4
oklahoma-state,10,8,-2,61.4,36.1,14.2
baylor,114,113,-1,10.0,-29.9,12.3
iowa,41,15,-26,40.2,20.6,16.0
michigan,31,39,8,46.5,31.6,20.1
wisconsin,26,18,-8,50.2,20.4,11.7
northwestern,67,85,18,31.1,22.8,9.0
ohio-state,16,11,-5,56.2,28.9,15.1
purdue,4,4,0,68.3,52.7,20.9
michigan-state,81,76,-5,23.1,4.0,9.3
minnesota,11,13,2,61.3,36.0,20.4
penn-state,42,52,10,40.2,20.6,10.8
illinois,73,87,14,26.7,-3.1,2.2
indiana,65,45,-20,31.3,4.9,5.4
tennessee,24,23,-1,51.5,27.3,13.5
georgia,22,34,12,52.1,23.1,12.6
florida,50,33,-17,37.6,25.3,12.2
south-carolina,36,57,21,43.6,26.5,10.3
kentucky,69,96,27,30.2,10.5,4.9
vanderbilt,99,102,3,15.8,-2.3,6.8
auburn,12,9,-3,61.2,35.9,15.2
louisiana-state,23,7,-16,51.9,40.9,18.6
alabama,14,10,-4,58.8,32.5,13.3
arkansas,15,22,7,56.3,48.7,20.3
mississippi,77,90,13,24.7,7.8,12.1
mississippi-state,93,86,-7,16.8,-10.6,3.2
utah,9,17,8,62.0,37.0,11.5
new-mexico,61,48,-13,32.5,26.1,12.7
brigham-young,79,66,-13,23.9,5.9,4.6
wyoming,71,71,0,28.9,7.9,7.9
air-force,49,64,15,38.2,17.1,9.4
colorado-state,101,95,-6,15.1,2.9,8.2
san-diego-state,63,49,-14,32.3,14.7,4.7
nevada-las-vegas,103,93,-10,13.8,-1.6,4.3
boston-college,19,21,2,53.5,25.1,9.8
pittsburgh,60,43,-17,33.3,16.7,7.0
west-virginia,17,14,-3,55.8,28.2,13.1
syracuse,56,69,13,34.9,11.3,7.0
connecticut,54,44,-10,35.2,11.8,6.0
rutgers,75,89,14,25.4,-5.4,8.5
temple,91,107,16,18.5,-6.7,4.8
boise-state,6,6,0,66.3,43.0,17.6
texas-el-paso,80,78,-2,23.8,5.6,8.9
fresno-state,28,16,-12,47.9,17.2,11.0
louisiana-tech,62,40,-22,32.5,7.0,7.6
hawaii,107,92,-15,13.1,-10.5,1.7
nevada,66,68,2,31.2,4.8,8.2
tulsa,105,94,-11,13.4,-3.1,3.1
southern-methodist,116,112,-4,9.3,-17.4,7.2
rice,33,50,17,45.0,17.7,4.5
san-jose-state,92,109,17,17.1,-15.7,8.5
louisville,20,25,5,52.6,29.0,10.1
memphis,29,30,1,47.2,16.2,10.6
cincinnati,72,54,-18,27.4,14.1,7.6
southern-mississippi,38,42,4,42.0,20.1,7.1
alabama-birmingham,70,46,-24,29.8,9.8,8.3
texas-christian,47,19,-28,38.6,17.8,10.2
tulane,106,106,0,13.2,-23.4,8.6
south-florida,76,61,-15,24.9,0.1,2.8
houston,87,103,16,20.3,-2.4,2.6
army,115,116,1,9.5,-21.3,10.9
east-carolina,111,115,4,10.8,-17.4,8.7
navy,21,38,17,52.5,23.7,9.7
notre-dame,40,47,7,40.6,21.3,9.6
florida-am,121,121,0,0.0,-49.8,27.6
miami-oh,68,74,6,30.9,12.0,12.8
akron,118,111,-7,8.7,-19.4,7.9
marshall,90,83,-7,19.1,17.1,8.4
kent-state,94,88,-6,16.6,-11.1,3.1
ohio,88,73,-15,20.2,-2.8,3.2
buffalo,119,119,0,8.6,-19.6,8.7
central-florida,113,108,-5,10.2,-14.2,6.6
toledo,102,117,15,14.9,-15.0,10.3
northern-illinois,85,79,-6,21.7,0.9,7.1
bowling-green-state,53,51,-2,35.7,21.6,8.9
eastern-michigan,108,100,-8,12.9,-19.7,7.7
central-michigan,97,114,17,15.9,-12.8,8.0
ball-state,110,105,-5,10.8,-12.0,4.3
western-michigan,89,84,-5,19.8,-3.6,4.4
north-texas,109,104,-5,12.5,-6.2,9.9
troy,44,24,-20,39.8,19.7,8.7
new-mexico-state,83,101,18,22.8,3.3,3.2
louisiana-monroe,98,99,1,15.8,-2.3,6.6
florida-atlantic,37,36,-1,42.8,10.1,8.7
middle-tennessee-state,84,70,-14,22.3,-5.2,1.4
arkansas-state,112,118,6,10.4,-13.5,6.5
louisiana-lafayette,104,98,-6,13.7,-17.8,7.8
utah-state,100,91,-9,15.2,-14.4,3.6
idaho,117,110,-7,9.1,-18.0,6.9
florida-international,74,75,1,25.4,-7.4,3.4
fcs,120,120,0,2.9,-22.5,10.3
