Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,42.3,44.5,0.0
california,22,22,0,27.7,29.4,0.0
arizona-state,66,66,0,17.9,9.7,0.0
oregon-state,23,23,0,27.7,29.4,0.0
ucla,65,65,0,18.1,10.2,0.0
oregon,48,48,0,22.9,19.8,0.0
washington-state,21,21,0,27.7,29.4,0.0
stanford,85,85,0,14.1,2.2,0.0
arizona,95,95,0,11.5,-3.0,0.0
washington,59,59,0,19.1,12.2,0.0
virginia-tech,43,25,-18,23.6,32.9,0.0
florida-state,13,12,-1,30.7,35.4,0.0
miami-fl,19,19,0,28.7,31.5,0.0
virginia,38,39,1,24.1,22.2,0.0
north-carolina,86,86,0,13.4,0.7,0.0
georgia-tech,33,34,1,25.6,25.2,0.0
clemson,30,31,1,25.9,25.9,0.0
maryland,18,18,0,29.1,32.1,0.0
north-carolina-state,40,41,1,23.9,21.8,0.0
wake-forest,46,46,0,23.0,20.0,0.0
duke,70,70,0,17.1,8.1,0.0
colorado,67,67,0,17.7,9.5,0.0
iowa-state,104,104,0,8.4,-9.1,0.0
missouri,29,30,1,26.1,26.2,0.0
nebraska,14,13,-1,30.7,35.4,0.0
kansas,72,72,0,17.0,7.9,0.0
kansas-state,4,4,0,35.9,45.9,0.0
oklahoma,2,2,0,37.1,48.2,0.0
texas,8,7,-1,34.5,43.1,0.0
texas-tech,51,51,0,21.8,17.6,0.0
texas-am,83,83,0,14.4,2.9,0.0
oklahoma-state,27,28,1,26.7,27.5,0.0
baylor,110,110,0,5.7,-14.5,0.0
iowa,10,9,-1,32.4,38.7,0.0
michigan,6,6,0,34.8,43.6,0.0
wisconsin,26,27,1,26.9,27.9,0.0
northwestern,44,44,0,23.4,20.8,0.0
ohio-state,12,11,-1,30.8,35.6,0.0
purdue,16,15,-1,29.9,33.7,0.0
michigan-state,41,42,1,23.8,21.6,0.0
minnesota,5,5,0,34.9,43.8,0.0
penn-state,58,58,0,19.2,12.4,0.0
illinois,96,96,0,11.3,-3.4,0.0
indiana,94,94,0,11.6,-2.8,0.0
tennessee,28,29,1,26.6,27.3,0.0
georgia,15,14,-1,30.0,34.1,0.0
florida,24,24,0,27.5,29.0,0.0
south-carolina,53,53,0,21.3,16.5,0.0
kentucky,71,71,0,17.0,8.0,0.0
vanderbilt,80,80,0,15.5,5.1,0.0
auburn,11,10,-1,31.9,37.7,0.0
louisiana-state,3,3,0,36.6,47.2,0.0
alabama,34,35,1,25.3,24.7,0.0
arkansas,9,8,-1,32.5,39.0,0.0
mississippi,17,17,0,29.5,33.0,0.0
mississippi-state,99,99,0,10.0,-6.0,0.0
utah,32,33,1,25.6,25.3,0.0
new-mexico,20,20,0,28.2,30.3,0.0
brigham-young,69,69,0,17.2,8.5,0.0
wyoming,98,98,0,11.1,-3.9,0.0
air-force,31,32,1,25.9,25.8,0.0
colorado-state,37,38,1,24.1,22.3,0.0
san-diego-state,62,62,0,18.6,11.2,0.0
nevada-las-vegas,60,60,0,19.0,12.0,0.0
boston-college,39,40,1,24.0,22.1,0.0
pittsburgh,57,57,0,19.3,12.7,0.0
west-virginia,35,36,1,25.0,23.9,0.0
syracuse,50,50,0,22.1,18.2,0.0
connecticut,56,56,0,19.9,13.9,0.0
rutgers,73,73,0,16.8,7.6,0.0
temple,102,102,0,9.2,-7.5,0.0
boise-state,25,26,1,27.2,28.3,0.0
texas-el-paso,115,115,0,4.4,-17.1,0.0
fresno-state,77,77,0,15.9,5.8,0.0
louisiana-tech,101,101,0,9.4,-7.2,0.0
hawaii,82,82,0,14.5,3.0,0.0
nevada,92,92,0,12.1,-1.7,0.0
tulsa,75,75,0,16.4,6.7,0.0
southern-methodist,118,118,0,3.5,-19.1,0.0
rice,68,68,0,17.3,8.7,0.0
san-jose-state,113,113,0,4.8,-16.4,0.0
louisville,54,54,0,20.2,14.3,0.0
memphis,49,49,0,22.4,18.9,0.0
cincinnati,78,78,0,15.6,5.1,0.0
southern-mississippi,61,61,0,18.9,11.8,0.0
alabama-birmingham,91,91,0,12.2,-1.5,0.0
texas-christian,45,45,0,23.1,20.2,0.0
tulane,107,107,0,7.3,-11.4,0.0
south-florida,74,74,0,16.4,6.9,0.0
houston,84,84,0,14.2,2.4,0.0
army,121,121,0,0.0,-26.0,0.0
east-carolina,112,112,0,5.2,-15.6,0.0
navy,36,37,1,24.2,22.3,0.0
notre-dame,42,43,1,23.6,21.2,0.0
florida-am,89,89,0,13.0,0.0,0.0
miami-oh,7,16,9,34.8,32.0,0.0
akron,81,81,0,15.1,4.3,0.0
marshall,55,55,0,20.0,14.0,0.0
kent-state,100,100,0,9.5,-6.9,0.0
ohio,97,97,0,11.1,-3.7,0.0
buffalo,119,119,0,3.1,-19.8,0.0
central-florida,114,114,0,4.5,-17.1,0.0
toledo,63,63,0,18.4,10.9,0.0
northern-illinois,64,64,0,18.2,10.4,0.0
bowling-green-state,47,47,0,22.9,19.9,0.0
eastern-michigan,116,116,0,4.0,-17.9,0.0
central-michigan,109,109,0,6.0,-14.0,0.0
ball-state,108,108,0,7.1,-11.8,0.0
western-michigan,103,103,0,9.0,-8.0,0.0
north-texas,52,52,0,21.7,17.3,0.0
troy,76,76,0,16.2,6.5,0.0
new-mexico-state,79,79,0,15.6,5.1,0.0
louisiana-monroe,117,117,0,3.7,-18.5,0.0
florida-atlantic,87,87,0,13.0,0.0,0.0
middle-tennessee-state,90,90,0,12.2,-1.5,0.0
arkansas-state,105,105,0,8.1,-9.8,0.0
louisiana-lafayette,111,111,0,5.3,-15.3,0.0
utah-state,93,93,0,12.1,-1.8,0.0
idaho,106,106,0,7.5,-10.9,0.0
florida-international,88,88,0,13.0,0.0,0.0
fcs,120,120,0,0.7,-24.3,0.0
