Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,8,1,-7,61.3,44.5,22.2
california,6,22,16,63.4,48.0,14.7
arizona-state,51,66,15,41.4,11.3,4.9
oregon-state,60,23,-37,37.5,36.1,14.7
ucla,87,65,-22,24.8,4.4,5.1
oregon,56,48,-8,38.7,19.8,9.9
washington-state,23,21,-2,51.4,28.1,14.7
stanford,55,85,30,39.8,8.6,1.1
arizona,73,95,22,31.6,-5.0,1.5
washington,89,59,-30,24.4,3.3,6.1
virginia-tech,62,43,-19,36.2,32.9,16.5
florida-state,34,13,-21,46.5,35.4,17.7
miami-fl,40,19,-21,44.6,31.5,15.7
virginia,24,38,14,51.4,28.0,11.1
north-carolina,65,86,21,35.3,1.2,0.4
georgia-tech,38,33,-5,45.8,18.7,12.6
clemson,33,30,-3,46.7,20.1,12.9
maryland,25,18,-7,50.7,26.8,16.1
north-carolina-state,32,40,8,47.2,20.9,10.9
wake-forest,69,46,-23,33.3,25.7,10.0
duke,85,70,-15,25.3,5.7,4.1
colorado,36,67,31,46.2,19.3,4.7
iowa-state,68,104,36,34.6,0.0,4.5
missouri,22,29,7,51.6,28.4,13.1
nebraska,11,14,3,57.8,38.6,17.7
kansas,46,72,26,42.8,13.6,4.0
kansas-state,28,4,-24,50.0,25.6,23.0
oklahoma,5,2,-3,63.7,48.5,24.1
texas,1,8,7,75.4,68.1,21.5
texas-tech,54,51,-3,39.8,8.8,8.8
texas-am,88,83,-5,24.6,3.8,1.4
oklahoma-state,14,27,13,54.6,33.3,13.7
baylor,119,110,-9,10.6,-31.0,7.3
iowa,10,10,0,58.1,39.2,19.4
michigan,3,6,3,66.6,53.4,21.8
wisconsin,26,26,0,50.1,25.9,14.0
northwestern,74,44,-30,31.1,20.0,10.4
ohio-state,13,12,-1,55.7,35.1,17.8
purdue,4,16,12,64.4,49.7,16.9
michigan-state,79,41,-38,28.7,14.2,10.8
minnesota,2,5,3,67.3,54.5,21.9
penn-state,21,58,37,51.9,28.8,6.2
illinois,70,96,26,32.4,-3.6,1.7
indiana,59,94,35,37.6,5.0,1.4
tennessee,15,28,13,53.9,32.2,13.6
georgia,53,15,-38,39.9,8.8,17.0
florida,45,24,-21,43.3,29.0,14.5
south-carolina,20,53,33,51.9,28.9,8.3
kentucky,97,71,-26,21.7,-3.3,4.0
vanderbilt,99,80,-19,20.2,-7.3,2.6
auburn,18,11,-7,52.3,29.5,18.9
louisiana-state,9,3,-6,58.9,40.4,23.6
alabama,17,34,17,52.7,30.2,12.3
arkansas,7,9,2,63.2,47.7,19.5
mississippi,72,17,-55,32.2,22.8,16.5
mississippi-state,64,99,35,35.5,1.5,3.0
utah,30,32,2,49.2,24.4,12.6
new-mexico,63,20,-43,35.7,31.7,15.2
brigham-young,48,69,21,42.2,12.7,4.2
wyoming,39,98,59,44.8,17.0,1.9
air-force,83,31,-52,25.9,7.2,12.9
colorado-state,81,37,-44,28.0,12.5,11.1
san-diego-state,52,62,10,40.8,10.4,5.6
nevada-las-vegas,84,60,-24,25.9,7.0,6.0
boston-college,37,39,2,45.8,18.7,11.0
pittsburgh,66,57,-9,35.2,12.7,6.3
west-virginia,16,35,19,53.8,32.1,12.0
syracuse,90,50,-40,23.9,2.2,9.1
connecticut,43,56,13,43.5,14.9,6.9
rutgers,42,73,31,43.5,14.9,3.8
temple,108,102,-6,17.7,-13.4,3.8
boise-state,12,25,13,56.8,37.0,14.2
texas-el-paso,112,115,3,15.6,-18.7,8.6
fresno-state,44,77,33,43.4,14.7,2.9
louisiana-tech,57,101,44,38.6,6.7,3.6
hawaii,93,82,-11,23.3,0.7,1.5
nevada,110,92,-18,16.8,-15.6,0.9
tulsa,92,75,-17,23.5,1.0,3.4
southern-methodist,104,118,14,19.0,-10.3,9.5
rice,50,68,18,41.7,11.9,4.3
san-jose-state,117,113,-4,14.0,-22.7,8.2
louisville,27,54,27,50.0,25.7,7.2
memphis,19,49,30,52.1,29.2,9.4
cincinnati,86,78,-8,25.3,5.6,2.6
southern-mississippi,67,61,-6,34.7,11.8,5.9
alabama-birmingham,41,91,50,43.6,15.0,0.8
