Division,Score
Big 12 Conference - South,48.6
Pacific-10 Conference,37.2
Southeastern Conference - West,34.2
Atlantic Coast Conference,33.7
Big Ten Conference,32.0
Southeastern Conference - East,29.1
Mountain West Conference,27.8
Big 12 Conference - North,25.8
Independent,24.0
Big East Conference,23.9
Conference USA,23.8
Western Athletic Conference,22.6
Mid-American Conference - West,16.4
Mid-American Conference - East,13.4
Sun Belt Conference,10.5
FCS,2.4
