Division,Score
Big 12 Conference - South,46.4
Pacific-10 Conference,35.2
Southeastern Conference - West,32.9
Atlantic Coast Conference,31.8
Big Ten Conference,30.5
Southeastern Conference - East,27.8
Mountain West Conference,25.8
Big 12 Conference - North,24.2
Big East Conference,22.7
Conference USA,21.8
Independent,20.8
Western Athletic Conference,20.2
Mid-American Conference - West,14.7
Mid-American Conference - East,12.2
Sun Belt Conference,9.6
FCS,1.5
