Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,1,1,0,72.7,80.1,17.1
california,3,5,2,64.8,83.8,17.2
arizona-state,16,19,3,48.9,58.5,12.9
oregon-state,55,71,16,23.6,43.2,9.8
ucla,33,38,5,31.8,49.4,7.7
oregon,38,50,12,30.1,46.4,6.1
washington-state,68,60,-8,20.1,35.4,8.0
stanford,36,35,-1,31.1,48.3,9.9
arizona,84,87,3,12.1,35.5,5.8
washington,92,93,1,9.3,25.2,4.8
virginia-tech,22,20,-2,42.4,57.9,12.6
florida-state,8,7,-1,55.5,67.6,13.2
miami-fl,6,6,0,60.7,67.1,13.5
virginia,14,16,2,49.4,59.1,12.6
north-carolina,75,75,0,17.9,30.7,3.7
georgia-tech,43,42,-1,27.9,37.7,7.3
clemson,69,74,5,19.9,35.0,7.1
maryland,63,52,-11,21.8,39.3,8.9
north-carolina-state,34,32,-2,31.7,49.4,8.3
wake-forest,52,54,2,24.0,44.0,6.7
duke,103,100,-3,6.5,15.1,4.1
colorado,48,51,3,25.8,38.5,6.3
iowa-state,73,78,5,18.5,31.9,5.8
missouri,31,31,0,32.5,50.8,8.6
nebraska,53,39,-14,23.8,34.9,11.4
kansas,54,49,-5,23.7,43.3,7.5
kansas-state,62,72,10,22.5,40.7,11.8
oklahoma,2,2,0,70.8,77.8,16.5
texas,5,8,3,61.0,75.0,19.8
texas-tech,39,29,-10,29.8,45.9,9.8
texas-am,12,13,1,52.7,63.7,14.0
oklahoma-state,10,14,4,53.7,65.0,12.4
baylor,99,104,5,7.7,12.5,9.8
iowa,27,33,6,35.1,46.4,11.2
michigan,15,15,0,49.0,56.5,13.5
wisconsin,13,10,-3,50.9,52.3,8.8
northwestern,61,56,-5,22.7,41.2,6.8
ohio-state,46,59,13,27.1,40.8,10.7
purdue,21,9,-12,43.0,58.8,15.3
michigan-state,44,44,0,27.7,41.9,7.7
minnesota,20,23,3,44.1,57.3,14.2
penn-state,76,73,-3,17.4,39.0,7.4
illinois,89,86,-3,10.8,23.7,4.7
indiana,87,83,-4,11.9,24.0,3.8
tennessee,18,18,0,45.0,53.1,10.0
georgia,17,17,0,46.0,54.4,11.8
florida,42,28,-14,28.1,42.8,9.3
south-carolina,24,26,2,38.3,51.4,10.2
kentucky,96,90,-6,8.4,22.1,5.0
vanderbilt,90,91,1,10.7,20.7,6.1
auburn,7,4,-3,59.7,62.9,11.7
louisiana-state,23,22,-1,39.7,53.6,13.0
alabama,25,24,-1,36.7,54.2,10.2
arkansas,45,36,-9,27.2,51.1,14.4
mississippi,74,68,-6,18.3,31.4,8.9
mississippi-state,94,108,14,8.8,15.3,5.2
utah,4,3,-1,62.9,68.1,13.1
new-mexico,47,57,10,26.2,43.6,9.1
brigham-young,50,69,19,24.8,40.8,4.3
wyoming,66,53,-13,21.2,30.2,6.3
air-force,57,46,-11,23.3,42.5,8.5
colorado-state,78,88,10,16.0,26.4,7.4
san-diego-state,79,77,-2,14.5,31.0,4.4
nevada-las-vegas,82,79,-3,13.1,30.6,4.8
boston-college,35,41,6,31.2,40.3,7.5
pittsburgh,65,65,0,21.3,24.7,6.2
west-virginia,19,21,2,44.1,51.9,9.2
syracuse,77,67,-10,17.3,29.3,5.3
connecticut,49,55,6,25.4,31.1,4.3
rutgers,86,76,-10,11.9,13.1,6.9
temple,110,109,-1,4.5,9.1,3.7
boise-state,11,11,0,53.2,56.3,12.6
texas-el-paso,30,45,15,32.6,42.4,11.6
fresno-state,51,48,-3,24.7,40.7,7.7
louisiana-tech,72,70,-2,19.0,29.2,5.3
hawaii,83,85,2,12.6,16.3,5.0
nevada,80,84,4,14.0,19.2,6.3
tulsa,98,96,-2,8.3,21.5,3.1
southern-methodist,113,116,3,3.8,5.1,5.6
rice,58,58,0,23.1,42.0,7.7
san-jose-state,107,111,4,5.5,5.1,6.0
louisville,9,12,3,53.9,68.2,13.0
memphis,41,27,-14,28.2,35.5,7.5
cincinnati,71,81,10,19.6,34.4,6.0
southern-mississippi,32,47,15,31.9,36.8,5.9
alabama-birmingham,37,34,-3,30.1,38.6,7.0
texas-christian,56,66,10,23.4,34.0,7.0
tulane,104,114,10,6.1,6.5,6.7
south-florida,81,82,1,13.7,25.5,2.6
houston,93,94,1,8.8,23.5,2.5
army,85,92,7,12.0,21.1,9.1
east-carolina,114,112,-2,3.6,3.3,6.0
navy,26,30,4,35.2,39.7,7.3
notre-dame,28,25,-3,34.5,50.4,8.2
florida-am,121,121,0,0.0,-8.8,19.9
miami-oh,59,61,2,22.9,30.4,9.0
akron,106,106,0,5.8,2.7,8.7
marshall,60,64,4,22.8,33.1,6.4
kent-state,108,107,-1,5.5,11.3,3.8
ohio,88,80,-8,11.9,19.7,2.8
buffalo,117,117,0,2.3,0.5,6.5
central-florida,119,119,0,1.5,-0.7,5.7
toledo,67,62,-5,20.4,21.8,8.9
northern-illinois,40,43,3,28.8,34.5,6.4
bowling-green-state,29,37,8,33.7,44.1,7.2
eastern-michigan,105,102,-3,6.1,4.6,5.9
central-michigan,97,97,0,8.3,14.0,5.7
ball-state,116,115,-1,2.5,1.1,5.0
western-michigan,118,118,0,1.8,-2.2,7.7
north-texas,100,103,3,7.5,7.7,9.6
troy,64,63,-1,21.4,38.2,7.0
new-mexico-state,109,105,-4,4.7,4.2,6.4
