Division,Score
Big 12 Conference - South,44.4
Pacific-10 Conference,32.9
Atlantic Coast Conference,30.7
Southeastern Conference - West,29.8
Big Ten Conference,27.1
Mountain West Conference,24.9
Southeastern Conference - East,24.4
Big 12 Conference - North,22.3
Independent,21.2
Western Athletic Conference,21.0
Big East Conference,20.4
Conference USA,19.6
Mid-American Conference - West,12.7
Mid-American Conference - East,9.5
Sun Belt Conference,8.4
FCS,1.5
