Division,Score
Big 12 Conference - South,42.2
Pacific-10 Conference,32.1
Atlantic Coast Conference,30.2
Southeastern Conference - West,29.1
Big Ten Conference,27.7
Southeastern Conference - East,25.3
Mountain West Conference,24.0
Big 12 Conference - North,22.3
Independent,21.3
Big East Conference,20.4
Conference USA,19.8
Western Athletic Conference,19.7
Mid-American Conference - West,13.2
Mid-American Conference - East,9.4
Sun Belt Conference,7.8
FCS,1.5
