Division,Score
Big 12 Conference - South,43.8
Southeastern Conference - West,33.3
Atlantic Coast Conference,32.8
Pacific-10 Conference,32.7
Big Ten Conference,31.6
Southeastern Conference - East,30.8
Big 12 Conference - North,25.6
Mountain West Conference,25.2
Independent,24.6
Big East Conference,23.2
Conference USA,20.5
Western Athletic Conference,19.3
Mid-American Conference - West,15.3
Sun Belt Conference,11.3
Mid-American Conference - East,11.1
FCS,1.4
