Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
southern-california,2,8,6,74.3,59.0,21.0
california,5,6,1,67.2,48.4,19.8
arizona-state,27,51,24,49.9,22.3,5.0
oregon-state,72,60,-12,27.3,29.3,15.7
ucla,63,87,24,31.6,10.8,4.2
oregon,77,56,-21,26.1,12.7,9.3
washington-state,56,23,-33,35.5,18.5,13.6
stanford,31,55,24,47.7,19.0,3.7
arizona,80,73,-7,25.4,-1.7,2.1
washington,82,89,7,25.2,10.6,5.2
virginia-tech,28,62,34,49.7,46.9,15.5
florida-state,60,34,-26,33.8,32.0,16.7
miami-fl,20,40,20,52.4,34.9,14.8
virginia,12,24,12,57.2,33.4,12.1
north-carolina,81,65,-16,25.3,-1.8,0.5
georgia-tech,32,38,6,47.3,18.5,10.7
clemson,59,33,-26,34.2,15.8,11.1
maryland,35,25,-10,46.2,16.8,14.1
north-carolina-state,37,32,-5,44.2,21.2,10.1
wake-forest,58,69,11,34.4,16.3,11.0
duke,97,85,-12,18.5,3.2,3.4
colorado,29,36,7,49.5,21.8,7.9
iowa-state,67,68,1,30.7,8.9,4.3
missouri,53,22,-31,36.8,21.1,12.9
nebraska,41,11,-30,43.6,34.8,17.5
kansas,26,46,20,50.4,23.1,5.6
kansas-state,62,28,-34,33.7,15.0,18.8
oklahoma,3,5,2,70.2,52.9,22.8
texas,1,1,0,79.8,67.2,28.1
texas-tech,65,54,-11,30.9,9.3,7.2
texas-am,55,88,33,35.7,18.9,1.6
oklahoma-state,8,14,6,58.8,35.7,14.5
baylor,113,119,6,12.3,-27.9,12.7
iowa,15,10,-5,55.5,30.8,18.4
michigan,39,3,-36,43.8,35.1,23.2
wisconsin,18,26,8,53.1,27.2,12.7
northwestern,85,74,-11,24.5,21.1,9.6
ohio-state,11,13,2,57.4,33.7,16.7
purdue,4,4,0,70.1,52.7,20.7
michigan-state,76,79,3,26.3,0.2,9.0
minnesota,13,2,-11,56.3,32.0,23.6
penn-state,52,21,-31,37.3,22.1,11.8
illinois,87,70,-17,23.1,-6.2,1.7
indiana,45,59,14,42.6,11.4,3.2
tennessee,23,15,-8,51.1,32.8,14.2
georgia,34,53,19,46.4,17.1,14.4
florida,33,45,12,47.0,25.9,13.7
south-carolina,57,20,-37,35.4,18.3,11.8
kentucky,96,97,1,19.2,-4.4,4.7
vanderbilt,102,99,-3,16.0,-12.6,5.1
auburn,9,18,9,58.8,35.7,16.2
louisiana-state,7,9,2,61.3,39.5,20.8
alabama,10,17,7,57.7,34.1,13.1
arkansas,22,7,-15,51.5,50.6,20.7
mississippi,90,72,-18,22.1,13.8,13.8
mississippi-state,86,64,-22,23.8,-4.9,3.2
utah,17,30,13,54.2,28.9,11.7
new-mexico,48,63,15,38.1,23.8,14.6
