Division,Score
Big 12 Conference - South,44.3
Pacific-10 Conference,33.2
Atlantic Coast Conference,30.4
Southeastern Conference - West,29.8
Big Ten Conference,27.2
Mountain West Conference,24.5
Southeastern Conference - East,24.4
Big 12 Conference - North,22.3
Independent,21.1
Big East Conference,20.5
Western Athletic Conference,20.3
Conference USA,20.1
Mid-American Conference - West,13.0
Mid-American Conference - East,10.0
Sun Belt Conference,8.4
FCS,1.5
