Conference,Score
Southeastern Conference,48.3
Big Ten Conference,46.8
Big 12 Conference,42.8
American Athletic Conference,41.6
Atlantic Coast Conference,38.0
Pac-12 Conference,37.9
Mountain West Conference,32.1
Sun Belt Conference,31.2
Independent,28.3
Conference USA,25.9
Mid-American Conference,24.8
FCS,1.1
