Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,9,10,1,70.9,53.4,12.7
florida,17,15,-2,66.0,43.9,9.6
tennessee,84,101,17,28.4,24.0,9.5
kentucky,55,76,21,36.1,28.1,7.0
missouri,39,30,-9,43.6,30.6,9.7
south-carolina,66,50,-16,32.5,34.0,10.6
vanderbilt,114,112,-2,17.6,4.2,7.2
louisiana-state,4,5,1,83.7,56.3,12.6
alabama,5,6,1,81.6,53.8,13.3
auburn,12,8,-4,69.5,60.1,14.5
texas-am,35,43,8,46.8,36.1,9.9
mississippi-state,69,61,-8,32.2,33.1,9.7
mississippi,78,73,-5,30.0,27.9,8.7
arkansas,115,110,-5,17.3,7.8,7.6
ohio-state,1,1,0,111.8,90.1,22.0
penn-state,2,2,0,88.7,62.3,14.7
michigan,21,27,6,61.8,48.6,9.9
indiana,29,32,3,51.3,32.9,9.2
michigan-state,40,35,-5,42.7,41.4,9.3
maryland,81,58,-23,29.1,25.8,14.0
rutgers,122,126,4,12.2,-7.4,8.9
minnesota,15,20,5,67.4,36.7,11.0
wisconsin,7,7,0,73.2,65.7,16.5
iowa,23,29,6,58.5,43.6,8.7
illinois,75,91,16,31.0,17.8,8.5
nebraska,57,56,-1,34.9,25.8,5.7
purdue,109,103,-6,19.2,13.5,9.5
northwestern,111,106,-5,18.9,25.4,7.1
oklahoma,8,4,-4,73.0,53.3,13.1
baylor,11,11,0,69.6,41.0,11.0
kansas-state,28,37,9,51.3,36.6,9.4
oklahoma-state,30,38,8,50.1,41.8,9.7
texas,37,31,-6,46.0,34.7,8.3
iowa-state,33,26,-7,47.7,37.6,13.5
texas-christian,36,44,8,46.6,41.3,11.2
west-virginia,99,98,-1,22.4,5.1,9.8
texas-tech,88,75,-13,27.6,22.1,7.1
kansas,97,107,10,22.9,10.9,9.8
oregon,16,16,0,67.1,45.4,12.3
california,77,63,-14,30.3,16.4,6.7
washington,38,41,3,44.6,32.4,7.9
oregon-state,87,84,-3,28.0,17.4,13.3
washington-state,64,57,-7,32.9,21.7,6.7
stanford,65,80,15,32.7,21.3,5.9
utah,10,14,4,70.2,49.4,10.8
southern-california,41,48,7,42.3,28.4,8.7
arizona-state,49,42,-7,39.2,23.1,8.4
ucla,83,96,13,28.6,24.6,9.7
colorado,90,87,-3,26.2,18.7,5.6
arizona,74,66,-8,31.4,18.7,7.2
cincinnati,18,17,-1,65.4,45.9,11.4
central-florida,20,22,2,62.6,49.7,11.1
temple,56,39,-17,36.0,17.7,7.3
south-florida,76,90,14,30.8,17.5,10.0
east-carolina,104,89,-15,21.6,7.6,10.9
connecticut,121,124,3,13.0,-5.2,13.6
memphis,22,19,-3,59.4,35.1,9.4
navy,6,9,3,75.6,59.8,15.7
southern-methodist,13,12,-1,69.3,39.1,12.7
tulane,31,23,-8,49.7,41.0,11.0
houston,80,68,-12,29.5,26.8,7.8
tulsa,100,100,0,22.3,22.7,10.0
clemson,3,3,0,88.5,62.1,15.8
louisville,44,49,5,41.3,26.7,12.5
wake-forest,27,28,1,51.7,27.0,7.1
boston-college,67,52,-15,32.3,20.4,9.3
florida-state,61,78,17,33.4,22.8,8.1
syracuse,95,88,-7,23.8,13.1,6.6
north-carolina-state,62,62,0,33.2,16.8,5.9
miami-fl,60,70,10,34.4,24.6,6.9
virginia,45,34,-11,41.1,26.3,7.6
virginia-tech,54,53,-1,36.1,12.7,9.5
pittsburgh,42,40,-2,41.6,27.2,6.4
north-carolina,51,65,14,37.2,30.3,9.4
